
Basic assay information 
Assay ID: ,,,,314
Assay Started: ,,,,11/26/2019 5:35:23 PM
Assay Finished: ,,,,11/26/2019 5:37:18 PM
Assay Exported: ,,,,11/26/2019 5:52:43 PM
Protocol ID: ,,,,100129
Protocol Name: ,,,,384-well plate with the optimized 384 Corning (white plate)
Serial#: ,,,,="1050194"



Protocol information
Instrument nickname,,,,EnVision
Instrument serial number,,,,1050194
Assay started,,,,11/26/2019 5:35:23 PM
User,,,,N/A
Assay ID,,,,314
Protocol name,,,,384-well plate with the optimized 384 Corning (white plate)
Plate name,,,,384 Corning (white plate and bottom  cylindrical)

Labels:
Label name,,,,US LUM 384 (cps)
 Aperture:
 Aperture name,,,,384 Plate US Luminescence aperture




Plate information 
Plate,Repeat,Barcode,Measured height,Inside temperature at start,Inside temperature at end,Humidity at start,Humidity at end,Ambient temperature at start,Ambient temperature at end,Measurement date,
1,1,"=""""",11.08,23.68,23.68,35.2,35.2,23.08,23.18,11/26/2019 5:37:01 PM,


Background information
Plate,Label,Result,Signal,Flashes/Time,Meastime,MeasInfo,
1,US LUM 384 (cps),0,48,0.1,00:00:00.000,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),

PlateNumber,PlateRepeat,Barcode,Group,Well,Sample,Label,Kinetic,ScanX,ScanY,MeasInfo,Wavelength,MeasTime,Signal,Flashes/Time,Result,Formula,
1,1,"="""="""""""",N/A,L06,-,N/A,0,0,0,0,0,N/A,N/A,N/A,4320.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,L07,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:55.229,1324,0.1,13240,,
1,1,"="""="""""""",N/A,L07,-,N/A,0,0,0,0,0,N/A,N/A,N/A,13240,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,L08,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:55.036,352,0.1,3520,,
1,1,"="""="""""""",N/A,L08,-,N/A,0,0,0,0,0,N/A,N/A,N/A,3520.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,L09,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:54.842,812,0.1,8120,,
1,1,"="""="""""""",N/A,L09,-,N/A,0,0,0,0,0,N/A,N/A,N/A,8120.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,L10,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:54.648,344,0.1,3440,,
1,1,"="""="""""""",N/A,L10,-,N/A,0,0,0,0,0,N/A,N/A,N/A,3440.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,L11,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:54.454,548,0.1,5480,,
1,1,"="""="""""""",N/A,L11,-,N/A,0,0,0,0,0,N/A,N/A,N/A,5480.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,L12,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:54.260,284,0.1,2840,,
1,1,"="""="""""""",N/A,L12,-,N/A,0,0,0,0,0,N/A,N/A,N/A,2840.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,L13,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:54.066,336,0.1,3360,,
1,1,"="""="""""""",N/A,L13,-,N/A,0,0,0,0,0,N/A,N/A,N/A,3360.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,L14,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:53.873,212,0.1,2120,,
1,1,"="""="""""""",N/A,L14,-,N/A,0,0,0,0,0,N/A,N/A,N/A,2120.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,L15,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:53.679,276,0.1,2760,,
1,1,"="""="""""""",N/A,L15,-,N/A,0,0,0,0,0,N/A,N/A,N/A,2760.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,L16,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:53.486,156,0.1,1560,,
1,1,"="""="""""""",N/A,L16,-,N/A,0,0,0,0,0,N/A,N/A,N/A,1560.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,L17,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:53.293,172,0.1,1720,,
1,1,"="""="""""""",N/A,L17,-,N/A,0,0,0,0,0,N/A,N/A,N/A,1720.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,L18,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:53.099,128,0.1,1280,,
1,1,"="""="""""""",N/A,L18,-,N/A,0,0,0,0,0,N/A,N/A,N/A,1280.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,L19,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:52.905,144,0.1,1440,,
1,1,"="""="""""""",N/A,L19,-,N/A,0,0,0,0,0,N/A,N/A,N/A,1440.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,L20,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:52.712,96,0.1,960,,
1,1,"="""="""""""",N/A,L20,-,N/A,0,0,0,0,0,N/A,N/A,N/A,960.00,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,L21,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:52.518,112,0.1,1120,,
1,1,"="""="""""""",N/A,L21,-,N/A,0,0,0,0,0,N/A,N/A,N/A,1120.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,L22,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:52.324,72,0.1,720,,
1,1,"="""="""""""",N/A,L22,-,N/A,0,0,0,0,0,N/A,N/A,N/A,720.00,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,L23,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:52.130,96,0.1,960,,
1,1,"="""="""""""",N/A,L23,-,N/A,0,0,0,0,0,N/A,N/A,N/A,960.00,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,L24,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:51.936,76,0.1,760,,
1,1,"="""="""""""",N/A,L24,-,N/A,0,0,0,0,0,N/A,N/A,N/A,760.00,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M01,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:56.650,192,0.1,1920,,
1,1,"="""="""""""",N/A,M01,-,N/A,0,0,0,0,0,N/A,N/A,N/A,1920.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M02,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:56.843,96,0.1,960,,
1,1,"="""="""""""",N/A,M02,-,N/A,0,0,0,0,0,N/A,N/A,N/A,960.00,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M03,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:57.036,164,0.1,1640,,
1,1,"="""="""""""",N/A,M03,-,N/A,0,0,0,0,0,N/A,N/A,N/A,1640.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M04,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:57.230,116,0.1,1160,,
1,1,"="""="""""""",N/A,M04,-,N/A,0,0,0,0,0,N/A,N/A,N/A,1160.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M05,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:57.424,232,0.1,2320,,
1,1,"="""="""""""",N/A,M05,-,N/A,0,0,0,0,0,N/A,N/A,N/A,2320.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M06,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:57.617,260,0.1,2600,,
1,1,"="""="""""""",N/A,M06,-,N/A,0,0,0,0,0,N/A,N/A,N/A,2600.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M07,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:57.811,292,0.1,2920,,
1,1,"="""="""""""",N/A,M07,-,N/A,0,0,0,0,0,N/A,N/A,N/A,2920.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M08,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:58.005,308,0.1,3080,,
1,1,"="""="""""""",N/A,M08,-,N/A,0,0,0,0,0,N/A,N/A,N/A,3080.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M09,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:58.199,304,0.1,3040,,
1,1,"="""="""""""",N/A,M09,-,N/A,0,0,0,0,0,N/A,N/A,N/A,3040.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M10,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:58.393,308,0.1,3080,,
1,1,"="""="""""""",N/A,M10,-,N/A,0,0,0,0,0,N/A,N/A,N/A,3080.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M11,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:58.586,280,0.1,2800,,
1,1,"="""="""""""",N/A,M11,-,N/A,0,0,0,0,0,N/A,N/A,N/A,2800.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M12,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:58.779,248,0.1,2480,,
1,1,"="""="""""""",N/A,M12,-,N/A,0,0,0,0,0,N/A,N/A,N/A,2480.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M13,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:58.974,248,0.1,2480,,
1,1,"="""="""""""",N/A,M13,-,N/A,0,0,0,0,0,N/A,N/A,N/A,2480.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M14,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:59.167,200,0.1,2000,,
1,1,"="""="""""""",N/A,M14,-,N/A,0,0,0,0,0,N/A,N/A,N/A,2000.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M15,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:59.361,180,0.1,1800,,
1,1,"="""="""""""",N/A,M15,-,N/A,0,0,0,0,0,N/A,N/A,N/A,1800.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M16,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:59.555,140,0.1,1400,,
1,1,"="""="""""""",N/A,M16,-,N/A,0,0,0,0,0,N/A,N/A,N/A,1400.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M17,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:59.749,172,0.1,1720,,
1,1,"="""="""""""",N/A,M17,-,N/A,0,0,0,0,0,N/A,N/A,N/A,1720.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M18,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:00:59.943,140,0.1,1400,,
1,1,"="""="""""""",N/A,M18,-,N/A,0,0,0,0,0,N/A,N/A,N/A,1400.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M19,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:00.136,184,0.1,1840,,
1,1,"="""="""""""",N/A,M19,-,N/A,0,0,0,0,0,N/A,N/A,N/A,1840.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M20,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:00.330,128,0.1,1280,,
1,1,"="""="""""""",N/A,M20,-,N/A,0,0,0,0,0,N/A,N/A,N/A,1280.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M21,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:00.524,132,0.1,1320,,
1,1,"="""="""""""",N/A,M21,-,N/A,0,0,0,0,0,N/A,N/A,N/A,1320.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M22,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:00.718,104,0.1,1040,,
1,1,"="""="""""""",N/A,M22,-,N/A,0,0,0,0,0,N/A,N/A,N/A,1040.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M23,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:00.912,124,0.1,1240,,
1,1,"="""="""""""",N/A,M23,-,N/A,0,0,0,0,0,N/A,N/A,N/A,1240.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,M24,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:01.105,108,0.1,1080,,
1,1,"="""="""""""",N/A,M24,-,N/A,0,0,0,0,0,N/A,N/A,N/A,1080.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N01,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:05.816,1940,0.1,19400,,
1,1,"="""="""""""",N/A,N01,-,N/A,0,0,0,0,0,N/A,N/A,N/A,19400,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N02,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:05.622,180,0.1,1800,,
1,1,"="""="""""""",N/A,N02,-,N/A,0,0,0,0,0,N/A,N/A,N/A,1800.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N03,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:05.428,1568,0.1,15680,,
1,1,"="""="""""""",N/A,N03,-,N/A,0,0,0,0,0,N/A,N/A,N/A,15680,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N04,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:05.234,296,0.1,2960,,
1,1,"="""="""""""",N/A,N04,-,N/A,0,0,0,0,0,N/A,N/A,N/A,2960.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N05,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:05.041,1728,0.1,17280,,
1,1,"="""="""""""",N/A,N05,-,N/A,0,0,0,0,0,N/A,N/A,N/A,17280,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N06,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:04.847,372,0.1,3720,,
1,1,"="""="""""""",N/A,N06,-,N/A,0,0,0,0,0,N/A,N/A,N/A,3720.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N07,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:04.654,1844,0.1,18440,,
1,1,"="""="""""""",N/A,N07,-,N/A,0,0,0,0,0,N/A,N/A,N/A,18440,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N08,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:04.462,368,0.1,3680,,
1,1,"="""="""""""",N/A,N08,-,N/A,0,0,0,0,0,N/A,N/A,N/A,3680.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N09,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:04.268,1688,0.1,16880,,
1,1,"="""="""""""",N/A,N09,-,N/A,0,0,0,0,0,N/A,N/A,N/A,16880,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N10,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:04.075,380,0.1,3800,,
1,1,"="""="""""""",N/A,N10,-,N/A,0,0,0,0,0,N/A,N/A,N/A,3800.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N11,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:03.883,1756,0.1,17560,,
1,1,"="""="""""""",N/A,N11,-,N/A,0,0,0,0,0,N/A,N/A,N/A,17560,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N12,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:03.688,384,0.1,3840,,
1,1,"="""="""""""",N/A,N12,-,N/A,0,0,0,0,0,N/A,N/A,N/A,3840.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N13,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:03.495,1820,0.1,18200,,
1,1,"="""="""""""",N/A,N13,-,N/A,0,0,0,0,0,N/A,N/A,N/A,18200,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N14,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:03.302,336,0.1,3360,,
1,1,"="""="""""""",N/A,N14,-,N/A,0,0,0,0,0,N/A,N/A,N/A,3360.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N15,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:03.108,1632,0.1,16320,,
1,1,"="""="""""""",N/A,N15,-,N/A,0,0,0,0,0,N/A,N/A,N/A,16320,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N16,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:02.914,336,0.1,3360,,
1,1,"="""="""""""",N/A,N16,-,N/A,0,0,0,0,0,N/A,N/A,N/A,3360.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N17,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:02.720,1612,0.1,16120,,
1,1,"="""="""""""",N/A,N17,-,N/A,0,0,0,0,0,N/A,N/A,N/A,16120,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N18,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:02.526,380,0.1,3800,,
1,1,"="""="""""""",N/A,N18,-,N/A,0,0,0,0,0,N/A,N/A,N/A,3800.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N19,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:02.332,2876,0.1,28760,,
1,1,"="""="""""""",N/A,N19,-,N/A,0,0,0,0,0,N/A,N/A,N/A,28760,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N20,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:02.139,264,0.1,2640,,
1,1,"="""="""""""",N/A,N20,-,N/A,0,0,0,0,0,N/A,N/A,N/A,2640.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N21,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:01.946,1664,0.1,16640,,
1,1,"="""="""""""",N/A,N21,-,N/A,0,0,0,0,0,N/A,N/A,N/A,16640,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N22,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:01.752,312,0.1,3120,,
1,1,"="""="""""""",N/A,N22,-,N/A,0,0,0,0,0,N/A,N/A,N/A,3120.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N23,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:01.558,1712,0.1,17120,,
1,1,"="""="""""""",N/A,N23,-,N/A,0,0,0,0,0,N/A,N/A,N/A,17120,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,N24,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:01.365,136,0.1,1360,,
1,1,"="""="""""""",N/A,N24,-,N/A,0,0,0,0,0,N/A,N/A,N/A,1360.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,O01,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:06.075,1560,0.1,15600,,
1,1,"="""="""""""",N/A,O01,-,N/A,0,0,0,0,0,N/A,N/A,N/A,15600,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,O02,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:06.270,188,0.1,1880,,
1,1,"="""="""""""",N/A,O02,-,N/A,0,0,0,0,0,N/A,N/A,N/A,1880.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,O03,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:06.463,1668,0.1,16680,,
1,1,"="""="""""""",N/A,O03,-,N/A,0,0,0,0,0,N/A,N/A,N/A,16680,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,O04,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:06.658,256,0.1,2560,,
1,1,"="""="""""""",N/A,O04,-,N/A,0,0,0,0,0,N/A,N/A,N/A,2560.0,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
1,1,"="""="""""""",1,O05,-,US LUM 384 (cps)(1),0,0,0,De=USLum Ex=N/A Em=N/A Wdw=N/A (12),0,00:01:06.851,1756,0.1,17560,,
1,1,"="""="""""""",N/A,O05,-,N/A,0,0,0,0,0,N/A,N/A,N/A,17560,Calc 1: Crosstalk = Crosstalk correction where Label : US LUM 384 (cps)(1) channel 1,
