,time,row_384,column_384,rfu_value,standard_conc,replicate,sample_set,reporter
18562,10:18:00,L,9,963.2460000000001,,a,target_added,r17A-r3C
18563,10:18:00,M,9,144.063,,a,no_target,r17A-r3C
18564,10:18:00,N,9,234.456,,a,no_gRNA,r17A-r3C
18565,10:18:00,J,11,42.372,0.3125,a,standard,standard
18566,10:18:00,K,11,62.145,0.3125,b,standard,standard
18567,10:18:00,L,11,878.503,,b,target_added,r17A-r3C
18568,10:18:00,M,11,132.764,,b,no_target,r17A-r3C
18569,10:18:00,N,11,310.724,,b,no_gRNA,r17A-r3C
18570,10:18:00,J,13,59.32,0.15625,a,standard,standard
18571,10:18:00,K,13,22.598000000000003,0.15625,b,standard,standard
18572,10:18:00,L,13,5.65,,a,target_added,H20
18573,10:18:00,M,13,14.124,,a,no_target,H20
18574,10:18:00,N,13,2.825,,a,no_gRNA,H20
18575,10:18:00,J,15,16.949,0.078125,a,standard,standard
18576,10:18:00,K,15,42.372,0.078125,b,standard,standard
18577,10:18:00,L,15,16.949,,b,target_added,H20
18578,10:18:00,M,15,8.474,,b,no_target,H20
18579,10:18:00,N,15,19.773,,b,no_gRNA,H20
18580,10:18:00,J,17,45.196000000000005,0.0390625,a,standard,standard
18581,10:18:00,K,17,48.021,0.0390625,b,standard,standard
18582,10:18:00,L,17,5.65,,,,
18583,10:18:00,M,17,0.0,,,,
18584,10:18:00,N,17,14.124,,,,
18585,10:18:00,J,19,11.299000000000001,0.0195312,a,standard,standard
18586,10:18:00,K,19,16.949,0.0195312,b,standard,standard
18587,10:18:00,L,19,2.825,,,,
18588,10:18:00,M,19,0.0,,,,
18589,10:18:00,N,19,2.825,,,,
18590,10:18:00,J,21,28.248,0.0097656,a,standard,standard
18591,10:18:00,K,21,22.598000000000003,0.0097656,b,standard,standard
18592,10:18:00,L,21,5.65,,,,
18593,10:18:00,M,21,5.65,,,,
18594,10:18:00,N,21,2.825,,,,
18595,10:18:00,J,23,14.124,0,a,standard,standard
18596,10:18:00,K,23,22.598000000000003,0,b,standard,standard
18597,10:18:00,L,23,8.474,,,,
18598,10:18:00,M,23,2.825,,,,
18599,10:18:00,N,23,11.299000000000001,,,,
18600,10:20:00,J,1,2613.388,10,a,standard,standard
18601,10:20:00,K,1,1637.61,10,b,standard,standard
18602,10:20:00,L,1,39.597,,a,target_added,r5A-GGAGG-phos
18603,10:20:00,M,1,11.312999999999999,,a,no_target,r5A-GGAGG-phos
18604,10:20:00,N,1,2.8280000000000003,,a,no_gRNA,r5A-GGAGG-phos
18605,10:20:00,J,3,452.535,5,a,standard,standard
18606,10:20:00,K,3,427.08,5,b,standard,standard
18607,10:20:00,L,3,53.739,,b,target_added,r5A-GGAGG-phos
18608,10:20:00,M,3,8.485,,b,no_target,r5A-GGAGG-phos
18609,10:20:00,N,3,0.0,,b,no_gRNA,r5A-GGAGG-phos
18610,10:20:00,J,5,229.09599999999998,2.5,a,standard,standard
18611,10:20:00,K,5,237.581,2.5,b,standard,standard
18612,10:20:00,L,5,248.894,,a,target_added,r5A-AAAGG-ddC
18613,10:20:00,M,5,14.142000000000001,,a,no_target,r5A-AAAGG-ddC
18614,10:20:00,N,5,8.485,,a,no_gRNA,r5A-AAAGG-ddC
18615,10:20:00,J,7,130.10399999999998,1.25,a,standard,standard
18616,10:20:00,K,7,130.10399999999998,1.25,b,standard,standard
18617,10:20:00,L,7,271.52099999999996,,b,target_added,r5A-AAAGG-ddC
18618,10:20:00,M,7,11.312999999999999,,b,no_target,r5A-AAAGG-ddC
18619,10:20:00,N,7,5.657,,b,no_gRNA,r5A-AAAGG-ddC
18620,10:20:00,J,9,62.224,0.625,a,standard,standard
18621,10:20:00,K,9,90.507,0.625,b,standard,standard
18622,10:20:00,L,9,910.7260000000001,,a,target_added,r17A-r3C
18623,10:20:00,M,9,175.357,,a,no_target,r17A-r3C
18624,10:20:00,N,9,251.722,,a,no_gRNA,r17A-r3C
18625,10:20:00,J,11,56.567,0.3125,a,standard,standard
18626,10:20:00,K,11,65.05199999999999,0.3125,b,standard,standard
18627,10:20:00,L,11,848.503,,b,target_added,r17A-r3C
18628,10:20:00,M,11,141.417,,b,no_target,r17A-r3C
18629,10:20:00,N,11,305.461,,b,no_gRNA,r17A-r3C
18630,10:20:00,J,13,45.253,0.15625,a,standard,standard
18631,10:20:00,K,13,28.283,0.15625,b,standard,standard
18632,10:20:00,L,13,2.8280000000000003,,a,target_added,H20
18633,10:20:00,M,13,11.312999999999999,,a,no_target,H20
18634,10:20:00,N,13,0.0,,a,no_gRNA,H20
18635,10:20:00,J,15,36.768,0.078125,a,standard,standard
18636,10:20:00,K,15,39.597,0.078125,b,standard,standard
18637,10:20:00,L,15,11.312999999999999,,b,target_added,H20
18638,10:20:00,M,15,11.312999999999999,,b,no_target,H20
18639,10:20:00,N,15,5.657,,b,no_gRNA,H20
18640,10:20:00,J,17,59.395,0.0390625,a,standard,standard
18641,10:20:00,K,17,45.253,0.0390625,b,standard,standard
18642,10:20:00,L,17,2.8280000000000003,,,,
18643,10:20:00,M,17,0.0,,,,
18644,10:20:00,N,17,8.485,,,,
18645,10:20:00,J,19,16.97,0.0195312,a,standard,standard
18646,10:20:00,K,19,14.142000000000001,0.0195312,b,standard,standard
18647,10:20:00,L,19,11.312999999999999,,,,
18648,10:20:00,M,19,19.798,,,,
18649,10:20:00,N,19,8.485,,,,
18650,10:20:00,J,21,25.455,0.0097656,a,standard,standard
18651,10:20:00,K,21,36.768,0.0097656,b,standard,standard
18652,10:20:00,L,21,14.142000000000001,,,,
18653,10:20:00,M,21,5.657,,,,
18654,10:20:00,N,21,2.8280000000000003,,,,
18655,10:20:00,J,23,25.455,0,a,standard,standard
18656,10:20:00,K,23,28.283,0,b,standard,standard
18657,10:20:00,L,23,5.657,,,,
18658,10:20:00,M,23,2.8280000000000003,,,,
18659,10:20:00,N,23,8.485,,,,
18660,10:22:00,J,1,2585.904,10,a,standard,standard
18661,10:22:00,K,1,1635.287,10,b,standard,standard
18662,10:22:00,L,1,16.975,,a,target_added,r5A-GGAGG-phos
18663,10:22:00,M,1,8.488,,a,no_target,r5A-GGAGG-phos
18664,10:22:00,N,1,2.8289999999999997,,a,no_gRNA,r5A-GGAGG-phos
18665,10:22:00,J,3,435.699,5,a,standard,standard
18666,10:22:00,K,3,492.284,5,b,standard,standard
18667,10:22:00,L,3,14.145999999999999,,b,target_added,r5A-GGAGG-phos
18668,10:22:00,M,3,5.6579999999999995,,b,no_target,r5A-GGAGG-phos
18669,10:22:00,N,3,5.6579999999999995,,b,no_gRNA,r5A-GGAGG-phos
18670,10:22:00,J,5,206.533,2.5,a,standard,standard
18671,10:22:00,K,5,203.704,2.5,b,standard,standard
18672,10:22:00,L,5,305.555,,a,target_added,r5A-AAAGG-ddC
18673,10:22:00,M,5,25.463,,a,no_target,r5A-AAAGG-ddC
18674,10:22:00,N,5,19.805,,a,no_gRNA,r5A-AAAGG-ddC
18675,10:22:00,J,7,135.80200000000002,1.25,a,standard,standard
18676,10:22:00,K,7,155.607,1.25,b,standard,standard
18677,10:22:00,L,7,305.555,,b,target_added,r5A-AAAGG-ddC
18678,10:22:00,M,7,22.634,,b,no_target,r5A-AAAGG-ddC
18679,10:22:00,N,7,16.975,,b,no_gRNA,r5A-AAAGG-ddC
18680,10:22:00,J,9,76.389,0.625,a,standard,standard
18681,10:22:00,K,9,84.876,0.625,b,standard,standard
18682,10:22:00,L,9,964.763,,a,target_added,r17A-r3C
18683,10:22:00,M,9,183.899,,a,no_target,r17A-r3C
18684,10:22:00,N,9,240.483,,a,no_gRNA,r17A-r3C
18685,10:22:00,J,11,79.218,0.3125,a,standard,standard
18686,10:22:00,K,11,31.121,0.3125,b,standard,standard
18687,10:22:00,L,11,843.1060000000001,,b,target_added,r17A-r3C
18688,10:22:00,M,11,158.436,,b,no_target,r17A-r3C
18689,10:22:00,N,11,271.605,,b,no_gRNA,r17A-r3C
18690,10:22:00,J,13,45.266999999999996,0.15625,a,standard,standard
18691,10:22:00,K,13,28.291999999999998,0.15625,b,standard,standard
18692,10:22:00,L,13,11.317,,a,target_added,H20
18693,10:22:00,M,13,0.0,,a,no_target,H20
18694,10:22:00,N,13,11.317,,a,no_gRNA,H20
18695,10:22:00,J,15,28.291999999999998,0.078125,a,standard,standard
18696,10:22:00,K,15,33.951,0.078125,b,standard,standard
18697,10:22:00,L,15,2.8289999999999997,,b,target_added,H20
18698,10:22:00,M,15,8.488,,b,no_target,H20
18699,10:22:00,N,15,5.6579999999999995,,b,no_gRNA,H20
18700,10:22:00,J,17,82.04700000000001,0.0390625,a,standard,standard
18701,10:22:00,K,17,50.926,0.0390625,b,standard,standard
18702,10:22:00,L,17,5.6579999999999995,,,,
18703,10:22:00,M,17,2.8289999999999997,,,,
18704,10:22:00,N,17,8.488,,,,
18705,10:22:00,J,19,14.145999999999999,0.0195312,a,standard,standard
18706,10:22:00,K,19,11.317,0.0195312,b,standard,standard
18707,10:22:00,L,19,0.0,,,,
18708,10:22:00,M,19,0.0,,,,
18709,10:22:00,N,19,2.8289999999999997,,,,
18710,10:22:00,J,21,14.145999999999999,0.0097656,a,standard,standard
18711,10:22:00,K,21,14.145999999999999,0.0097656,b,standard,standard
18712,10:22:00,L,21,11.317,,,,
18713,10:22:00,M,21,5.6579999999999995,,,,
18714,10:22:00,N,21,0.0,,,,
18715,10:22:00,J,23,14.145999999999999,0,a,standard,standard
18716,10:22:00,K,23,11.317,0,b,standard,standard
18717,10:22:00,L,23,14.145999999999999,,,,
18718,10:22:00,M,23,16.975,,,,
18719,10:22:00,N,23,5.6579999999999995,,,,
18720,10:24:00,J,1,2633.906,10,a,standard,standard
18721,10:24:00,K,1,1462.34,10,b,standard,standard
18722,10:24:00,L,1,47.992,,a,target_added,r5A-GGAGG-phos
18723,10:24:00,M,1,11.292,,a,no_target,r5A-GGAGG-phos
18724,10:24:00,N,1,11.292,,a,no_gRNA,r5A-GGAGG-phos
18725,10:24:00,J,3,364.17400000000004,5,a,standard,standard
18726,10:24:00,K,3,513.795,5,b,standard,standard
18727,10:24:00,L,3,39.523,,b,target_added,r5A-GGAGG-phos
18728,10:24:00,M,3,2.823,,b,no_target,r5A-GGAGG-phos
18729,10:24:00,N,3,0.0,,b,no_gRNA,r5A-GGAGG-phos
18730,10:24:00,J,5,242.782,2.5,a,standard,standard
18731,10:24:00,K,5,237.136,2.5,b,standard,standard
18732,10:24:00,L,5,256.89799999999997,,a,target_added,r5A-AAAGG-ddC
18733,10:24:00,M,5,25.406999999999996,,a,no_target,r5A-AAAGG-ddC
18734,10:24:00,N,5,11.292,,a,no_gRNA,r5A-AAAGG-ddC
18735,10:24:00,J,7,104.45299999999999,1.25,a,standard,standard
18736,10:24:00,K,7,127.037,1.25,b,standard,standard
18737,10:24:00,L,7,186.321,,b,target_added,r5A-AAAGG-ddC
18738,10:24:00,M,7,22.584,,b,no_target,r5A-AAAGG-ddC
18739,10:24:00,N,7,8.469,,b,no_gRNA,r5A-AAAGG-ddC
18740,10:24:00,J,9,64.93,0.625,a,standard,standard
18741,10:24:00,K,9,81.868,0.625,b,standard,standard
18742,10:24:00,L,9,990.8910000000001,,a,target_added,r17A-r3C
18743,10:24:00,M,9,183.498,,a,no_target,r17A-r3C
18744,10:24:00,N,9,245.605,,a,no_gRNA,r17A-r3C
18745,10:24:00,J,11,56.461000000000006,0.3125,a,standard,standard
18746,10:24:00,K,11,47.992,0.3125,b,standard,standard
18747,10:24:00,L,11,999.36,,b,target_added,r17A-r3C
18748,10:24:00,M,11,155.268,,b,no_target,r17A-r3C
18749,10:24:00,N,11,296.42,,b,no_gRNA,r17A-r3C
18750,10:24:00,J,13,14.115,0.15625,a,standard,standard
18751,10:24:00,K,13,39.523,0.15625,b,standard,standard
18752,10:24:00,L,13,8.469,,a,target_added,H20
18753,10:24:00,M,13,11.292,,a,no_target,H20
18754,10:24:00,N,13,0.0,,a,no_gRNA,H20
18755,10:24:00,J,15,31.054000000000002,0.078125,a,standard,standard
18756,10:24:00,K,15,39.523,0.078125,b,standard,standard
18757,10:24:00,L,15,0.0,,b,target_added,H20
18758,10:24:00,M,15,11.292,,b,no_target,H20
18759,10:24:00,N,15,16.938,,b,no_gRNA,H20
18760,10:24:00,J,17,28.230999999999998,0.0390625,a,standard,standard
18761,10:24:00,K,17,42.346000000000004,0.0390625,b,standard,standard
18762,10:24:00,L,17,2.823,,,,
18763,10:24:00,M,17,22.584,,,,
18764,10:24:00,N,17,5.646,,,,
18765,10:24:00,J,19,19.761,0.0195312,a,standard,standard
18766,10:24:00,K,19,14.115,0.0195312,b,standard,standard
18767,10:24:00,L,19,5.646,,,,
18768,10:24:00,M,19,5.646,,,,
18769,10:24:00,N,19,2.823,,,,
18770,10:24:00,J,21,16.938,0.0097656,a,standard,standard
18771,10:24:00,K,21,19.761,0.0097656,b,standard,standard
18772,10:24:00,L,21,5.646,,,,
18773,10:24:00,M,21,2.823,,,,
18774,10:24:00,N,21,8.469,,,,
18775,10:24:00,J,23,11.292,0,a,standard,standard
18776,10:24:00,K,23,14.115,0,b,standard,standard
18777,10:24:00,L,23,2.823,,,,
18778,10:24:00,M,23,5.646,,,,
18779,10:24:00,N,23,5.646,,,,
18780,10:26:00,J,1,2593.7670000000003,10,a,standard,standard
18781,10:26:00,K,1,1507.609,10,b,standard,standard
18782,10:26:00,L,1,31.114,,a,target_added,r5A-GGAGG-phos
18783,10:26:00,M,1,8.486,,a,no_target,r5A-GGAGG-phos
18784,10:26:00,N,1,11.314,,a,no_gRNA,r5A-GGAGG-phos
18785,10:26:00,J,3,429.93699999999995,5,a,standard,standard
18786,10:26:00,K,3,444.08,5,b,standard,standard
18787,10:26:00,L,3,36.771,,b,target_added,r5A-GGAGG-phos
18788,10:26:00,M,3,25.456999999999997,,b,no_target,r5A-GGAGG-phos
18789,10:26:00,N,3,14.142999999999999,,b,no_gRNA,r5A-GGAGG-phos
18790,10:26:00,J,5,223.454,2.5,a,standard,standard
18791,10:26:00,K,5,268.711,2.5,b,standard,standard
18792,10:26:00,L,5,246.083,,a,target_added,r5A-AAAGG-ddC
18793,10:26:00,M,5,16.971,,a,no_target,r5A-AAAGG-ddC
18794,10:26:00,N,5,2.8289999999999997,,a,no_gRNA,r5A-AAAGG-ddC
18795,10:26:00,J,7,113.141,1.25,a,standard,standard
18796,10:26:00,K,7,113.141,1.25,b,standard,standard
18797,10:26:00,L,7,268.711,,b,target_added,r5A-AAAGG-ddC
18798,10:26:00,M,7,5.657,,b,no_target,r5A-AAAGG-ddC
18799,10:26:00,N,7,8.486,,b,no_gRNA,r5A-AAAGG-ddC
18800,10:26:00,J,9,82.02799999999999,0.625,a,standard,standard
18801,10:26:00,K,9,84.85600000000001,0.625,b,standard,standard
18802,10:26:00,L,9,1012.6160000000001,,a,target_added,r17A-r3C
18803,10:26:00,M,9,166.88400000000001,,a,no_target,r17A-r3C
18804,10:26:00,N,9,214.96900000000002,,a,no_gRNA,r17A-r3C
18805,10:26:00,J,11,33.942,0.3125,a,standard,standard
18806,10:26:00,K,11,45.257,0.3125,b,standard,standard
18807,10:26:00,L,11,916.446,,b,target_added,r17A-r3C
18808,10:26:00,M,11,186.683,,b,no_target,r17A-r3C
18809,10:26:00,N,11,234.768,,b,no_gRNA,r17A-r3C
18810,10:26:00,J,13,28.285,0.15625,a,standard,standard
18811,10:26:00,K,13,33.942,0.15625,b,standard,standard
18812,10:26:00,L,13,8.486,,a,target_added,H20
18813,10:26:00,M,13,8.486,,a,no_target,H20
18814,10:26:00,N,13,5.657,,a,no_gRNA,H20
18815,10:26:00,J,15,19.8,0.078125,a,standard,standard
18816,10:26:00,K,15,31.114,0.078125,b,standard,standard
18817,10:26:00,L,15,2.8289999999999997,,b,target_added,H20
18818,10:26:00,M,15,5.657,,b,no_target,H20
18819,10:26:00,N,15,11.314,,b,no_gRNA,H20
18820,10:26:00,J,17,50.913999999999994,0.0390625,a,standard,standard
18821,10:26:00,K,17,50.913999999999994,0.0390625,b,standard,standard
18822,10:26:00,L,17,14.142999999999999,,,,
18823,10:26:00,M,17,2.8289999999999997,,,,
18824,10:26:00,N,17,14.142999999999999,,,,
18825,10:26:00,J,19,16.971,0.0195312,a,standard,standard
18826,10:26:00,K,19,14.142999999999999,0.0195312,b,standard,standard
18827,10:26:00,L,19,8.486,,,,
18828,10:26:00,M,19,5.657,,,,
18829,10:26:00,N,19,16.971,,,,
18830,10:26:00,J,21,19.8,0.0097656,a,standard,standard
18831,10:26:00,K,21,42.428000000000004,0.0097656,b,standard,standard
18832,10:26:00,L,21,0.0,,,,
18833,10:26:00,M,21,2.8289999999999997,,,,
18834,10:26:00,N,21,5.657,,,,
18835,10:26:00,J,23,8.486,0,a,standard,standard
18836,10:26:00,K,23,14.142999999999999,0,b,standard,standard
18837,10:26:00,L,23,8.486,,,,
18838,10:26:00,M,23,8.486,,,,
18839,10:26:00,N,23,8.486,,,,
18840,10:28:00,J,1,2649.512,10,a,standard,standard
18841,10:28:00,K,1,1456.2420000000002,10,b,standard,standard
18842,10:28:00,L,1,39.586999999999996,,a,target_added,r5A-GGAGG-phos
18843,10:28:00,M,1,8.482999999999999,,a,no_target,r5A-GGAGG-phos
18844,10:28:00,N,1,5.655,,a,no_gRNA,r5A-GGAGG-phos
18845,10:28:00,J,3,424.148,5,a,standard,standard
18846,10:28:00,K,3,489.184,5,b,standard,standard
18847,10:28:00,L,3,45.242,,b,target_added,r5A-GGAGG-phos
18848,10:28:00,M,3,2.8280000000000003,,b,no_target,r5A-GGAGG-phos
18849,10:28:00,N,3,19.794,,b,no_gRNA,r5A-GGAGG-phos
18850,10:28:00,J,5,192.28,2.5,a,standard,standard
18851,10:28:00,K,5,220.55700000000002,2.5,b,standard,standard
18852,10:28:00,L,5,262.972,,a,target_added,r5A-AAAGG-ddC
18853,10:28:00,M,5,14.138,,a,no_target,r5A-AAAGG-ddC
18854,10:28:00,N,5,8.482999999999999,,a,no_gRNA,r5A-AAAGG-ddC
18855,10:28:00,J,7,132.9,1.25,a,standard,standard
18856,10:28:00,K,7,110.279,1.25,b,standard,standard
18857,10:28:00,L,7,254.489,,b,target_added,r5A-AAAGG-ddC
18858,10:28:00,M,7,19.794,,b,no_target,r5A-AAAGG-ddC
18859,10:28:00,N,7,25.449,,b,no_gRNA,r5A-AAAGG-ddC
18860,10:28:00,J,9,62.208,0.625,a,standard,standard
18861,10:28:00,K,9,93.31299999999999,0.625,b,standard,standard
18862,10:28:00,L,9,975.541,,a,target_added,r17A-r3C
18863,10:28:00,M,9,189.453,,a,no_target,r17A-r3C
18864,10:28:00,N,9,226.21200000000002,,a,no_gRNA,r17A-r3C
18865,10:28:00,J,11,45.242,0.3125,a,standard,standard
18866,10:28:00,K,11,50.898,0.3125,b,standard,standard
18867,10:28:00,L,11,978.368,,b,target_added,r17A-r3C
18868,10:28:00,M,11,144.21,,b,no_target,r17A-r3C
18869,10:28:00,N,11,209.24599999999998,,b,no_gRNA,r17A-r3C
18870,10:28:00,J,13,28.276999999999997,0.15625,a,standard,standard
18871,10:28:00,K,13,33.931999999999995,0.15625,b,standard,standard
18872,10:28:00,L,13,11.311,,a,target_added,H20
18873,10:28:00,M,13,22.621,,a,no_target,H20
18874,10:28:00,N,13,2.8280000000000003,,a,no_gRNA,H20
18875,10:28:00,J,15,19.794,0.078125,a,standard,standard
18876,10:28:00,K,15,19.794,0.078125,b,standard,standard
18877,10:28:00,L,15,14.138,,b,target_added,H20
18878,10:28:00,M,15,2.8280000000000003,,b,no_target,H20
18879,10:28:00,N,15,8.482999999999999,,b,no_gRNA,H20
18880,10:28:00,J,17,42.415,0.0390625,a,standard,standard
18881,10:28:00,K,17,76.347,0.0390625,b,standard,standard
18882,10:28:00,L,17,11.311,,,,
18883,10:28:00,M,17,25.449,,,,
18884,10:28:00,N,17,5.655,,,,
18885,10:28:00,J,19,25.449,0.0195312,a,standard,standard
18886,10:28:00,K,19,19.794,0.0195312,b,standard,standard
18887,10:28:00,L,19,11.311,,,,
18888,10:28:00,M,19,14.138,,,,
18889,10:28:00,N,19,8.482999999999999,,,,
18890,10:28:00,J,21,39.586999999999996,0.0097656,a,standard,standard
18891,10:28:00,K,21,19.794,0.0097656,b,standard,standard
18892,10:28:00,L,21,0.0,,,,
18893,10:28:00,M,21,5.655,,,,
18894,10:28:00,N,21,2.8280000000000003,,,,
18895,10:28:00,J,23,11.311,0,a,standard,standard
18896,10:28:00,K,23,22.621,0,b,standard,standard
18897,10:28:00,L,23,8.482999999999999,,,,
18898,10:28:00,M,23,0.0,,,,
18899,10:28:00,N,23,2.8280000000000003,,,,
18900,10:30:00,J,1,2562.45,10,a,standard,standard
18901,10:30:00,K,1,1552.145,10,b,standard,standard
18902,10:30:00,L,1,31.043000000000003,,a,target_added,r5A-GGAGG-phos
18903,10:30:00,M,1,2.822,,a,no_target,r5A-GGAGG-phos
18904,10:30:00,N,1,5.644,,a,no_gRNA,r5A-GGAGG-phos
18905,10:30:00,J,3,448.711,5,a,standard,standard
18906,10:30:00,K,3,420.49,5,b,standard,standard
18907,10:30:00,L,3,31.043000000000003,,b,target_added,r5A-GGAGG-phos
18908,10:30:00,M,3,14.11,,b,no_target,r5A-GGAGG-phos
18909,10:30:00,N,3,2.822,,b,no_gRNA,r5A-GGAGG-phos
18910,10:30:00,J,5,251.165,2.5,a,standard,standard
18911,10:30:00,K,5,287.85200000000003,2.5,b,standard,standard
18912,10:30:00,L,5,287.85200000000003,,a,target_added,r5A-AAAGG-ddC
18913,10:30:00,M,5,8.466000000000001,,a,no_target,r5A-AAAGG-ddC
18914,10:30:00,N,5,19.755,,a,no_gRNA,r5A-AAAGG-ddC
18915,10:30:00,J,7,104.417,1.25,a,standard,standard
18916,10:30:00,K,7,110.061,1.25,b,standard,standard
18917,10:30:00,L,7,211.65599999999998,,b,target_added,r5A-AAAGG-ddC
18918,10:30:00,M,7,22.576999999999998,,b,no_target,r5A-AAAGG-ddC
18919,10:30:00,N,7,14.11,,b,no_gRNA,r5A-AAAGG-ddC
18920,10:30:00,J,9,67.73,0.625,a,standard,standard
18921,10:30:00,K,9,87.485,0.625,b,standard,standard
18922,10:30:00,L,9,922.821,,a,target_added,r17A-r3C
18923,10:30:00,M,9,191.90200000000002,,a,no_target,r17A-r3C
18924,10:30:00,N,9,237.055,,a,no_gRNA,r17A-r3C
18925,10:30:00,J,11,39.509,0.3125,a,standard,standard
18926,10:30:00,K,11,53.62,0.3125,b,standard,standard
18927,10:30:00,L,11,843.802,,b,target_added,r17A-r3C
18928,10:30:00,M,11,155.214,,b,no_target,r17A-r3C
18929,10:30:00,N,11,251.165,,b,no_gRNA,r17A-r3C
18930,10:30:00,J,13,33.865,0.15625,a,standard,standard
18931,10:30:00,K,13,50.797,0.15625,b,standard,standard
18932,10:30:00,L,13,11.288,,a,target_added,H20
18933,10:30:00,M,13,8.466000000000001,,a,no_target,H20
18934,10:30:00,N,13,14.11,,a,no_gRNA,H20
18935,10:30:00,J,15,14.11,0.078125,a,standard,standard
18936,10:30:00,K,15,14.11,0.078125,b,standard,standard
18937,10:30:00,L,15,11.288,,b,target_added,H20
18938,10:30:00,M,15,2.822,,b,no_target,H20
18939,10:30:00,N,15,11.288,,b,no_gRNA,H20
18940,10:30:00,J,17,76.196,0.0390625,a,standard,standard
18941,10:30:00,K,17,73.374,0.0390625,b,standard,standard
18942,10:30:00,L,17,2.822,,,,
18943,10:30:00,M,17,0.0,,,,
18944,10:30:00,N,17,25.399,,,,
18945,10:30:00,J,19,33.865,0.0195312,a,standard,standard
18946,10:30:00,K,19,19.755,0.0195312,b,standard,standard
18947,10:30:00,L,19,2.822,,,,
18948,10:30:00,M,19,5.644,,,,
18949,10:30:00,N,19,5.644,,,,
18950,10:30:00,J,21,22.576999999999998,0.0097656,a,standard,standard
18951,10:30:00,K,21,19.755,0.0097656,b,standard,standard
18952,10:30:00,L,21,2.822,,,,
18953,10:30:00,M,21,5.644,,,,
18954,10:30:00,N,21,5.644,,,,
18955,10:30:00,J,23,14.11,0,a,standard,standard
18956,10:30:00,K,23,25.399,0,b,standard,standard
18957,10:30:00,L,23,8.466000000000001,,,,
18958,10:30:00,M,23,8.466000000000001,,,,
18959,10:30:00,N,23,5.644,,,,
18960,10:32:00,J,1,2606.861,10,a,standard,standard
18961,10:32:00,K,1,1471.479,10,b,standard,standard
18962,10:32:00,L,1,16.945999999999998,,a,target_added,r5A-GGAGG-phos
18963,10:32:00,M,1,14.122,,a,no_target,r5A-GGAGG-phos
18964,10:32:00,N,1,16.945999999999998,,a,no_gRNA,r5A-GGAGG-phos
18965,10:32:00,J,3,392.583,5,a,standard,standard
18966,10:32:00,K,3,466.015,5,b,standard,standard
18967,10:32:00,L,3,28.243000000000002,,b,target_added,r5A-GGAGG-phos
18968,10:32:00,M,3,2.824,,b,no_target,r5A-GGAGG-phos
18969,10:32:00,N,3,16.945999999999998,,b,no_gRNA,r5A-GGAGG-phos
18970,10:32:00,J,5,276.785,2.5,a,standard,standard
18971,10:32:00,K,5,262.663,2.5,b,standard,standard
18972,10:32:00,L,5,254.19,,a,target_added,r5A-AAAGG-ddC
18973,10:32:00,M,5,11.297,,a,no_target,r5A-AAAGG-ddC
18974,10:32:00,N,5,16.945999999999998,,a,no_gRNA,r5A-AAAGG-ddC
18975,10:32:00,J,7,118.62200000000001,1.25,a,standard,standard
18976,10:32:00,K,7,141.217,1.25,b,standard,standard
18977,10:32:00,L,7,242.893,,b,target_added,r5A-AAAGG-ddC
18978,10:32:00,M,7,14.122,,b,no_target,r5A-AAAGG-ddC
18979,10:32:00,N,7,2.824,,b,no_gRNA,r5A-AAAGG-ddC
18980,10:32:00,J,9,98.852,0.625,a,standard,standard
18981,10:32:00,K,9,79.081,0.625,b,standard,standard
18982,10:32:00,L,9,948.977,,a,target_added,r17A-r3C
18983,10:32:00,M,9,166.636,,a,no_target,r17A-r3C
18984,10:32:00,N,9,217.47400000000002,,a,no_gRNA,r17A-r3C
18985,10:32:00,J,11,36.716,0.3125,a,standard,standard
18986,10:32:00,K,11,39.541,0.3125,b,standard,standard
18987,10:32:00,L,11,861.422,,b,target_added,r17A-r3C
18988,10:32:00,M,11,149.69,,b,no_target,r17A-r3C
18989,10:32:00,N,11,265.487,,b,no_gRNA,r17A-r3C
18990,10:32:00,J,13,25.419,0.15625,a,standard,standard
18991,10:32:00,K,13,28.243000000000002,0.15625,b,standard,standard
18992,10:32:00,L,13,11.297,,a,target_added,H20
18993,10:32:00,M,13,2.824,,a,no_target,H20
18994,10:32:00,N,13,5.649,,a,no_gRNA,H20
18995,10:32:00,J,15,33.891999999999996,0.078125,a,standard,standard
18996,10:32:00,K,15,25.419,0.078125,b,standard,standard
18997,10:32:00,L,15,14.122,,b,target_added,H20
18998,10:32:00,M,15,14.122,,b,no_target,H20
18999,10:32:00,N,15,16.945999999999998,,b,no_gRNA,H20
19000,10:32:00,J,17,67.78399999999999,0.0390625,a,standard,standard
19001,10:32:00,K,17,39.541,0.0390625,b,standard,standard
19002,10:32:00,L,17,2.824,,,,
19003,10:32:00,M,17,5.649,,,,
19004,10:32:00,N,17,8.472999999999999,,,,
19005,10:32:00,J,19,2.824,0.0195312,a,standard,standard
19006,10:32:00,K,19,11.297,0.0195312,b,standard,standard
19007,10:32:00,L,19,2.824,,,,
19008,10:32:00,M,19,2.824,,,,
19009,10:32:00,N,19,5.649,,,,
19010,10:32:00,J,21,16.945999999999998,0.0097656,a,standard,standard
19011,10:32:00,K,21,19.77,0.0097656,b,standard,standard
19012,10:32:00,L,21,0.0,,,,
19013,10:32:00,M,21,11.297,,,,
19014,10:32:00,N,21,8.472999999999999,,,,
19015,10:32:00,J,23,8.472999999999999,0,a,standard,standard
