,time,row_384,column_384,rfu_value,replicate,target_added,reporter,phos,gRNA_used
990,03:20:00,G,16,188.419,b,no_target,RNA-FAM,no_phos,IVT-11C
991,03:20:00,H,16,177.16299999999998,b,no_target,RNA-FAM,no_phos,IVT-11C
992,03:20:00,E,18,693.25,a,target_added,RNA-FAM,no_phos,IVT-B1
993,03:20:00,F,18,690.0830000000001,a,target_added,RNA-FAM,no_phos,IVT-B1
994,03:20:00,G,18,193.576,b,no_target,RNA-FAM,no_phos,IVT-B1
995,03:20:00,H,18,186.453,b,no_target,RNA-FAM,no_phos,IVT-B1
996,03:20:00,E,20,922.9,a,target_added,RNA-FAM,no_phos,IVT-H6
997,03:20:00,F,20,861.8839999999999,a,target_added,RNA-FAM,no_phos,IVT-H6
998,03:20:00,G,20,189.72400000000002,b,no_target,RNA-FAM,no_phos,IVT-H6
999,03:20:00,H,20,202.24400000000003,b,no_target,RNA-FAM,no_phos,IVT-H6
1000,03:20:00,E,22,535.045,a,target_added,RNA-FAM,no_phos,IVT-G8
1001,03:20:00,F,22,504.22900000000004,a,target_added,RNA-FAM,no_phos,IVT-G8
1002,03:20:00,G,22,212.701,b,no_target,RNA-FAM,no_phos,IVT-G8
1003,03:20:00,H,22,218.364,b,no_target,RNA-FAM,no_phos,IVT-G8
1004,03:20:00,E,24,858.567,a,target_added,RNA-FAM,no_phos,IVT-C4
1005,03:20:00,F,24,841.993,a,target_added,RNA-FAM,no_phos,IVT-C4
1006,03:20:00,G,24,186.998,b,no_target,RNA-FAM,no_phos,IVT-C4
1007,03:20:00,H,24,183.551,b,no_target,RNA-FAM,no_phos,IVT-C4
1008,03:30:00,E,2,1229.433,a,target_added,RNA-FAM,phos,syn-11C
1009,03:30:00,F,2,1257.729,a,target_added,RNA-FAM,phos,syn-11C
1010,03:30:00,G,2,169.52200000000002,b,no_target,RNA-FAM,phos,syn-11C
1011,03:30:00,H,2,176.40900000000002,b,no_target,RNA-FAM,phos,syn-11C
1012,03:30:00,E,4,1097.672,a,target_added,RNA-FAM,phos,IVT-11C
1013,03:30:00,F,4,1269.2839999999999,a,target_added,RNA-FAM,phos,IVT-11C
1014,03:30:00,G,4,169.959,b,no_target,RNA-FAM,phos,IVT-11C
1015,03:30:00,H,4,170.40900000000002,b,no_target,RNA-FAM,phos,IVT-11C
1016,03:30:00,E,6,512.5740000000001,a,target_added,RNA-FAM,phos,IVT-B1
1017,03:30:00,F,6,600.561,a,target_added,RNA-FAM,phos,IVT-B1
1018,03:30:00,G,6,173.701,b,no_target,RNA-FAM,phos,IVT-B1
1019,03:30:00,H,6,172.856,b,no_target,RNA-FAM,phos,IVT-B1
1020,03:30:00,E,8,1023.429,a,target_added,RNA-FAM,phos,IVT-H6
1021,03:30:00,F,8,968.798,a,target_added,RNA-FAM,phos,IVT-H6
1022,03:30:00,G,8,179.37400000000002,b,no_target,RNA-FAM,phos,IVT-H6
1023,03:30:00,H,8,182.74400000000003,b,no_target,RNA-FAM,phos,IVT-H6
1024,03:30:00,E,10,578.4540000000001,a,target_added,RNA-FAM,phos,IVT-G8
1025,03:30:00,F,10,602.285,a,target_added,RNA-FAM,phos,IVT-G8
1026,03:30:00,G,10,215.61,b,no_target,RNA-FAM,phos,IVT-G8
1027,03:30:00,H,10,212.667,b,no_target,RNA-FAM,phos,IVT-G8
1028,03:30:00,E,12,1084.068,a,target_added,RNA-FAM,phos,IVT-C4
1029,03:30:00,F,12,1149.055,a,target_added,RNA-FAM,phos,IVT-C4
1030,03:30:00,G,12,183.074,b,no_target,RNA-FAM,phos,IVT-C4
1031,03:30:00,H,12,175.40599999999998,b,no_target,RNA-FAM,phos,IVT-C4
1032,03:30:00,E,14,1097.978,a,target_added,RNA-FAM,no_phos,syn-11C
1033,03:30:00,F,14,1145.38,a,target_added,RNA-FAM,no_phos,syn-11C
1034,03:30:00,G,14,307.671,b,no_target,RNA-FAM,no_phos,syn-11C
1035,03:30:00,H,14,164.813,b,no_target,RNA-FAM,no_phos,syn-11C
1036,03:30:00,E,16,1164.221,a,target_added,RNA-FAM,no_phos,IVT-11C
1037,03:30:00,F,16,1127.698,a,target_added,RNA-FAM,no_phos,IVT-11C
1038,03:30:00,G,16,186.00799999999998,b,no_target,RNA-FAM,no_phos,IVT-11C
1039,03:30:00,H,16,176.312,b,no_target,RNA-FAM,no_phos,IVT-11C
1040,03:30:00,E,18,724.518,a,target_added,RNA-FAM,no_phos,IVT-B1
1041,03:30:00,F,18,723.918,a,target_added,RNA-FAM,no_phos,IVT-B1
1042,03:30:00,G,18,193.863,b,no_target,RNA-FAM,no_phos,IVT-B1
1043,03:30:00,H,18,190.234,b,no_target,RNA-FAM,no_phos,IVT-B1
1044,03:30:00,E,20,947.584,a,target_added,RNA-FAM,no_phos,IVT-H6
1045,03:30:00,F,20,887.211,a,target_added,RNA-FAM,no_phos,IVT-H6
1046,03:30:00,G,20,191.018,b,no_target,RNA-FAM,no_phos,IVT-H6
1047,03:30:00,H,20,200.282,b,no_target,RNA-FAM,no_phos,IVT-H6
1048,03:30:00,E,22,546.839,a,target_added,RNA-FAM,no_phos,IVT-G8
1049,03:30:00,F,22,514.628,a,target_added,RNA-FAM,no_phos,IVT-G8
1050,03:30:00,G,22,213.16,b,no_target,RNA-FAM,no_phos,IVT-G8
1051,03:30:00,H,22,218.148,b,no_target,RNA-FAM,no_phos,IVT-G8
1052,03:30:00,E,24,881.893,a,target_added,RNA-FAM,no_phos,IVT-C4
1053,03:30:00,F,24,872.852,a,target_added,RNA-FAM,no_phos,IVT-C4
1054,03:30:00,G,24,185.835,b,no_target,RNA-FAM,no_phos,IVT-C4
1055,03:30:00,H,24,182.442,b,no_target,RNA-FAM,no_phos,IVT-C4
1056,03:40:00,E,2,1267.055,a,target_added,RNA-FAM,phos,syn-11C
1057,03:40:00,F,2,1292.884,a,target_added,RNA-FAM,phos,syn-11C
1058,03:40:00,G,2,166.95,b,no_target,RNA-FAM,phos,syn-11C
1059,03:40:00,H,2,175.245,b,no_target,RNA-FAM,phos,syn-11C
1060,03:40:00,E,4,1132.813,a,target_added,RNA-FAM,phos,IVT-11C
1061,03:40:00,F,4,1286.606,a,target_added,RNA-FAM,phos,IVT-11C
1062,03:40:00,G,4,170.731,b,no_target,RNA-FAM,phos,IVT-11C
1063,03:40:00,H,4,170.93099999999998,b,no_target,RNA-FAM,phos,IVT-11C
1064,03:40:00,E,6,534.136,a,target_added,RNA-FAM,phos,IVT-B1
1065,03:40:00,F,6,628.8580000000001,a,target_added,RNA-FAM,phos,IVT-B1
1066,03:40:00,G,6,172.74900000000002,b,no_target,RNA-FAM,phos,IVT-B1
1067,03:40:00,H,6,174.452,b,no_target,RNA-FAM,phos,IVT-B1
1068,03:40:00,E,8,1051.087,a,target_added,RNA-FAM,phos,IVT-H6
1069,03:40:00,F,8,995.209,a,target_added,RNA-FAM,phos,IVT-H6
1070,03:40:00,G,8,179.68599999999998,b,no_target,RNA-FAM,phos,IVT-H6
1071,03:40:00,H,8,182.445,b,no_target,RNA-FAM,phos,IVT-H6
1072,03:40:00,E,10,597.085,a,target_added,RNA-FAM,phos,IVT-G8
1073,03:40:00,F,10,619.21,a,target_added,RNA-FAM,phos,IVT-G8
1074,03:40:00,G,10,219.149,b,no_target,RNA-FAM,phos,IVT-G8
1075,03:40:00,H,10,213.025,b,no_target,RNA-FAM,phos,IVT-G8
1076,03:40:00,E,12,1119.623,a,target_added,RNA-FAM,phos,IVT-C4
1077,03:40:00,F,12,1197.745,a,target_added,RNA-FAM,phos,IVT-C4
1078,03:40:00,G,12,184.74200000000002,b,no_target,RNA-FAM,phos,IVT-C4
1079,03:40:00,H,12,173.854,b,no_target,RNA-FAM,phos,IVT-C4
1080,03:40:00,E,14,1128.085,a,target_added,RNA-FAM,no_phos,syn-11C
1081,03:40:00,F,14,1176.4080000000001,a,target_added,RNA-FAM,no_phos,syn-11C
1082,03:40:00,G,14,310.34,b,no_target,RNA-FAM,no_phos,syn-11C
1083,03:40:00,H,14,168.028,b,no_target,RNA-FAM,no_phos,syn-11C
1084,03:40:00,E,16,1180.776,a,target_added,RNA-FAM,no_phos,IVT-11C
1085,03:40:00,F,16,1151.451,a,target_added,RNA-FAM,no_phos,IVT-11C
1086,03:40:00,G,16,186.949,b,no_target,RNA-FAM,no_phos,IVT-11C
1087,03:40:00,H,16,176.704,b,no_target,RNA-FAM,no_phos,IVT-11C
1088,03:40:00,E,18,752.7489999999999,a,target_added,RNA-FAM,no_phos,IVT-B1
1089,03:40:00,F,18,750.196,a,target_added,RNA-FAM,no_phos,IVT-B1
1090,03:40:00,G,18,193.618,b,no_target,RNA-FAM,no_phos,IVT-B1
1091,03:40:00,H,18,189.93900000000002,b,no_target,RNA-FAM,no_phos,IVT-B1
1092,03:40:00,E,20,978.794,a,target_added,RNA-FAM,no_phos,IVT-H6
1093,03:40:00,F,20,915.2919999999999,a,target_added,RNA-FAM,no_phos,IVT-H6
1094,03:40:00,G,20,190.46599999999998,b,no_target,RNA-FAM,no_phos,IVT-H6
1095,03:40:00,H,20,201.39700000000002,b,no_target,RNA-FAM,no_phos,IVT-H6
1096,03:40:00,E,22,565.875,a,target_added,RNA-FAM,no_phos,IVT-G8
1097,03:40:00,F,22,529.143,a,target_added,RNA-FAM,no_phos,IVT-G8
1098,03:40:00,G,22,212.545,b,no_target,RNA-FAM,no_phos,IVT-G8
1099,03:40:00,H,22,220.044,b,no_target,RNA-FAM,no_phos,IVT-G8
1100,03:40:00,E,24,907.888,a,target_added,RNA-FAM,no_phos,IVT-C4
1101,03:40:00,F,24,893.8389999999999,a,target_added,RNA-FAM,no_phos,IVT-C4
1102,03:40:00,G,24,186.842,b,no_target,RNA-FAM,no_phos,IVT-C4
1103,03:40:00,H,24,182.687,b,no_target,RNA-FAM,no_phos,IVT-C4
1104,03:50:00,E,2,1325.142,a,target_added,RNA-FAM,phos,syn-11C
1105,03:50:00,F,2,1327.395,a,target_added,RNA-FAM,phos,syn-11C
1106,03:50:00,G,2,167.84099999999998,b,no_target,RNA-FAM,phos,syn-11C
1107,03:50:00,H,2,174.38400000000001,b,no_target,RNA-FAM,phos,syn-11C
1108,03:50:00,E,4,1161.444,a,target_added,RNA-FAM,phos,IVT-11C
1109,03:50:00,F,4,1325.65,a,target_added,RNA-FAM,phos,IVT-11C
1110,03:50:00,G,4,171.757,b,no_target,RNA-FAM,phos,IVT-11C
1111,03:50:00,H,4,171.93200000000002,b,no_target,RNA-FAM,phos,IVT-11C
1112,03:50:00,E,6,552.273,a,target_added,RNA-FAM,phos,IVT-B1
1113,03:50:00,F,6,658.69,a,target_added,RNA-FAM,phos,IVT-B1
1114,03:50:00,G,6,177.06599999999997,b,no_target,RNA-FAM,phos,IVT-B1
1115,03:50:00,H,6,173.68900000000002,b,no_target,RNA-FAM,phos,IVT-B1
1116,03:50:00,E,8,1092.052,a,target_added,RNA-FAM,phos,IVT-H6
1117,03:50:00,F,8,1026.031,a,target_added,RNA-FAM,phos,IVT-H6
1118,03:50:00,G,8,179.696,b,no_target,RNA-FAM,phos,IVT-H6
1119,03:50:00,H,8,184.416,b,no_target,RNA-FAM,phos,IVT-H6
1120,03:50:00,E,10,617.748,a,target_added,RNA-FAM,phos,IVT-G8
1121,03:50:00,F,10,643.091,a,target_added,RNA-FAM,phos,IVT-G8
1122,03:50:00,G,10,219.467,b,no_target,RNA-FAM,phos,IVT-G8
1123,03:50:00,H,10,217.257,b,no_target,RNA-FAM,phos,IVT-G8
1124,03:50:00,E,12,1161.92,a,target_added,RNA-FAM,phos,IVT-C4
1125,03:50:00,F,12,1246.64,a,target_added,RNA-FAM,phos,IVT-C4
1126,03:50:00,G,12,183.863,b,no_target,RNA-FAM,phos,IVT-C4
1127,03:50:00,H,12,174.98,b,no_target,RNA-FAM,phos,IVT-C4
1128,03:50:00,E,14,1158.547,a,target_added,RNA-FAM,no_phos,syn-11C
1129,03:50:00,F,14,1207.361,a,target_added,RNA-FAM,no_phos,syn-11C
1130,03:50:00,G,14,310.309,b,no_target,RNA-FAM,no_phos,syn-11C
1131,03:50:00,H,14,165.792,b,no_target,RNA-FAM,no_phos,syn-11C
1132,03:50:00,E,16,1209.381,a,target_added,RNA-FAM,no_phos,IVT-11C
1133,03:50:00,F,16,1169.167,a,target_added,RNA-FAM,no_phos,IVT-11C
1134,03:50:00,G,16,187.449,b,no_target,RNA-FAM,no_phos,IVT-11C
1135,03:50:00,H,16,175.97,b,no_target,RNA-FAM,no_phos,IVT-11C
1136,03:50:00,E,18,785.25,a,target_added,RNA-FAM,no_phos,IVT-B1
1137,03:50:00,F,18,789.06,a,target_added,RNA-FAM,no_phos,IVT-B1
1138,03:50:00,G,18,194.403,b,no_target,RNA-FAM,no_phos,IVT-B1
1139,03:50:00,H,18,189.87,b,no_target,RNA-FAM,no_phos,IVT-B1
1140,03:50:00,E,20,1007.3860000000001,a,target_added,RNA-FAM,no_phos,IVT-H6
1141,03:50:00,F,20,939.685,a,target_added,RNA-FAM,no_phos,IVT-H6
1142,03:50:00,G,20,190.796,b,no_target,RNA-FAM,no_phos,IVT-H6
1143,03:50:00,H,20,203.037,b,no_target,RNA-FAM,no_phos,IVT-H6
1144,03:50:00,E,22,580.418,a,target_added,RNA-FAM,no_phos,IVT-G8
1145,03:50:00,F,22,541.668,a,target_added,RNA-FAM,no_phos,IVT-G8
1146,03:50:00,G,22,214.378,b,no_target,RNA-FAM,no_phos,IVT-G8
1147,03:50:00,H,22,222.137,b,no_target,RNA-FAM,no_phos,IVT-G8
1148,03:50:00,E,24,922.8910000000001,a,target_added,RNA-FAM,no_phos,IVT-C4
1149,03:50:00,F,24,912.675,a,target_added,RNA-FAM,no_phos,IVT-C4
1150,03:50:00,G,24,182.43900000000002,b,no_target,RNA-FAM,no_phos,IVT-C4
1151,03:50:00,H,24,181.774,b,no_target,RNA-FAM,no_phos,IVT-C4
1152,04:00:00,E,2,1364.065,a,target_added,RNA-FAM,phos,syn-11C
1153,04:00:00,F,2,1363.734,a,target_added,RNA-FAM,phos,syn-11C
1154,04:00:00,G,2,167.88099999999997,b,no_target,RNA-FAM,phos,syn-11C
1155,04:00:00,H,2,176.676,b,no_target,RNA-FAM,phos,syn-11C
1156,04:00:00,E,4,1194.743,a,target_added,RNA-FAM,phos,IVT-11C
1157,04:00:00,F,4,1341.1729999999998,a,target_added,RNA-FAM,phos,IVT-11C
1158,04:00:00,G,4,173.949,b,no_target,RNA-FAM,phos,IVT-11C
1159,04:00:00,H,4,170.395,b,no_target,RNA-FAM,phos,IVT-11C
1160,04:00:00,E,6,571.049,a,target_added,RNA-FAM,phos,IVT-B1
1161,04:00:00,F,6,676.811,a,target_added,RNA-FAM,phos,IVT-B1
1162,04:00:00,G,6,176.426,b,no_target,RNA-FAM,phos,IVT-B1
1163,04:00:00,H,6,175.644,b,no_target,RNA-FAM,phos,IVT-B1
1164,04:00:00,E,8,1117.728,a,target_added,RNA-FAM,phos,IVT-H6
1165,04:00:00,F,8,1053.854,a,target_added,RNA-FAM,phos,IVT-H6
1166,04:00:00,G,8,178.808,b,no_target,RNA-FAM,phos,IVT-H6
1167,04:00:00,H,8,184.717,b,no_target,RNA-FAM,phos,IVT-H6
1168,04:00:00,E,10,639.822,a,target_added,RNA-FAM,phos,IVT-G8
1169,04:00:00,F,10,656.3489999999999,a,target_added,RNA-FAM,phos,IVT-G8
1170,04:00:00,G,10,220.838,b,no_target,RNA-FAM,phos,IVT-G8
1171,04:00:00,H,10,216.28400000000002,b,no_target,RNA-FAM,phos,IVT-G8
1172,04:00:00,E,12,1194.673,a,target_added,RNA-FAM,phos,IVT-C4
1173,04:00:00,F,12,1281.274,a,target_added,RNA-FAM,phos,IVT-C4
1174,04:00:00,G,12,185.382,b,no_target,RNA-FAM,phos,IVT-C4
1175,04:00:00,H,12,177.27,b,no_target,RNA-FAM,phos,IVT-C4
1176,04:00:00,E,14,1180.423,a,target_added,RNA-FAM,no_phos,syn-11C
1177,04:00:00,F,14,1231.8519999999999,a,target_added,RNA-FAM,no_phos,syn-11C
1178,04:00:00,G,14,311.172,b,no_target,RNA-FAM,no_phos,syn-11C
1179,04:00:00,H,14,167.541,b,no_target,RNA-FAM,no_phos,syn-11C
1180,04:00:00,E,16,1225.495,a,target_added,RNA-FAM,no_phos,IVT-11C
1181,04:00:00,F,16,1193.012,a,target_added,RNA-FAM,no_phos,IVT-11C
1182,04:00:00,G,16,188.612,b,no_target,RNA-FAM,no_phos,IVT-11C
1183,04:00:00,H,16,173.924,b,no_target,RNA-FAM,no_phos,IVT-11C
1184,04:00:00,E,18,808.73,a,target_added,RNA-FAM,no_phos,IVT-B1
1185,04:00:00,F,18,821.382,a,target_added,RNA-FAM,no_phos,IVT-B1
1186,04:00:00,G,18,193.71,b,no_target,RNA-FAM,no_phos,IVT-B1
1187,04:00:00,H,18,190.717,b,no_target,RNA-FAM,no_phos,IVT-B1
1188,04:00:00,E,20,1039.96,a,target_added,RNA-FAM,no_phos,IVT-H6
1189,04:00:00,F,20,962.291,a,target_added,RNA-FAM,no_phos,IVT-H6
1190,04:00:00,G,20,190.27,b,no_target,RNA-FAM,no_phos,IVT-H6
1191,04:00:00,H,20,203.22400000000002,b,no_target,RNA-FAM,no_phos,IVT-H6
1192,04:00:00,E,22,593.67,a,target_added,RNA-FAM,no_phos,IVT-G8
1193,04:00:00,F,22,552.8009999999999,a,target_added,RNA-FAM,no_phos,IVT-G8
1194,04:00:00,G,22,214.801,b,no_target,RNA-FAM,no_phos,IVT-G8
1195,04:00:00,H,22,222.9,b,no_target,RNA-FAM,no_phos,IVT-G8
1196,04:00:00,E,24,945.74,a,target_added,RNA-FAM,no_phos,IVT-C4
1197,04:00:00,F,24,933.323,a,target_added,RNA-FAM,no_phos,IVT-C4
1198,04:00:00,G,24,185.605,b,no_target,RNA-FAM,no_phos,IVT-C4
1199,04:00:00,H,24,181.123,b,no_target,RNA-FAM,no_phos,IVT-C4
