,time,row_384,column_384,rfu_value,replicate,sample_set,standard_conc,reporter,gRNA,target_DNA,target_DNA_input_concentration,target_DNA_input_molecules,hours,minutes,seconds,kit
4798,08:50:00,C,3,489.8,b,NANCI_UMP_standard,5,,,,,,08,50,00,NANCI_UMP
4799,08:50:00,E,3,428.575,c,NANCI_UMP_standard,5,,,,,,08,50,00,NANCI_UMP
4800,08:50:00,G,3,1275.203,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4uM,2.4E12,08,50,00,NANCI_UMP
4801,08:50:00,I,3,1167.103,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4uM,2.4E12,08,50,00,NANCI_UMP
4802,08:50:00,K,3,1213.978,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4uM,2.4E12,08,50,00,NANCI_UMP
4803,08:50:00,A,5,235.334,a,NANCI_UMP_standard,2.5,,,,,,08,50,00,NANCI_UMP
4804,08:50:00,C,5,246.813,b,NANCI_UMP_standard,2.5,,,,,,08,50,00,NANCI_UMP
4805,08:50:00,E,5,229.594,c,NANCI_UMP_standard,2.5,,,,,,08,50,00,NANCI_UMP
4806,08:50:00,G,5,1081.961,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400nM,2.4E11,08,50,00,NANCI_UMP
4807,08:50:00,I,5,1169.972,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400nM,2.4E11,08,50,00,NANCI_UMP
4808,08:50:00,K,5,1103.964,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400nM,2.4E11,08,50,00,NANCI_UMP
4809,08:50:00,A,7,132.973,a,NANCI_UMP_standard,1.25,,,,,,08,50,00,NANCI_UMP
4810,08:50:00,C,7,123.407,b,NANCI_UMP_standard,1.25,,,,,,08,50,00,NANCI_UMP
4811,08:50:00,E,7,157.846,c,NANCI_UMP_standard,1.25,,,,,,08,50,00,NANCI_UMP
4812,08:50:00,G,7,1125.01,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40nM,2.4E10,08,50,00,NANCI_UMP
4813,08:50:00,I,7,1208.238,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40nM,2.4E10,08,50,00,NANCI_UMP
4814,08:50:00,K,7,1147.97,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40nM,2.4E10,08,50,00,NANCI_UMP
4815,08:50:00,A,9,61.225,a,NANCI_UMP_standard,0.625,,,,,,08,50,00,NANCI_UMP
4816,08:50:00,C,9,75.575,b,NANCI_UMP_standard,0.625,,,,,,08,50,00,NANCI_UMP
4817,08:50:00,E,9,67.922,c,NANCI_UMP_standard,0.625,,,,,,08,50,00,NANCI_UMP
4818,08:50:00,G,9,1427.309,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4nM,2.4E9,08,50,00,NANCI_UMP
4819,08:50:00,I,9,1348.864,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4nM,2.4E9,08,50,00,NANCI_UMP
4820,08:50:00,K,9,1394.783,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4nM,2.4E9,08,50,00,NANCI_UMP
4821,08:50:00,A,11,33.482,a,NANCI_UMP_standard,0.3125,,,,,,08,50,00,NANCI_UMP
4822,08:50:00,C,11,49.745,b,NANCI_UMP_standard,0.3125,,,,,,08,50,00,NANCI_UMP
4823,08:50:00,E,11,23.916,c,NANCI_UMP_standard,0.3125,,,,,,08,50,00,NANCI_UMP
4824,08:50:00,G,11,214.288,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400pM,2.4E8,08,50,00,NANCI_UMP
4825,08:50:00,I,11,207.591,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400pM,2.4E8,08,50,00,NANCI_UMP
4826,08:50:00,K,11,232.464,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400pM,2.4E8,08,50,00,NANCI_UMP
4827,08:50:00,A,13,22.003,a,NANCI_UMP_standard,0.15625,,,,,,08,50,00,NANCI_UMP
4828,08:50:00,C,13,32.526,b,NANCI_UMP_standard,0.15625,,,,,,08,50,00,NANCI_UMP
4829,08:50:00,E,13,26.786,c,NANCI_UMP_standard,0.15625,,,,,,08,50,00,NANCI_UMP
4830,08:50:00,G,13,60.268,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40pM,2.4E7,08,50,00,NANCI_UMP
4831,08:50:00,I,13,55.485,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40pM,2.4E7,08,50,00,NANCI_UMP
4832,08:50:00,K,13,66.965,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40pM,2.4E7,08,50,00,NANCI_UMP
4833,08:50:00,A,15,14.35,a,NANCI_UMP_standard,0.078125,,,,,,08,50,00,NANCI_UMP
4834,08:50:00,C,15,21.046,b,NANCI_UMP_standard,0.078125,,,,,,08,50,00,NANCI_UMP
4835,08:50:00,E,15,22.959,c,NANCI_UMP_standard,0.078125,,,,,,08,50,00,NANCI_UMP
4836,08:50:00,G,15,52.615,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4pM,2.4E6,08,50,00,NANCI_UMP
4837,08:50:00,I,15,44.006,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4pM,2.4E6,08,50,00,NANCI_UMP
4838,08:50:00,K,15,58.355,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4pM,2.4E6,08,50,00,NANCI_UMP
4839,08:50:00,A,17,8.61,a,NANCI_UMP_standard,0.0390625,,,,,,08,50,00,NANCI_UMP
4840,08:50:00,C,17,14.35,b,NANCI_UMP_standard,0.0390625,,,,,,08,50,00,NANCI_UMP
4841,08:50:00,E,17,30.613,c,NANCI_UMP_standard,0.0390625,,,,,,08,50,00,NANCI_UMP
4842,08:50:00,G,17,50.702,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400fM,2.4E5,08,50,00,NANCI_UMP
4843,08:50:00,I,17,49.745,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400fM,2.4E5,08,50,00,NANCI_UMP
4844,08:50:00,K,17,49.745,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400fM,2.4E5,08,50,00,NANCI_UMP
4845,08:50:00,A,19,12.436,a,NANCI_UMP_standard,0.0195312,,,,,,08,50,00,NANCI_UMP
4846,08:50:00,C,19,13.393,b,NANCI_UMP_standard,0.0195312,,,,,,08,50,00,NANCI_UMP
4847,08:50:00,E,19,22.959,c,NANCI_UMP_standard,0.0195312,,,,,,08,50,00,NANCI_UMP
4848,08:50:00,G,19,46.875,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40fM,2.4E4,08,50,00,NANCI_UMP
4849,08:50:00,I,19,43.049,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40fM,2.4E4,08,50,00,NANCI_UMP
4850,08:50:00,K,19,30.613,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40fM,2.4E4,08,50,00,NANCI_UMP
4851,08:50:00,A,21,16.263,a,NANCI_UMP_standard,0.0097656,,,,,,08,50,00,NANCI_UMP
4852,08:50:00,C,21,16.263,b,NANCI_UMP_standard,0.0097656,,,,,,08,50,00,NANCI_UMP
4853,08:50:00,E,21,21.046,c,NANCI_UMP_standard,0.0097656,,,,,,08,50,00,NANCI_UMP
4854,08:50:00,G,21,42.092,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,0fM,0,08,50,00,NANCI_UMP
4855,08:50:00,I,21,47.832,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,0fM,0,08,50,00,NANCI_UMP
4856,08:50:00,K,21,41.136,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,0fM,0,08,50,00,NANCI_UMP
4857,08:50:00,A,23,16.263,a,NANCI_UMP_standard,0,,,,,,08,50,00,NANCI_UMP
4858,08:50:00,C,23,9.566,b,NANCI_UMP_standard,0,,,,,,08,50,00,NANCI_UMP
4859,08:50:00,E,23,8.61,c,NANCI_UMP_standard,0,,,,,,08,50,00,NANCI_UMP
4860,08:50:00,G,23,38.266,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS6110_A7,400nM,2.4E11,08,50,00,NANCI_UMP
4861,08:50:00,I,23,35.396,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS6110_A7,400nM,2.4E11,08,50,00,NANCI_UMP
4862,08:50:00,K,23,34.439,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS6110_A7,400nM,2.4E11,08,50,00,NANCI_UMP
4863,09:00:00,A,1,801.258,a,NANCI_UMP_standard,10,,,,,,09,00,00,NANCI_UMP
4864,09:00:00,C,1,833.845,b,NANCI_UMP_standard,10,,,,,,09,00,00,NANCI_UMP
4865,09:00:00,E,1,806.05,c,NANCI_UMP_standard,10,,,,,,09,00,00,NANCI_UMP
4866,09:00:00,G,1,26.836,a,NANCI_UMP_sample,,r17U-TTATT-phos,no_gRNA,IS1081_H6,400nM,2.4E11,09,00,00,NANCI_UMP
4867,09:00:00,I,1,21.086,b,NANCI_UMP_sample,,r17U-TTATT-phos,no_gRNA,IS1081_H6,400nM,2.4E11,09,00,00,NANCI_UMP
4868,09:00:00,K,1,40.255,c,NANCI_UMP_sample,,r17U-TTATT-phos,no_gRNA,IS1081_H6,400nM,2.4E11,09,00,00,NANCI_UMP
4869,09:00:00,A,3,413.089,a,NANCI_UMP_standard,5,,,,,,09,00,00,NANCI_UMP
4870,09:00:00,C,3,444.717,b,NANCI_UMP_standard,5,,,,,,09,00,00,NANCI_UMP
4871,09:00:00,E,3,452.385,c,NANCI_UMP_standard,5,,,,,,09,00,00,NANCI_UMP
4872,09:00:00,G,3,1257.477,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4uM,2.4E12,09,00,00,NANCI_UMP
4873,09:00:00,I,3,1104.126,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4uM,2.4E12,09,00,00,NANCI_UMP
4874,09:00:00,K,3,1184.635,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4uM,2.4E12,09,00,00,NANCI_UMP
4875,09:00:00,A,5,210.857,a,NANCI_UMP_standard,2.5,,,,,,09,00,00,NANCI_UMP
4876,09:00:00,C,5,253.987,b,NANCI_UMP_standard,2.5,,,,,,09,00,00,NANCI_UMP
4877,09:00:00,E,5,251.112,c,NANCI_UMP_standard,2.5,,,,,,09,00,00,NANCI_UMP
4878,09:00:00,G,5,1072.498,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400nM,2.4E11,09,00,00,NANCI_UMP
4879,09:00:00,I,5,1094.542,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400nM,2.4E11,09,00,00,NANCI_UMP
4880,09:00:00,K,5,1108.918,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400nM,2.4E11,09,00,00,NANCI_UMP
4881,09:00:00,A,7,125.556,a,NANCI_UMP_standard,1.25,,,,,,09,00,00,NANCI_UMP
4882,09:00:00,C,7,128.431,b,NANCI_UMP_standard,1.25,,,,,,09,00,00,NANCI_UMP
4883,09:00:00,E,7,111.179,c,NANCI_UMP_standard,1.25,,,,,,09,00,00,NANCI_UMP
4884,09:00:00,G,7,1115.627,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40nM,2.4E10,09,00,00,NANCI_UMP
4885,09:00:00,I,7,1196.137,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40nM,2.4E10,09,00,00,NANCI_UMP
4886,09:00:00,K,7,1109.877,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40nM,2.4E10,09,00,00,NANCI_UMP
4887,09:00:00,A,9,68.049,a,NANCI_UMP_standard,0.625,,,,,,09,00,00,NANCI_UMP
4888,09:00:00,C,9,72.842,b,NANCI_UMP_standard,0.625,,,,,,09,00,00,NANCI_UMP
4889,09:00:00,E,9,82.426,c,NANCI_UMP_standard,0.625,,,,,,09,00,00,NANCI_UMP
4890,09:00:00,G,9,1379.199,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4nM,2.4E9,09,00,00,NANCI_UMP
4891,09:00:00,I,9,1303.482,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4nM,2.4E9,09,00,00,NANCI_UMP
4892,09:00:00,K,9,1327.443,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4nM,2.4E9,09,00,00,NANCI_UMP
4893,09:00:00,A,11,28.753,a,NANCI_UMP_standard,0.3125,,,,,,09,00,00,NANCI_UMP
4894,09:00:00,C,11,38.338,b,NANCI_UMP_standard,0.3125,,,,,,09,00,00,NANCI_UMP
4895,09:00:00,E,11,31.629,c,NANCI_UMP_standard,0.3125,,,,,,09,00,00,NANCI_UMP
4896,09:00:00,G,11,216.608,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400pM,2.4E8,09,00,00,NANCI_UMP
4897,09:00:00,I,11,218.525,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400pM,2.4E8,09,00,00,NANCI_UMP
4898,09:00:00,K,11,255.904,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400pM,2.4E8,09,00,00,NANCI_UMP
4899,09:00:00,A,13,49.839,a,NANCI_UMP_standard,0.15625,,,,,,09,00,00,NANCI_UMP
4900,09:00:00,C,13,32.587,b,NANCI_UMP_standard,0.15625,,,,,,09,00,00,NANCI_UMP
4901,09:00:00,E,13,26.836,c,NANCI_UMP_standard,0.15625,,,,,,09,00,00,NANCI_UMP
4902,09:00:00,G,13,56.548,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40pM,2.4E7,09,00,00,NANCI_UMP
4903,09:00:00,I,13,37.379,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40pM,2.4E7,09,00,00,NANCI_UMP
4904,09:00:00,K,13,54.631,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40pM,2.4E7,09,00,00,NANCI_UMP
4905,09:00:00,A,15,21.086,a,NANCI_UMP_standard,0.078125,,,,,,09,00,00,NANCI_UMP
4906,09:00:00,C,15,14.377,b,NANCI_UMP_standard,0.078125,,,,,,09,00,00,NANCI_UMP
4907,09:00:00,E,15,16.294,c,NANCI_UMP_standard,0.078125,,,,,,09,00,00,NANCI_UMP
4908,09:00:00,G,15,58.465,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4pM,2.4E6,09,00,00,NANCI_UMP
4909,09:00:00,I,15,44.088,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4pM,2.4E6,09,00,00,NANCI_UMP
4910,09:00:00,K,15,42.171,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4pM,2.4E6,09,00,00,NANCI_UMP
4911,09:00:00,A,17,28.753,a,NANCI_UMP_standard,0.0390625,,,,,,09,00,00,NANCI_UMP
4912,09:00:00,C,17,22.044,b,NANCI_UMP_standard,0.0390625,,,,,,09,00,00,NANCI_UMP
4913,09:00:00,E,17,19.169,c,NANCI_UMP_standard,0.0390625,,,,,,09,00,00,NANCI_UMP
4914,09:00:00,G,17,44.088,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400fM,2.4E5,09,00,00,NANCI_UMP
4915,09:00:00,I,17,36.421,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400fM,2.4E5,09,00,00,NANCI_UMP
4916,09:00:00,K,17,54.631,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400fM,2.4E5,09,00,00,NANCI_UMP
4917,09:00:00,A,19,22.044,a,NANCI_UMP_standard,0.0195312,,,,,,09,00,00,NANCI_UMP
4918,09:00:00,C,19,30.67,b,NANCI_UMP_standard,0.0195312,,,,,,09,00,00,NANCI_UMP
4919,09:00:00,E,19,21.086,c,NANCI_UMP_standard,0.0195312,,,,,,09,00,00,NANCI_UMP
4920,09:00:00,G,19,32.587,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40fM,2.4E4,09,00,00,NANCI_UMP
4921,09:00:00,I,19,39.296,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40fM,2.4E4,09,00,00,NANCI_UMP
4922,09:00:00,K,19,30.67,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40fM,2.4E4,09,00,00,NANCI_UMP
4923,09:00:00,A,21,21.086,a,NANCI_UMP_standard,0.0097656,,,,,,09,00,00,NANCI_UMP
4924,09:00:00,C,21,14.377,b,NANCI_UMP_standard,0.0097656,,,,,,09,00,00,NANCI_UMP
4925,09:00:00,E,21,18.21,c,NANCI_UMP_standard,0.0097656,,,,,,09,00,00,NANCI_UMP
4926,09:00:00,G,21,26.836,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,0fM,0,09,00,00,NANCI_UMP
4927,09:00:00,I,21,45.047,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,0fM,0,09,00,00,NANCI_UMP
4928,09:00:00,K,21,29.712,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,0fM,0,09,00,00,NANCI_UMP
4929,09:00:00,A,23,4.792,a,NANCI_UMP_standard,0,,,,,,09,00,00,NANCI_UMP
4930,09:00:00,C,23,11.501,b,NANCI_UMP_standard,0,,,,,,09,00,00,NANCI_UMP
4931,09:00:00,E,23,17.252,c,NANCI_UMP_standard,0,,,,,,09,00,00,NANCI_UMP
4932,09:00:00,G,23,50.797,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS6110_A7,400nM,2.4E11,09,00,00,NANCI_UMP
4933,09:00:00,I,23,25.878,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS6110_A7,400nM,2.4E11,09,00,00,NANCI_UMP
4934,09:00:00,K,23,34.504,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS6110_A7,400nM,2.4E11,09,00,00,NANCI_UMP
4935,09:10:00,A,1,780.199,a,NANCI_UMP_standard,10,,,,,,09,10,00,NANCI_UMP
4936,09:10:00,C,1,748.647,b,NANCI_UMP_standard,10,,,,,,09,10,00,NANCI_UMP
4937,09:10:00,E,1,780.199,c,NANCI_UMP_standard,10,,,,,,09,10,00,NANCI_UMP
4938,09:10:00,G,1,43.982,a,NANCI_UMP_sample,,r17U-TTATT-phos,no_gRNA,IS1081_H6,400nM,2.4E11,09,10,00,NANCI_UMP
4939,09:10:00,I,1,32.508,b,NANCI_UMP_sample,,r17U-TTATT-phos,no_gRNA,IS1081_H6,400nM,2.4E11,09,10,00,NANCI_UMP
4940,09:10:00,K,1,33.464,c,NANCI_UMP_sample,,r17U-TTATT-phos,no_gRNA,IS1081_H6,400nM,2.4E11,09,10,00,NANCI_UMP
4941,09:10:00,A,3,406.354,a,NANCI_UMP_standard,5,,,,,,09,10,00,NANCI_UMP
4942,09:10:00,C,3,374.801,b,NANCI_UMP_standard,5,,,,,,09,10,00,NANCI_UMP
4943,09:10:00,E,3,406.354,c,NANCI_UMP_standard,5,,,,,,09,10,00,NANCI_UMP
4944,09:10:00,G,3,1199.938,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4uM,2.4E12,09,10,00,NANCI_UMP
4945,09:10:00,I,3,1075.642,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4uM,2.4E12,09,10,00,NANCI_UMP
4946,09:10:00,K,3,1120.58,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4uM,2.4E12,09,10,00,NANCI_UMP
4947,09:10:00,A,5,240.944,a,NANCI_UMP_standard,2.5,,,,,,09,10,00,NANCI_UMP
4948,09:10:00,C,5,252.417,b,NANCI_UMP_standard,2.5,,,,,,09,10,00,NANCI_UMP
4949,09:10:00,E,5,221.821,c,NANCI_UMP_standard,2.5,,,,,,09,10,00,NANCI_UMP
4950,09:10:00,G,5,1125.36,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400nM,2.4E11,09,10,00,NANCI_UMP
4951,09:10:00,I,5,1029.748,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400nM,2.4E11,09,10,00,NANCI_UMP
4952,09:10:00,K,5,1037.397,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400nM,2.4E11,09,10,00,NANCI_UMP
4953,09:10:00,A,7,133.858,a,NANCI_UMP_standard,1.25,,,,,,09,10,00,NANCI_UMP
4954,09:10:00,C,7,120.472,b,NANCI_UMP_standard,1.25,,,,,,09,10,00,NANCI_UMP
4955,09:10:00,E,7,121.428,c,NANCI_UMP_standard,1.25,,,,,,09,10,00,NANCI_UMP
4956,09:10:00,G,7,1039.309,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40nM,2.4E10,09,10,00,NANCI_UMP
4957,09:10:00,I,7,1110.062,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40nM,2.4E10,09,10,00,NANCI_UMP
4958,09:10:00,K,7,1072.773,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40nM,2.4E10,09,10,00,NANCI_UMP
4959,09:10:00,A,9,63.104,a,NANCI_UMP_standard,0.625,,,,,,09,10,00,NANCI_UMP
4960,09:10:00,C,9,65.017,b,NANCI_UMP_standard,0.625,,,,,,09,10,00,NANCI_UMP
4961,09:10:00,E,9,69.797,c,NANCI_UMP_standard,0.625,,,,,,09,10,00,NANCI_UMP
4962,09:10:00,G,9,1381.602,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4nM,2.4E9,09,10,00,NANCI_UMP
4963,09:10:00,I,9,1287.902,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4nM,2.4E9,09,10,00,NANCI_UMP
4964,09:10:00,K,9,1279.297,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4nM,2.4E9,09,10,00,NANCI_UMP
4965,09:10:00,A,11,43.026,a,NANCI_UMP_standard,0.3125,,,,,,09,10,00,NANCI_UMP
4966,09:10:00,C,11,38.245,b,NANCI_UMP_standard,0.3125,,,,,,09,10,00,NANCI_UMP
4967,09:10:00,E,11,51.631,c,NANCI_UMP_standard,0.3125,,,,,,09,10,00,NANCI_UMP
4968,09:10:00,G,11,225.646,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400pM,2.4E8,09,10,00,NANCI_UMP
4969,09:10:00,I,11,227.558,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400pM,2.4E8,09,10,00,NANCI_UMP
4970,09:10:00,K,11,232.339,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400pM,2.4E8,09,10,00,NANCI_UMP
4971,09:10:00,A,13,25.815,a,NANCI_UMP_standard,0.15625,,,,,,09,10,00,NANCI_UMP
4972,09:10:00,C,13,30.596,b,NANCI_UMP_standard,0.15625,,,,,,09,10,00,NANCI_UMP
4973,09:10:00,E,13,31.552,c,NANCI_UMP_standard,0.15625,,,,,,09,10,00,NANCI_UMP
4974,09:10:00,G,13,46.85,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40pM,2.4E7,09,10,00,NANCI_UMP
4975,09:10:00,I,13,47.806,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40pM,2.4E7,09,10,00,NANCI_UMP
4976,09:10:00,K,13,53.543,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40pM,2.4E7,09,10,00,NANCI_UMP
4977,09:10:00,A,15,17.21,a,NANCI_UMP_standard,0.078125,,,,,,09,10,00,NANCI_UMP
4978,09:10:00,C,15,13.386,b,NANCI_UMP_standard,0.078125,,,,,,09,10,00,NANCI_UMP
4979,09:10:00,E,15,25.815,c,NANCI_UMP_standard,0.078125,,,,,,09,10,00,NANCI_UMP
4980,09:10:00,G,15,29.64,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4pM,2.4E6,09,10,00,NANCI_UMP
4981,09:10:00,I,15,53.543,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4pM,2.4E6,09,10,00,NANCI_UMP
4982,09:10:00,K,15,42.07,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,4pM,2.4E6,09,10,00,NANCI_UMP
4983,09:10:00,A,17,23.903,a,NANCI_UMP_standard,0.0390625,,,,,,09,10,00,NANCI_UMP
4984,09:10:00,C,17,21.991,b,NANCI_UMP_standard,0.0390625,,,,,,09,10,00,NANCI_UMP
4985,09:10:00,E,17,21.991,c,NANCI_UMP_standard,0.0390625,,,,,,09,10,00,NANCI_UMP
4986,09:10:00,G,17,40.157,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400fM,2.4E5,09,10,00,NANCI_UMP
4987,09:10:00,I,17,42.07,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400fM,2.4E5,09,10,00,NANCI_UMP
4988,09:10:00,K,17,42.07,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,400fM,2.4E5,09,10,00,NANCI_UMP
4989,09:10:00,A,19,14.342,a,NANCI_UMP_standard,0.0195312,,,,,,09,10,00,NANCI_UMP
4990,09:10:00,C,19,18.166,b,NANCI_UMP_standard,0.0195312,,,,,,09,10,00,NANCI_UMP
4991,09:10:00,E,19,24.859,c,NANCI_UMP_standard,0.0195312,,,,,,09,10,00,NANCI_UMP
4992,09:10:00,G,19,44.938,a,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40fM,2.4E4,09,10,00,NANCI_UMP
4993,09:10:00,I,19,43.982,b,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40fM,2.4E4,09,10,00,NANCI_UMP
4994,09:10:00,K,19,43.026,c,NANCI_UMP_sample,,r17U-TTATT-phos,IS1081_H6,IS1081_H6,40fM,2.4E4,09,10,00,NANCI_UMP
4995,09:10:00,A,21,35.377,a,NANCI_UMP_standard,0.0097656,,,,,,09,10,00,NANCI_UMP
