,time,row_384,column_384,rfu_value,replicate,sample_set,standard_conc,reporter,RNAseT,gRNA,target,background_DNA,background_DNA_mass,hours,minutes,seconds,kit
1505,00:10:00,A,23,16.787,a,UMP_standard,0,,,,,,,00,10,00,UMP_wrong_reporter
1506,00:10:00,C,23,13.989,b,UMP_standard,0,,,,,,,00,10,00,UMP_wrong_reporter
1507,00:10:00,E,23,19.585,c,UMP_standard,0,,,,,,,00,10,00,UMP_wrong_reporter
1508,00:10:00,G,23,162.274,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,0ng,00,10,00,UMP_wrong_reporter
1509,00:10:00,I,23,156.678,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,0ng,00,10,00,UMP_wrong_reporter
1510,00:10:00,K,23,162.274,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,0ng,00,10,00,UMP_wrong_reporter
1511,00:10:00,M,23,176.263,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,0ng,00,10,00,UMP_wrong_reporter
1512,00:20:00,A,1,1640.883,a,UMP_standard,10,,,,,,,00,20,00,UMP_wrong_reporter
1513,00:20:00,C,1,1716.746,b,UMP_standard,10,,,,,,,00,20,00,UMP_wrong_reporter
1514,00:20:00,E,1,1685.838,c,UMP_standard,10,,,,,,,00,20,00,UMP_wrong_reporter
1515,00:20:00,G,1,162.964,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,400ng,00,20,00,UMP_wrong_reporter
1516,00:20:00,I,1,191.062,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,400ng,00,20,00,UMP_wrong_reporter
1517,00:20:00,K,1,193.871,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,400ng,00,20,00,UMP_wrong_reporter
1518,00:20:00,M,1,151.725,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,400ng,00,20,00,UMP_wrong_reporter
1519,00:20:00,A,3,876.636,a,UMP_standard,5,,,,,,,00,20,00,UMP_wrong_reporter
1520,00:20:00,C,3,893.494,b,UMP_standard,5,,,,,,,00,20,00,UMP_wrong_reporter
1521,00:20:00,E,3,840.109,c,UMP_standard,5,,,,,,,00,20,00,UMP_wrong_reporter
1522,00:20:00,G,3,112.389,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,40ng,00,20,00,UMP_wrong_reporter
1523,00:20:00,I,3,179.823,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,40ng,00,20,00,UMP_wrong_reporter
1524,00:20:00,K,3,193.871,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,40ng,00,20,00,UMP_wrong_reporter
1525,00:20:00,M,3,148.916,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,40ng,00,20,00,UMP_wrong_reporter
1526,00:20:00,A,5,429.889,a,UMP_standard,2.5,,,,,,,00,20,00,UMP_wrong_reporter
1527,00:20:00,C,5,438.318,b,UMP_standard,2.5,,,,,,,00,20,00,UMP_wrong_reporter
1528,00:20:00,E,5,486.083,c,UMP_standard,2.5,,,,,,,00,20,00,UMP_wrong_reporter
1529,00:20:00,G,5,193.871,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,4ng,00,20,00,UMP_wrong_reporter
1530,00:20:00,I,5,171.394,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,4ng,00,20,00,UMP_wrong_reporter
1531,00:20:00,K,5,210.73,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,4ng,00,20,00,UMP_wrong_reporter
1532,00:20:00,M,5,140.487,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,4ng,00,20,00,UMP_wrong_reporter
1533,00:20:00,A,7,216.349,a,UMP_standard,1.25,,,,,,,00,20,00,UMP_wrong_reporter
1534,00:20:00,C,7,236.017,b,UMP_standard,1.25,,,,,,,00,20,00,UMP_wrong_reporter
1535,00:20:00,E,7,213.54,c,UMP_standard,1.25,,,,,,,00,20,00,UMP_wrong_reporter
1536,00:20:00,G,7,101.15,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,0ng,00,20,00,UMP_wrong_reporter
1537,00:20:00,I,7,168.584,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,0ng,00,20,00,UMP_wrong_reporter
1538,00:20:00,K,7,193.871,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,0ng,00,20,00,UMP_wrong_reporter
1539,00:20:00,M,7,123.628,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,0ng,00,20,00,UMP_wrong_reporter
1540,00:20:00,A,9,132.057,a,UMP_standard,0.625,,,,,,,00,20,00,UMP_wrong_reporter
1541,00:20:00,C,9,134.867,b,UMP_standard,0.625,,,,,,,00,20,00,UMP_wrong_reporter
1542,00:20:00,E,9,126.438,c,UMP_standard,0.625,,,,,,,00,20,00,UMP_wrong_reporter
1543,00:20:00,G,9,143.296,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,400ng,00,20,00,UMP_wrong_reporter
1544,00:20:00,I,9,188.252,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,400ng,00,20,00,UMP_wrong_reporter
1545,00:20:00,K,9,216.349,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,400ng,00,20,00,UMP_wrong_reporter
1546,00:20:00,M,9,289.402,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,400ng,00,20,00,UMP_wrong_reporter
1547,00:20:00,A,11,81.482,a,UMP_standard,0.3125,,,,,,,00,20,00,UMP_wrong_reporter
1548,00:20:00,C,11,47.765,b,UMP_standard,0.3125,,,,,,,00,20,00,UMP_wrong_reporter
1549,00:20:00,E,11,87.102,c,UMP_standard,0.3125,,,,,,,00,20,00,UMP_wrong_reporter
1550,00:20:00,G,11,137.677,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,40ng,00,20,00,UMP_wrong_reporter
1551,00:20:00,I,11,162.964,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,40ng,00,20,00,UMP_wrong_reporter
1552,00:20:00,K,11,177.013,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,40ng,00,20,00,UMP_wrong_reporter
1553,00:20:00,M,11,95.531,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,40ng,00,20,00,UMP_wrong_reporter
1554,00:20:00,A,13,64.624,a,UMP_standard,0.15625,,,,,,,00,20,00,UMP_wrong_reporter
1555,00:20:00,C,13,59.004,b,UMP_standard,0.15625,,,,,,,00,20,00,UMP_wrong_reporter
1556,00:20:00,E,13,59.004,c,UMP_standard,0.15625,,,,,,,00,20,00,UMP_wrong_reporter
1557,00:20:00,G,13,199.491,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,4ng,00,20,00,UMP_wrong_reporter
1558,00:20:00,I,13,191.062,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,4ng,00,20,00,UMP_wrong_reporter
1559,00:20:00,K,13,123.628,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,4ng,00,20,00,UMP_wrong_reporter
1560,00:20:00,M,13,219.159,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,4ng,00,20,00,UMP_wrong_reporter
1561,00:20:00,A,15,33.717,a,UMP_standard,0.078125,,,,,,,00,20,00,UMP_wrong_reporter
1562,00:20:00,C,15,16.858,b,UMP_standard,0.078125,,,,,,,00,20,00,UMP_wrong_reporter
1563,00:20:00,E,15,16.858,c,UMP_standard,0.078125,,,,,,,00,20,00,UMP_wrong_reporter
1564,00:20:00,G,15,157.345,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,0ng,00,20,00,UMP_wrong_reporter
1565,00:20:00,I,15,118.009,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,0ng,00,20,00,UMP_wrong_reporter
1566,00:20:00,K,15,134.867,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,0ng,00,20,00,UMP_wrong_reporter
1567,00:20:00,M,15,129.248,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,0ng,00,20,00,UMP_wrong_reporter
1568,00:20:00,A,17,36.527,a,UMP_standard,0.0390625,,,,,,,00,20,00,UMP_wrong_reporter
1569,00:20:00,C,17,25.288,b,UMP_standard,0.0390625,,,,,,,00,20,00,UMP_wrong_reporter
1570,00:20:00,E,17,28.097,c,UMP_standard,0.0390625,,,,,,,00,20,00,UMP_wrong_reporter
1571,00:20:00,G,17,309.07,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,400ng,00,20,00,UMP_wrong_reporter
1572,00:20:00,I,17,250.066,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,400ng,00,20,00,UMP_wrong_reporter
1573,00:20:00,K,17,227.588,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,400ng,00,20,00,UMP_wrong_reporter
1574,00:20:00,M,17,219.159,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,400ng,00,20,00,UMP_wrong_reporter
1575,00:20:00,A,19,22.478,a,UMP_standard,0.0195312,,,,,,,00,20,00,UMP_wrong_reporter
1576,00:20:00,C,19,28.097,b,UMP_standard,0.0195312,,,,,,,00,20,00,UMP_wrong_reporter
1577,00:20:00,E,19,39.336,c,UMP_standard,0.0195312,,,,,,,00,20,00,UMP_wrong_reporter
1578,00:20:00,G,19,233.208,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,40ng,00,20,00,UMP_wrong_reporter
1579,00:20:00,I,19,148.916,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,40ng,00,20,00,UMP_wrong_reporter
1580,00:20:00,K,19,118.009,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,40ng,00,20,00,UMP_wrong_reporter
1581,00:20:00,M,19,261.305,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,40ng,00,20,00,UMP_wrong_reporter
1582,00:20:00,A,21,11.239,a,UMP_standard,0.0097656,,,,,,,00,20,00,UMP_wrong_reporter
1583,00:20:00,C,21,14.049,b,UMP_standard,0.0097656,,,,,,,00,20,00,UMP_wrong_reporter
1584,00:20:00,E,21,28.097,c,UMP_standard,0.0097656,,,,,,,00,20,00,UMP_wrong_reporter
1585,00:20:00,G,21,168.584,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,4ng,00,20,00,UMP_wrong_reporter
1586,00:20:00,I,21,137.677,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,4ng,00,20,00,UMP_wrong_reporter
1587,00:20:00,K,21,165.774,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,4ng,00,20,00,UMP_wrong_reporter
1588,00:20:00,M,21,236.017,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,4ng,00,20,00,UMP_wrong_reporter
1589,00:20:00,A,23,39.336,a,UMP_standard,0,,,,,,,00,20,00,UMP_wrong_reporter
1590,00:20:00,C,23,28.097,b,UMP_standard,0,,,,,,,00,20,00,UMP_wrong_reporter
1591,00:20:00,E,23,8.429,c,UMP_standard,0,,,,,,,00,20,00,UMP_wrong_reporter
1592,00:20:00,G,23,151.725,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,0ng,00,20,00,UMP_wrong_reporter
1593,00:20:00,I,23,205.11,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,0ng,00,20,00,UMP_wrong_reporter
1594,00:20:00,K,23,185.442,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,0ng,00,20,00,UMP_wrong_reporter
1595,00:20:00,M,23,151.725,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,0ng,00,20,00,UMP_wrong_reporter
1596,00:30:00,A,1,1612.787,a,UMP_standard,10,,,,,,,00,30,00,UMP_wrong_reporter
1597,00:30:00,C,1,1652.192,b,UMP_standard,10,,,,,,,00,30,00,UMP_wrong_reporter
1598,00:30:00,E,1,1576.197,c,UMP_standard,10,,,,,,,00,30,00,UMP_wrong_reporter
1599,00:30:00,G,1,157.62,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,400ng,00,30,00,UMP_wrong_reporter
1600,00:30:00,I,1,112.585,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,400ng,00,30,00,UMP_wrong_reporter
1601,00:30:00,K,1,180.137,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,400ng,00,30,00,UMP_wrong_reporter
1602,00:30:00,M,1,182.951,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,400ng,00,30,00,UMP_wrong_reporter
1603,00:30:00,A,3,737.435,a,UMP_standard,5,,,,,,,00,30,00,UMP_wrong_reporter
1604,00:30:00,C,3,844.391,b,UMP_standard,5,,,,,,,00,30,00,UMP_wrong_reporter
1605,00:30:00,E,3,861.279,c,UMP_standard,5,,,,,,,00,30,00,UMP_wrong_reporter
1606,00:30:00,G,3,121.029,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,40ng,00,30,00,UMP_wrong_reporter
1607,00:30:00,I,3,174.507,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,40ng,00,30,00,UMP_wrong_reporter
1608,00:30:00,K,3,154.805,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,40ng,00,30,00,UMP_wrong_reporter
1609,00:30:00,M,3,157.62,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,40ng,00,30,00,UMP_wrong_reporter
1610,00:30:00,A,5,363.088,a,UMP_standard,2.5,,,,,,,00,30,00,UMP_wrong_reporter
1611,00:30:00,C,5,461.6,b,UMP_standard,2.5,,,,,,,00,30,00,UMP_wrong_reporter
1612,00:30:00,E,5,416.566,c,UMP_standard,2.5,,,,,,,00,30,00,UMP_wrong_reporter
1613,00:30:00,G,5,185.766,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,4ng,00,30,00,UMP_wrong_reporter
1614,00:30:00,I,5,205.469,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,4ng,00,30,00,UMP_wrong_reporter
1615,00:30:00,K,5,205.469,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,4ng,00,30,00,UMP_wrong_reporter
1616,00:30:00,M,5,205.469,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,4ng,00,30,00,UMP_wrong_reporter
1617,00:30:00,A,7,174.507,a,UMP_standard,1.25,,,,,,,00,30,00,UMP_wrong_reporter
1618,00:30:00,C,7,247.688,b,UMP_standard,1.25,,,,,,,00,30,00,UMP_wrong_reporter
1619,00:30:00,E,7,188.581,c,UMP_standard,1.25,,,,,,,00,30,00,UMP_wrong_reporter
1620,00:30:00,G,7,197.025,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,0ng,00,30,00,UMP_wrong_reporter
1621,00:30:00,I,7,188.581,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,0ng,00,30,00,UMP_wrong_reporter
1622,00:30:00,K,7,208.283,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,0ng,00,30,00,UMP_wrong_reporter
1623,00:30:00,M,7,78.81,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,0ng,00,30,00,UMP_wrong_reporter
1624,00:30:00,A,9,123.844,a,UMP_standard,0.625,,,,,,,00,30,00,UMP_wrong_reporter
1625,00:30:00,C,9,123.844,b,UMP_standard,0.625,,,,,,,00,30,00,UMP_wrong_reporter
1626,00:30:00,E,9,143.546,c,UMP_standard,0.625,,,,,,,00,30,00,UMP_wrong_reporter
1627,00:30:00,G,9,171.693,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,400ng,00,30,00,UMP_wrong_reporter
1628,00:30:00,I,9,199.839,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,400ng,00,30,00,UMP_wrong_reporter
1629,00:30:00,K,9,140.732,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,400ng,00,30,00,UMP_wrong_reporter
1630,00:30:00,M,9,202.654,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,400ng,00,30,00,UMP_wrong_reporter
1631,00:30:00,A,11,61.922,a,UMP_standard,0.3125,,,,,,,00,30,00,UMP_wrong_reporter
1632,00:30:00,C,11,70.366,b,UMP_standard,0.3125,,,,,,,00,30,00,UMP_wrong_reporter
1633,00:30:00,E,11,75.995,c,UMP_standard,0.3125,,,,,,,00,30,00,UMP_wrong_reporter
1634,00:30:00,G,11,140.732,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,40ng,00,30,00,UMP_wrong_reporter
1635,00:30:00,I,11,132.288,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,40ng,00,30,00,UMP_wrong_reporter
1636,00:30:00,K,11,126.659,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,40ng,00,30,00,UMP_wrong_reporter
1637,00:30:00,M,11,90.068,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,40ng,00,30,00,UMP_wrong_reporter
1638,00:30:00,A,13,50.663,a,UMP_standard,0.15625,,,,,,,00,30,00,UMP_wrong_reporter
1639,00:30:00,C,13,47.849,b,UMP_standard,0.15625,,,,,,,00,30,00,UMP_wrong_reporter
1640,00:30:00,E,13,39.405,c,UMP_standard,0.15625,,,,,,,00,30,00,UMP_wrong_reporter
1641,00:30:00,G,13,163.249,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,4ng,00,30,00,UMP_wrong_reporter
1642,00:30:00,I,13,171.693,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,4ng,00,30,00,UMP_wrong_reporter
1643,00:30:00,K,13,143.546,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,4ng,00,30,00,UMP_wrong_reporter
1644,00:30:00,M,13,216.727,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,4ng,00,30,00,UMP_wrong_reporter
1645,00:30:00,A,15,61.922,a,UMP_standard,0.078125,,,,,,,00,30,00,UMP_wrong_reporter
1646,00:30:00,C,15,25.332,b,UMP_standard,0.078125,,,,,,,00,30,00,UMP_wrong_reporter
1647,00:30:00,E,15,36.59,c,UMP_standard,0.078125,,,,,,,00,30,00,UMP_wrong_reporter
1648,00:30:00,G,15,177.322,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,0ng,00,30,00,UMP_wrong_reporter
1649,00:30:00,I,15,180.137,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,0ng,00,30,00,UMP_wrong_reporter
1650,00:30:00,K,15,115.4,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,0ng,00,30,00,UMP_wrong_reporter
1651,00:30:00,M,15,118.215,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,0ng,00,30,00,UMP_wrong_reporter
1652,00:30:00,A,17,39.405,a,UMP_standard,0.0390625,,,,,,,00,30,00,UMP_wrong_reporter
1653,00:30:00,C,17,11.259,b,UMP_standard,0.0390625,,,,,,,00,30,00,UMP_wrong_reporter
1654,00:30:00,E,17,22.517,c,UMP_standard,0.0390625,,,,,,,00,30,00,UMP_wrong_reporter
1655,00:30:00,G,17,227.986,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,400ng,00,30,00,UMP_wrong_reporter
1656,00:30:00,I,17,222.356,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,400ng,00,30,00,UMP_wrong_reporter
1657,00:30:00,K,17,171.693,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,400ng,00,30,00,UMP_wrong_reporter
1658,00:30:00,M,17,194.21,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,400ng,00,30,00,UMP_wrong_reporter
1659,00:30:00,A,19,14.073,a,UMP_standard,0.0195312,,,,,,,00,30,00,UMP_wrong_reporter
1660,00:30:00,C,19,33.776,b,UMP_standard,0.0195312,,,,,,,00,30,00,UMP_wrong_reporter
1661,00:30:00,E,19,33.776,c,UMP_standard,0.0195312,,,,,,,00,30,00,UMP_wrong_reporter
1662,00:30:00,G,19,154.805,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,40ng,00,30,00,UMP_wrong_reporter
1663,00:30:00,I,19,199.839,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,40ng,00,30,00,UMP_wrong_reporter
1664,00:30:00,K,19,143.546,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,40ng,00,30,00,UMP_wrong_reporter
1665,00:30:00,M,19,216.727,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,40ng,00,30,00,UMP_wrong_reporter
1666,00:30:00,A,21,25.332,a,UMP_standard,0.0097656,,,,,,,00,30,00,UMP_wrong_reporter
1667,00:30:00,C,21,19.702,b,UMP_standard,0.0097656,,,,,,,00,30,00,UMP_wrong_reporter
1668,00:30:00,E,21,19.702,c,UMP_standard,0.0097656,,,,,,,00,30,00,UMP_wrong_reporter
1669,00:30:00,G,21,149.176,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,4ng,00,30,00,UMP_wrong_reporter
1670,00:30:00,I,21,174.507,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,4ng,00,30,00,UMP_wrong_reporter
1671,00:30:00,K,21,154.805,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,4ng,00,30,00,UMP_wrong_reporter
1672,00:30:00,M,21,180.137,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,4ng,00,30,00,UMP_wrong_reporter
1673,00:30:00,A,23,5.629,a,UMP_standard,0,,,,,,,00,30,00,UMP_wrong_reporter
1674,00:30:00,C,23,19.702,b,UMP_standard,0,,,,,,,00,30,00,UMP_wrong_reporter
1675,00:30:00,E,23,30.961,c,UMP_standard,0,,,,,,,00,30,00,UMP_wrong_reporter
1676,00:30:00,G,23,182.951,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,0ng,00,30,00,UMP_wrong_reporter
1677,00:30:00,I,23,157.62,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,0ng,00,30,00,UMP_wrong_reporter
1678,00:30:00,K,23,135.103,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,0ng,00,30,00,UMP_wrong_reporter
1679,00:30:00,M,23,135.103,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,0ng,00,30,00,UMP_wrong_reporter
1680,00:40:00,A,1,1638.633,a,UMP_standard,10,,,,,,,00,40,00,UMP_wrong_reporter
1681,00:40:00,C,1,1531.826,b,UMP_standard,10,,,,,,,00,40,00,UMP_wrong_reporter
1682,00:40:00,E,1,1585.229,c,UMP_standard,10,,,,,,,00,40,00,UMP_wrong_reporter
1683,00:40:00,G,1,118.049,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,400ng,00,40,00,UMP_wrong_reporter
1684,00:40:00,I,1,182.695,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,400ng,00,40,00,UMP_wrong_reporter
1685,00:40:00,K,1,182.695,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,400ng,00,40,00,UMP_wrong_reporter
1686,00:40:00,M,1,171.452,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,400ng,00,40,00,UMP_wrong_reporter
1687,00:40:00,A,3,815.1,a,UMP_standard,5,,,,,,,00,40,00,UMP_wrong_reporter
1688,00:40:00,C,3,806.668,b,UMP_standard,5,,,,,,,00,40,00,UMP_wrong_reporter
1689,00:40:00,E,3,795.425,c,UMP_standard,5,,,,,,,00,40,00,UMP_wrong_reporter
1690,00:40:00,G,3,160.209,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,40ng,00,40,00,UMP_wrong_reporter
1691,00:40:00,I,3,177.073,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,40ng,00,40,00,UMP_wrong_reporter
1692,00:40:00,K,3,143.345,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,40ng,00,40,00,UMP_wrong_reporter
1693,00:40:00,M,3,126.481,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,40ng,00,40,00,UMP_wrong_reporter
1694,00:40:00,A,5,441.278,a,UMP_standard,2.5,,,,,,,00,40,00,UMP_wrong_reporter
1695,00:40:00,C,5,368.2,b,UMP_standard,2.5,,,,,,,00,40,00,UMP_wrong_reporter
1696,00:40:00,E,5,404.739,c,UMP_standard,2.5,,,,,,,00,40,00,UMP_wrong_reporter
1697,00:40:00,G,5,120.86,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,human_HEK293,4ng,00,40,00,UMP_wrong_reporter
1698,00:40:00,I,5,219.234,a,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,CRE_RR013,4ng,00,40,00,UMP_wrong_reporter
1699,00:40:00,K,5,134.913,b,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,no_target,human_HEK293,4ng,00,40,00,UMP_wrong_reporter
1700,00:40:00,M,5,146.156,c,UMP_background,,r17U-TTATT-phos,RNAseT,syn_11C,target_added,CRE_RR013,4ng,00,40,00,UMP_wrong_reporter
