,Unnamed: 0,time,row_384,column_384,rfu_value,replicate,standard_conc,hours,minutes,seconds
444,444,01:00:00,A,9,4342.228,a,0.625,01,00,00
445,445,01:00:00,C,9,4327.877,b,0.625,01,00,00
446,446,01:00:00,E,9,4643.572,c,0.625,01,00,00
447,447,01:00:00,A,11,2562.861,a,0.3125,01,00,00
448,448,01:00:00,C,11,2783.847,b,0.3125,01,00,00
449,449,01:00:00,E,11,2795.327,c,0.3125,01,00,00
450,450,01:00:00,A,13,1721.967,a,0.15625,01,00,00
451,451,01:00:00,C,13,1965.913,b,0.15625,01,00,00
452,452,01:00:00,E,13,1934.343,c,0.15625,01,00,00
453,453,01:00:00,A,15,1041.79,a,0.078125,01,00,00
454,454,01:00:00,C,15,1139.368,b,0.078125,01,00,00
455,455,01:00:00,E,15,1213.987,c,0.078125,01,00,00
456,456,01:00:00,A,17,2766.627,a,0.0390625,01,00,00
457,457,01:00:00,C,17,1248.4260000000004,b,0.0390625,01,00,00
458,458,01:00:00,E,17,1165.198,c,0.0390625,01,00,00
459,459,01:00:00,A,19,13193.139,a,0.0195312,01,00,00
460,460,01:00:00,C,19,1701.878,b,0.0195312,01,00,00
461,461,01:00:00,E,19,1199.637,c,0.0195312,01,00,00
462,462,01:00:00,A,21,1159.458,a,0.0097656,01,00,00
463,463,01:00:00,C,21,2445.193,b,0.0097656,01,00,00
464,464,01:00:00,E,21,1053.27,c,0.0097656,01,00,00
465,465,01:00:00,A,23,774.885,a,0,01,00,00
466,466,01:00:00,C,23,984.391,b,0,01,00,00
467,467,01:00:00,E,23,800.715,c,0,01,00,00
468,468,01:05:00,A,1,37365.438,a,10,01,05,00
469,469,01:05:00,C,1,39121.918,b,10,01,05,00
470,470,01:05:00,E,1,42046.52,c,10,01,05,00
471,471,01:05:00,A,3,27331.674,a,5,01,05,00
472,472,01:05:00,C,3,24326.711,b,5,01,05,00
473,473,01:05:00,E,3,27443.605,c,5,01,05,00
474,474,01:05:00,A,5,14844.001,a,2.5,01,05,00
475,475,01:05:00,C,5,15851.395,b,2.5,01,05,00
476,476,01:05:00,E,5,15208.499,c,2.5,01,05,00
477,477,01:05:00,A,7,8176.8290000000015,a,1.25,01,05,00
478,478,01:05:00,C,7,8747.972,b,1.25,01,05,00
479,479,01:05:00,E,7,8435.135,c,1.25,01,05,00
480,480,01:05:00,A,9,4066.889,a,0.625,01,05,00
481,481,01:05:00,C,9,4503.139,b,0.625,01,05,00
482,482,01:05:00,E,9,4333.805,c,0.625,01,05,00
483,483,01:05:00,A,11,2494.091,a,0.3125,01,05,00
484,484,01:05:00,C,11,2792.578,b,0.3125,01,05,00
485,485,01:05:00,E,11,2847.109000000001,c,0.3125,01,05,00
486,486,01:05:00,A,13,1747.872,a,0.15625,01,05,00
487,487,01:05:00,C,13,1983.218,b,0.15625,01,05,00
488,488,01:05:00,E,13,1986.088,c,0.15625,01,05,00
489,489,01:05:00,A,15,1102.107,a,0.078125,01,05,00
490,490,01:05:00,C,15,1099.237,b,0.078125,01,05,00
491,491,01:05:00,E,15,1193.9489999999996,c,0.078125,01,05,00
492,492,01:05:00,A,17,2611.763,a,0.0390625,01,05,00
493,493,01:05:00,C,17,1225.52,b,0.0390625,01,05,00
494,494,01:05:00,E,17,1199.689,c,0.0390625,01,05,00
495,495,01:05:00,A,19,13325.733,a,0.0195312,01,05,00
496,496,01:05:00,C,19,1581.408,b,0.0195312,01,05,00
497,497,01:05:00,E,19,1193.9489999999996,c,0.0195312,01,05,00
498,498,01:05:00,A,21,1033.225,a,0.0097656,01,05,00
499,499,01:05:00,C,21,2465.39,b,0.0097656,01,05,00
500,500,01:05:00,E,21,1104.977,c,0.0097656,01,05,00
501,501,01:05:00,A,23,760.568,a,0,01,05,00
502,502,01:05:00,C,23,846.671,b,0,01,05,00
503,503,01:05:00,E,23,797.8789999999998,c,0,01,05,00
504,504,01:10:00,A,1,36685.105,a,10,01,10,00
505,505,01:10:00,C,1,37586.371,b,10,01,10,00
506,506,01:10:00,E,1,41785.598,c,10,01,10,00
507,507,01:10:00,A,3,26696.514,a,5,01,10,00
508,508,01:10:00,C,3,24331.398,b,5,01,10,00
509,509,01:10:00,E,3,26532.906000000006,c,5,01,10,00
510,510,01:10:00,A,5,14193.556,a,2.5,01,10,00
511,511,01:10:00,C,5,15631.568,b,2.5,01,10,00
512,512,01:10:00,E,5,15244.079,c,2.5,01,10,00
513,513,01:10:00,A,7,8226.234,a,1.25,01,10,00
514,514,01:10:00,C,7,8343.916,b,1.25,01,10,00
515,515,01:10:00,E,7,8002.352,c,1.25,01,10,00
516,516,01:10:00,A,9,4213.577,a,0.625,01,10,00
517,517,01:10:00,C,9,4400.146,b,0.625,01,10,00
518,518,01:10:00,E,9,4560.8809999999985,c,0.625,01,10,00
519,519,01:10:00,A,11,2342.152,a,0.3125,01,10,00
520,520,01:10:00,C,11,2761.213,b,0.3125,01,10,00
521,521,01:10:00,E,11,2787.046,c,0.3125,01,10,00
522,522,01:10:00,A,13,1673.376,a,0.15625,01,10,00
523,523,01:10:00,C,13,2006.329,b,0.15625,01,10,00
524,524,01:10:00,E,13,1779.576,c,0.15625,01,10,00
525,525,01:10:00,A,15,990.248,a,0.078125,01,10,00
526,526,01:10:00,C,15,1191.168,b,0.078125,01,10,00
527,527,01:10:00,E,15,1150.984,c,0.078125,01,10,00
528,528,01:10:00,A,17,2588.996,a,0.0390625,01,10,00
529,529,01:10:00,C,17,1251.444,b,0.0390625,01,10,00
530,530,01:10:00,E,17,1130.892,c,0.0390625,01,10,00
531,531,01:10:00,A,19,12867.484,a,0.0195312,01,10,00
532,532,01:10:00,C,19,1696.338,b,0.0195312,01,10,00
533,533,01:10:00,E,19,1191.168,c,0.0195312,01,10,00
534,534,01:10:00,A,21,1222.741,a,0.0097656,01,10,00
535,535,01:10:00,C,21,2316.319,b,0.0097656,01,10,00
536,536,01:10:00,E,21,1090.708,c,0.0097656,01,10,00
537,537,01:10:00,A,23,812.29,a,0,01,10,00
538,538,01:10:00,C,23,950.064,b,0,01,10,00
539,539,01:10:00,E,23,921.361,c,0,01,10,00
540,540,01:15:00,A,1,35745.211,a,10,01,15,00
541,541,01:15:00,C,1,37240.227,b,10,01,15,00
542,542,01:15:00,E,1,40514.883,c,10,01,15,00
543,543,01:15:00,A,3,25510.115,a,5,01,15,00
544,544,01:15:00,C,3,23474.596,b,5,01,15,00
545,545,01:15:00,E,3,25938.494,c,5,01,15,00
546,546,01:15:00,A,5,13509.753,a,2.5,01,15,00
547,547,01:15:00,C,5,14921.391,b,2.5,01,15,00
548,548,01:15:00,E,5,14723.013,c,2.5,01,15,00
549,549,01:15:00,A,7,8047.201,a,1.25,01,15,00
550,550,01:15:00,C,7,8009.825,b,1.25,01,15,00
551,551,01:15:00,E,7,8136.326999999998,c,1.25,01,15,00
552,552,01:15:00,A,9,4140.039000000002,a,0.625,01,15,00
553,553,01:15:00,C,9,4286.666,b,0.625,01,15,00
554,554,01:15:00,E,9,4462.042,c,0.625,01,15,00
555,555,01:15:00,A,11,2346.022,a,0.3125,01,15,00
556,556,01:15:00,C,11,2576.024,b,0.3125,01,15,00
557,557,01:15:00,E,11,2668.025,c,0.3125,01,15,00
558,558,01:15:00,A,13,1776.767,a,0.15625,01,15,00
559,559,01:15:00,C,13,2044.144,b,0.15625,01,15,00
560,560,01:15:00,E,13,1946.393,c,0.15625,01,15,00
561,561,01:15:00,A,15,983.259,a,0.078125,01,15,00
562,562,01:15:00,C,15,1138.511,b,0.078125,01,15,00
563,563,01:15:00,E,15,1224.761,c,0.078125,01,15,00
564,564,01:15:00,A,17,2774.401,a,0.0390625,01,15,00
565,565,01:15:00,C,17,1098.26,b,0.0390625,01,15,00
566,566,01:15:00,E,17,1181.636,c,0.0390625,01,15,00
567,567,01:15:00,A,19,12359.741000000002,a,0.0195312,01,15,00
568,568,01:15:00,C,19,1604.265,b,0.0195312,01,15,00
569,569,01:15:00,E,19,1224.761,c,0.0195312,01,15,00
570,570,01:15:00,A,21,1017.76,a,0.0097656,01,15,00
571,571,01:15:00,C,21,2377.647,b,0.0097656,01,15,00
572,572,01:15:00,E,21,980.384,c,0.0097656,01,15,00
573,573,01:15:00,A,23,802.133,a,0,01,15,00
574,574,01:15:00,C,23,805.008,b,0,01,15,00
575,575,01:15:00,E,23,802.133,c,0,01,15,00
576,576,01:20:00,A,1,35338.23,a,10,01,20,00
577,577,01:20:00,C,1,36520.387,b,10,01,20,00
578,578,01:20:00,E,1,39514.613,c,10,01,20,00
579,579,01:20:00,A,3,25230.908,a,5,01,20,00
580,580,01:20:00,C,3,23332.549,b,5,01,20,00
581,581,01:20:00,E,3,25938.477000000006,c,5,01,20,00
582,582,01:20:00,A,5,13981.696000000002,a,2.5,01,20,00
583,583,01:20:00,C,5,14922.247,b,2.5,01,20,00
584,584,01:20:00,E,5,14674.885,c,2.5,01,20,00
585,585,01:20:00,A,7,7958.723000000001,a,1.25,01,20,00
586,586,01:20:00,C,7,8312.508,b,1.25,01,20,00
587,587,01:20:00,E,7,8154.312,c,1.25,01,20,00
588,588,01:20:00,A,9,4130.368,a,0.625,01,20,00
589,589,01:20:00,C,9,4182.141,b,0.625,01,20,00
590,590,01:20:00,E,9,4673.988,c,0.625,01,20,00
591,591,01:20:00,A,11,2421.845,a,0.3125,01,20,00
592,592,01:20:00,C,11,2559.907,b,0.3125,01,20,00
593,593,01:20:00,E,11,2729.609000000001,c,0.3125,01,20,00
594,594,01:20:00,A,13,1593.47,a,0.15625,01,20,00
595,595,01:20:00,C,13,1981.771,b,0.15625,01,20,00
596,596,01:20:00,E,13,2047.926,c,0.15625,01,20,00
597,597,01:20:00,A,15,1055.602,a,0.078125,01,20,00
598,598,01:20:00,C,15,1055.602,b,0.078125,01,20,00
599,599,01:20:00,E,15,1133.262,c,0.078125,01,20,00
600,600,01:20:00,A,17,2686.465,a,0.0390625,01,20,00
601,601,01:20:00,C,17,1202.294,b,0.0390625,01,20,00
602,602,01:20:00,E,17,1130.386,c,0.0390625,01,20,00
603,603,01:20:00,A,19,12716.125,a,0.0195312,01,20,00
604,604,01:20:00,C,19,1553.2020000000002,b,0.0195312,01,20,00
605,605,01:20:00,E,19,1139.015,c,0.0195312,01,20,00
606,606,01:20:00,A,21,1107.376,a,0.0097656,01,20,00
607,607,01:20:00,C,21,2240.638,b,0.0097656,01,20,00
608,608,01:20:00,E,21,1141.891,c,0.0097656,01,20,00
609,609,01:20:00,A,23,845.632,a,0,01,20,00
610,610,01:20:00,C,23,802.488,b,0,01,20,00
611,611,01:20:00,E,23,865.7660000000002,c,0,01,20,00
612,612,01:25:00,A,1,34431.52,a,10,01,25,00
613,613,01:25:00,C,1,35777.602,b,10,01,25,00
614,614,01:25:00,E,1,39838.859,c,10,01,25,00
615,615,01:25:00,A,3,24937.037,a,5,01,25,00
616,616,01:25:00,C,3,22730.959,b,5,01,25,00
617,617,01:25:00,E,3,25152.754,c,5,01,25,00
618,618,01:25:00,A,5,13322.764,a,2.5,01,25,00
619,619,01:25:00,C,5,14651.588,b,2.5,01,25,00
620,620,01:25:00,E,5,14542.29,c,2.5,01,25,00
621,621,01:25:00,A,7,7576.026999999999,a,1.25,01,25,00
622,622,01:25:00,C,7,7901.0430000000015,b,1.25,01,25,00
623,623,01:25:00,E,7,7656.562,c,1.25,01,25,00
624,624,01:25:00,A,9,3756.375,a,0.625,01,25,00
625,625,01:25:00,C,9,4262.594,b,0.625,01,25,00
626,626,01:25:00,E,9,4337.376,c,0.625,01,25,00
627,627,01:25:00,A,11,2338.386,a,0.3125,01,25,00
628,628,01:25:00,C,11,2732.432,b,0.3125,01,25,00
629,629,01:25:00,E,11,2683.536,c,0.3125,01,25,00
630,630,01:25:00,A,13,1636.583,a,0.15625,01,25,00
631,631,01:25:00,C,13,1760.261,b,0.15625,01,25,00
632,632,01:25:00,E,13,1886.816,c,0.15625,01,25,00
633,633,01:25:00,A,15,1095.849,a,0.078125,01,25,00
634,634,01:25:00,C,15,1101.602,b,0.078125,01,25,00
635,635,01:25:00,E,15,1018.19,c,0.078125,01,25,00
636,636,01:25:00,A,17,2634.64,a,0.0390625,01,25,00
637,637,01:25:00,C,17,1124.611,b,0.0390625,01,25,00
638,638,01:25:00,E,17,1064.21,c,0.0390625,01,25,00
639,639,01:25:00,A,19,11985.31,a,0.0195312,01,25,00
640,640,01:25:00,C,19,1722.87,b,0.0195312,01,25,00
641,641,01:25:00,E,19,1118.859,c,0.0195312,01,25,00
642,642,01:25:00,A,21,1150.498,a,0.0097656,01,25,00
643,643,01:25:00,C,21,2456.313,b,0.0097656,01,25,00
644,644,01:25:00,E,21,998.057,c,0.0097656,01,25,00
645,645,01:25:00,A,23,917.522,a,0,01,25,00
646,646,01:25:00,C,23,802.472,b,0,01,25,00
647,647,01:25:00,E,23,900.2639999999999,c,0,01,25,00
648,648,01:30:00,A,1,34225.066,a,10,01,30,00
649,649,01:30:00,C,1,35372.051,b,10,01,30,00
650,650,01:30:00,E,1,38634.328,c,10,01,30,00
651,651,01:30:00,A,3,24948.332,a,5,01,30,00
652,652,01:30:00,C,3,22544.855,b,5,01,30,00
653,653,01:30:00,E,3,24700.492,c,5,01,30,00
654,654,01:30:00,A,5,13193.192,a,2.5,01,30,00
655,655,01:30:00,C,5,14438.16,b,2.5,01,30,00
656,656,01:30:00,E,5,14262.366000000002,c,2.5,01,30,00
657,657,01:30:00,A,7,7631.187,a,1.25,01,30,00
658,658,01:30:00,C,7,8236.38,b,1.25,01,30,00
659,659,01:30:00,E,7,7974.129,c,1.25,01,30,00
660,660,01:30:00,A,9,3896.286,a,0.625,01,30,00
661,661,01:30:00,C,9,3959.687,b,0.625,01,30,00
662,662,01:30:00,E,9,4184.473,c,0.625,01,30,00
663,663,01:30:00,A,11,2579.272,a,0.3125,01,30,00
664,664,01:30:00,C,11,2732.011,b,0.3125,01,30,00
665,665,01:30:00,E,11,2573.509,c,0.3125,01,30,00
666,666,01:30:00,A,13,1752.1760000000004,a,0.15625,01,30,00
667,667,01:30:00,C,13,1922.206,b,0.15625,01,30,00
668,668,01:30:00,E,13,1951.025,c,0.15625,01,30,00
669,669,01:30:00,A,15,1051.882,a,0.078125,01,30,00
670,670,01:30:00,C,15,1167.157,b,0.078125,01,30,00
671,671,01:30:00,E,15,1103.756,c,0.078125,01,30,00
672,672,01:30:00,A,17,2694.547,a,0.0390625,01,30,00
673,673,01:30:00,C,17,1262.258,b,0.0390625,01,30,00
674,674,01:30:00,E,17,1051.882,c,0.0390625,01,30,00
675,675,01:30:00,A,19,12400.678999999998,a,0.0195312,01,30,00
676,676,01:30:00,C,19,1622.4920000000004,b,0.0195312,01,30,00
677,677,01:30:00,E,19,1000.008,c,0.0195312,01,30,00
678,678,01:30:00,A,21,1253.613,a,0.0097656,01,30,00
679,679,01:30:00,C,21,2360.25,b,0.0097656,01,30,00
680,680,01:30:00,E,21,968.308,c,0.0097656,01,30,00
681,681,01:30:00,A,23,873.206,a,0,01,30,00
682,682,01:30:00,C,23,861.679,b,0,01,30,00
683,683,01:30:00,E,23,899.143,c,0,01,30,00
684,684,01:35:00,A,1,33958.109,a,10,01,35,00
685,685,01:35:00,C,1,35767.09,b,10,01,35,00
686,686,01:35:00,E,1,38649.348,c,10,01,35,00
687,687,01:35:00,A,3,24434.258,a,5,01,35,00
688,688,01:35:00,C,3,22221.355,b,5,01,35,00
689,689,01:35:00,E,3,24313.082,c,5,01,35,00
690,690,01:35:00,A,5,12792.715,a,2.5,01,35,00
691,691,01:35:00,C,5,14290.103,b,2.5,01,35,00
692,692,01:35:00,E,5,13796.743,c,2.5,01,35,00
693,693,01:35:00,A,7,7778.34,a,1.25,01,35,00
694,694,01:35:00,C,7,7882.205,b,1.25,01,35,00
695,695,01:35:00,E,7,7619.656999999998,c,1.25,01,35,00
696,696,01:35:00,A,9,3998.805,a,0.625,01,35,00
697,697,01:35:00,C,9,4027.656,b,0.625,01,35,00
698,698,01:35:00,E,9,4171.914000000002,c,0.625,01,35,00
699,699,01:35:00,A,11,2386.011,a,0.3125,01,35,00
700,700,01:35:00,C,11,2527.383,b,0.3125,01,35,00
701,701,01:35:00,E,11,2489.876,c,0.3125,01,35,00
702,702,01:35:00,A,13,1699.348,a,0.15625,01,35,00
703,703,01:35:00,C,13,1918.619,b,0.15625,01,35,00
704,704,01:35:00,E,13,2062.876,c,0.15625,01,35,00
705,705,01:35:00,A,15,969.407,a,0.078125,01,35,00
706,706,01:35:00,C,15,1148.286,b,0.078125,01,35,00
707,707,01:35:00,E,15,1041.536,c,0.078125,01,35,00
708,708,01:35:00,A,17,2605.282,a,0.0390625,01,35,00
709,709,01:35:00,C,17,1113.664,b,0.0390625,01,35,00
710,710,01:35:00,E,17,1151.171,c,0.0390625,01,35,00
711,711,01:35:00,A,19,12230.112,a,0.0195312,01,35,00
712,712,01:35:00,C,19,1601.253,b,0.0195312,01,35,00
713,713,01:35:00,E,19,1211.759,c,0.0195312,01,35,00
714,714,01:35:00,A,21,1188.678,a,0.0097656,01,35,00
715,715,01:35:00,C,21,2282.146,b,0.0097656,01,35,00
716,716,01:35:00,E,21,983.833,c,0.0097656,01,35,00
717,717,01:35:00,A,23,842.461,a,0,01,35,00
718,718,01:35:00,C,23,787.643,b,0,01,35,00
719,719,01:35:00,E,23,767.447,c,0,01,35,00
720,720,01:40:00,A,1,33175.664,a,10,01,40,00
721,721,01:40:00,C,1,34942.074,b,10,01,40,00
722,722,01:40:00,E,1,38780.344,c,10,01,40,00
723,723,01:40:00,A,3,24556.85,a,5,01,40,00
724,724,01:40:00,C,3,21560.004,b,5,01,40,00
725,725,01:40:00,E,3,24695.164,c,5,01,40,00
726,726,01:40:00,A,5,12846.097,a,2.5,01,40,00
727,727,01:40:00,C,5,14465.546,b,2.5,01,40,00
728,728,01:40:00,E,5,13949.742,c,2.5,01,40,00
729,729,01:40:00,A,7,7590.089,a,1.25,01,40,00
730,730,01:40:00,C,7,7970.458,b,1.25,01,40,00
731,731,01:40:00,E,7,7590.089,c,1.25,01,40,00
732,732,01:40:00,A,9,3993.874,a,0.625,01,40,00
733,733,01:40:00,C,9,4158.124,b,0.625,01,40,00
734,734,01:40:00,E,9,4253.2159999999985,c,0.625,01,40,00
735,735,01:40:00,A,11,2325.438,a,0.3125,01,40,00
736,736,01:40:00,C,11,2466.635,b,0.3125,01,40,00
737,737,01:40:00,E,11,2645.293,c,0.3125,01,40,00
738,738,01:40:00,A,13,1570.463,a,0.15625,01,40,00
739,739,01:40:00,C,13,1849.976,b,0.15625,01,40,00
740,740,01:40:00,E,13,1959.476,c,0.15625,01,40,00
741,741,01:40:00,A,15,1054.659,a,0.078125,01,40,00
742,742,01:40:00,C,15,1169.923,b,0.078125,01,40,00
743,743,01:40:00,E,15,1178.567,c,0.078125,01,40,00
744,744,01:40:00,A,17,2656.82,a,0.0390625,01,40,00
745,745,01:40:00,C,17,1267.896,b,0.0390625,01,40,00
746,746,01:40:00,E,17,1086.357,c,0.0390625,01,40,00
747,747,01:40:00,A,19,12027.728,a,0.0195312,01,40,00
748,748,01:40:00,C,19,1567.581,b,0.0195312,01,40,00
749,749,01:40:00,E,19,1141.107,c,0.0195312,01,40,00
750,750,01:40:00,A,21,1187.212,a,0.0097656,01,40,00
751,751,01:40:00,C,21,2195.766,b,0.0097656,01,40,00
752,752,01:40:00,E,21,1005.672,c,0.0097656,01,40,00
753,753,01:40:00,A,23,803.962,a,0,01,40,00
754,754,01:40:00,C,23,852.949,b,0,01,40,00
755,755,01:40:00,E,23,786.672,c,0,01,40,00
756,756,01:45:00,A,1,32687.039,a,10,01,45,00
757,757,01:45:00,C,1,33724.582,b,10,01,45,00
758,758,01:45:00,E,1,37065.543,c,10,01,45,00
759,759,01:45:00,A,3,23999.396,a,5,01,45,00
760,760,01:45:00,C,3,21701.766,b,5,01,45,00
761,761,01:45:00,E,3,24398.23,c,5,01,45,00
762,762,01:45:00,A,5,12991.002,a,2.5,01,45,00
763,763,01:45:00,C,5,14060.339,b,2.5,01,45,00
764,764,01:45:00,E,5,13970.746,c,2.5,01,45,00
765,765,01:45:00,A,7,7413.108,a,1.25,01,45,00
766,766,01:45:00,C,7,7878.415,b,1.25,01,45,00
767,767,01:45:00,E,7,7459.35,c,1.25,01,45,00
768,768,01:45:00,A,9,3968.108,a,0.625,01,45,00
769,769,01:45:00,C,9,4005.679,b,0.625,01,45,00
770,770,01:45:00,E,9,4384.2829999999985,c,0.625,01,45,00
771,771,01:45:00,A,11,2343.8720000000008,a,0.3125,01,45,00
772,772,01:45:00,C,11,2615.541,b,0.3125,01,45,00
773,773,01:45:00,E,11,2569.299,c,0.3125,01,45,00
774,774,01:45:00,A,13,1774.5220000000004,a,0.15625,01,45,00
775,775,01:45:00,C,13,1916.137,b,0.15625,01,45,00
776,776,01:45:00,E,13,1838.104,c,0.15625,01,45,00
777,777,01:45:00,A,15,1011.535,a,0.078125,01,45,00
778,778,01:45:00,C,15,1124.249,b,0.078125,01,45,00
779,779,01:45:00,E,15,1248.524,c,0.078125,01,45,00
780,780,01:45:00,A,17,2583.75,a,0.0390625,01,45,00
781,781,01:45:00,C,17,1251.414,b,0.0390625,01,45,00
782,782,01:45:00,E,17,1158.93,c,0.0390625,01,45,00
783,783,01:45:00,A,19,12199.115,a,0.0195312,01,45,00
784,784,01:45:00,C,19,1413.259,b,0.0195312,01,45,00
785,785,01:45:00,E,19,1156.04,c,0.0195312,01,45,00
786,786,01:45:00,A,21,1283.205,a,0.0097656,01,45,00
787,787,01:45:00,C,21,2260.059,b,0.0097656,01,45,00
788,788,01:45:00,E,21,1008.645,c,0.0097656,01,45,00
789,789,01:45:00,A,23,812.118,a,0,01,45,00
790,790,01:45:00,C,23,797.668,b,0,01,45,00
791,791,01:45:00,E,23,875.7,c,0,01,45,00
792,792,01:50:00,A,1,32716.016,a,10,01,50,00
793,793,01:50:00,C,1,34243.801,b,10,01,50,00
794,794,01:50:00,E,1,37293.598,c,10,01,50,00
795,795,01:50:00,A,3,23797.664,a,5,01,50,00
796,796,01:50:00,C,3,21628.729,b,5,01,50,00
797,797,01:50:00,E,3,23751.455,c,5,01,50,00
798,798,01:50:00,A,5,12872.111,a,2.5,01,50,00
799,799,01:50:00,C,5,14515.421,b,2.5,01,50,00
800,800,01:50:00,E,5,13550.807,c,2.5,01,50,00
801,801,01:50:00,A,7,7306.807,a,1.25,01,50,00
802,802,01:50:00,C,7,7653.375,b,1.25,01,50,00
803,803,01:50:00,E,7,7586.95,c,1.25,01,50,00
804,804,01:50:00,A,9,3965.315,a,0.625,01,50,00
805,805,01:50:00,C,9,4210.8,b,0.625,01,50,00
806,806,01:50:00,E,9,4173.2559999999985,c,0.625,01,50,00
807,807,01:50:00,A,11,2437.528,a,0.3125,01,50,00
808,808,01:50:00,C,11,2555.938,b,0.3125,01,50,00
809,809,01:50:00,E,11,2466.408,c,0.3125,01,50,00
810,810,01:50:00,A,13,1773.273,a,0.15625,01,50,00
811,811,01:50:00,C,13,1894.571,b,0.15625,01,50,00
812,812,01:50:00,E,13,1859.915,c,0.15625,01,50,00
813,813,01:50:00,A,15,1120.57,a,0.078125,01,50,00
814,814,01:50:00,C,15,1100.353,b,0.078125,01,50,00
815,815,01:50:00,E,15,1140.786,c,0.078125,01,50,00
816,816,01:50:00,A,17,2492.401,a,0.0390625,01,50,00
817,817,01:50:00,C,17,1238.98,b,0.0390625,01,50,00
818,818,01:50:00,E,17,1161.003,c,0.0390625,01,50,00
819,819,01:50:00,A,19,12112.55,a,0.0195312,01,50,00
820,820,01:50:00,C,19,1640.422,b,0.0195312,01,50,00
821,821,01:50:00,E,19,1158.115,c,0.0195312,01,50,00
822,822,01:50:00,A,21,1161.003,a,0.0097656,01,50,00
823,823,01:50:00,C,21,2186.266,b,0.0097656,01,50,00
824,824,01:50:00,E,21,970.39,c,0.0097656,01,50,00
825,825,01:50:00,A,23,724.905,a,0,01,50,00
826,826,01:50:00,C,23,797.1060000000001,b,0,01,50,00
827,827,01:50:00,E,23,831.763,c,0,01,50,00
828,828,01:55:00,A,1,32321.955,a,10,01,55,00
829,829,01:55:00,C,1,34017.953,b,10,01,55,00
830,830,01:55:00,E,1,37311.871,c,10,01,55,00
831,831,01:55:00,A,3,23034.369,a,5,01,55,00
832,832,01:55:00,C,3,21168.199,b,5,01,55,00
833,833,01:55:00,E,3,23498.75,c,5,01,55,00
834,834,01:55:00,A,5,12321.916,a,2.5,01,55,00
835,835,01:55:00,C,5,14020.795,b,2.5,01,55,00
836,836,01:55:00,E,5,13870.809,c,2.5,01,55,00
837,837,01:55:00,A,7,7634.858,a,1.25,01,55,00
838,838,01:55:00,C,7,7669.47,b,1.25,01,55,00
839,839,01:55:00,E,7,7730.041,c,1.25,01,55,00
840,840,01:55:00,A,9,3890.98,a,0.625,01,55,00
841,841,01:55:00,C,9,4136.149,b,0.625,01,55,00
842,842,01:55:00,E,9,3945.782,c,0.625,01,55,00
843,843,01:55:00,A,11,2405.543,a,0.3125,01,55,00
844,844,01:55:00,C,11,2342.087,b,0.3125,01,55,00
845,845,01:55:00,E,11,2526.685,c,0.3125,01,55,00
846,846,01:55:00,A,13,1652.729,a,0.15625,01,55,00
847,847,01:55:00,C,13,1788.293,b,0.15625,01,55,00
848,848,01:55:00,E,13,1791.177,c,0.15625,01,55,00
849,849,01:55:00,A,15,1098.935,a,0.078125,01,55,00
850,850,01:55:00,C,15,1136.431,b,0.078125,01,55,00
851,851,01:55:00,E,15,1072.976,c,0.078125,01,55,00
852,852,01:55:00,A,17,2497.842,a,0.0390625,01,55,00
853,853,01:55:00,C,17,1234.499,b,0.0390625,01,55,00
854,854,01:55:00,E,17,1110.472,c,0.0390625,01,55,00
855,855,01:55:00,A,19,11944.068,a,0.0195312,01,55,00
856,856,01:55:00,C,19,1606.579,b,0.0195312,01,55,00
857,857,01:55:00,E,19,1127.778,c,0.0195312,01,55,00
858,858,01:55:00,A,21,1070.092,a,0.0097656,01,55,00
859,859,01:55:00,C,21,2134.415,b,0.0097656,01,55,00
860,860,01:55:00,E,21,995.099,c,0.0097656,01,55,00
861,861,01:55:00,A,23,749.929,a,0,01,55,00
862,862,01:55:00,C,23,839.3439999999998,b,0,01,55,00
863,863,01:55:00,E,23,793.195,c,0,01,55,00
864,864,02:00:00,A,1,32387.021,a,10,02,00,00
865,865,02:00:00,C,1,33277.457,b,10,02,00,00
866,866,02:00:00,E,1,36176.41,c,10,02,00,00
867,867,02:00:00,A,3,23255.029,a,5,02,00,00
868,868,02:00:00,C,3,21405.002,b,5,02,00,00
869,869,02:00:00,E,3,23672.869,c,5,02,00,00
870,870,02:00:00,A,5,12448.789,a,2.5,02,00,00
871,871,02:00:00,C,5,13503.479,b,2.5,02,00,00
872,872,02:00:00,E,5,13293.116000000002,c,2.5,02,00,00
873,873,02:00:00,A,7,7114.8290000000015,a,1.25,02,00,00
874,874,02:00:00,C,7,7264.675,b,1.25,02,00,00
875,875,02:00:00,E,7,7281.965,c,1.25,02,00,00
876,876,02:00:00,A,9,3607.844,a,0.625,02,00,00
877,877,02:00:00,C,9,4005.513,b,0.625,02,00,00
878,878,02:00:00,E,9,4267.745,c,0.625,02,00,00
879,879,02:00:00,A,11,2207.355,a,0.3125,02,00,00
880,880,02:00:00,C,11,2388.9,b,0.3125,02,00,00
881,881,02:00:00,E,11,2679.948,c,0.3125,02,00,00
882,882,02:00:00,A,13,1616.614,a,0.15625,02,00,00
883,883,02:00:00,C,13,1948.005,b,0.15625,02,00,00
884,884,02:00:00,E,13,1896.135,c,0.15625,02,00,00
885,885,02:00:00,A,15,1057.571,a,0.078125,02,00,00
886,886,02:00:00,C,15,1167.0739999999996,b,0.078125,02,00,00
