,time,row_384,column_384,rfu_value,replicate,sample_set,standard_conc,reporter,RNAseT,gRNA,target,hours,minutes,seconds,kit
4382,10:00:00,J,21,377.792,c,AMP_standard,0.0097656,,,,,10,00,00,AMP
4383,10:00:00,L,21,5.597,a,sample,,,,,,10,00,00,AMP
4384,10:00:00,N,21,16.791,b,sample,,,,,,10,00,00,AMP
4385,10:00:00,P,21,13.992,c,sample,,,,,,10,00,00,AMP
4386,10:00:00,F,23,349.80800000000005,a,AMP_standard,0,,,,,10,00,00,AMP
4387,10:00:00,H,23,358.20300000000003,b,AMP_standard,0,,,,,10,00,00,AMP
4388,10:00:00,J,23,282.645,c,AMP_standard,0,,,,,10,00,00,AMP
4389,10:00:00,L,23,5.597,a,sample,,,,,,10,00,00,AMP
4390,10:00:00,N,23,13.992,b,sample,,,,,,10,00,00,AMP
4391,10:00:00,P,23,19.589000000000002,c,sample,,,,,,10,00,00,AMP
4392,10:10:00,F,1,14394.06,a,AMP_standard,10,,,,,10,10,00,AMP
4393,10:10:00,H,1,13676.318000000001,b,AMP_standard,10,,,,,10,10,00,AMP
4394,10:10:00,J,1,13768.84,c,AMP_standard,10,,,,,10,10,00,AMP
4395,10:10:00,L,1,19395.811999999998,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,10,10,00,AMP
4396,10:10:00,N,1,17441.652,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,10,10,00,AMP
4397,10:10:00,P,1,11946.452,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,10,10,00,AMP
4398,10:10:00,F,3,7345.624,a,AMP_standard,5,,,,,10,10,00,AMP
4399,10:10:00,H,3,7805.4259999999995,b,AMP_standard,5,,,,,10,10,00,AMP
4400,10:10:00,J,3,7777.39,c,AMP_standard,5,,,,,10,10,00,AMP
4401,10:10:00,L,3,602.79,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,10,10,00,AMP
4402,10:10:00,N,3,647.649,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,10,10,00,AMP
4403,10:10:00,P,3,353.26300000000003,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,10,10,00,AMP
4404,10:10:00,F,5,4127.0070000000005,a,AMP_standard,2.5,,,,,10,10,00,AMP
4405,10:10:00,H,5,4300.835,b,AMP_standard,2.5,,,,,10,10,00,AMP
4406,10:10:00,J,5,4387.749,c,AMP_standard,2.5,,,,,10,10,00,AMP
4407,10:10:00,L,5,299.993,a,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,10,10,00,AMP
4408,10:10:00,N,5,263.545,b,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,10,10,00,AMP
4409,10:10:00,P,5,257.938,c,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,10,10,00,AMP
4410,10:10:00,F,7,2329.853,a,AMP_standard,1.25,,,,,10,10,00,AMP
4411,10:10:00,H,7,2584.987,b,AMP_standard,1.25,,,,,10,10,00,AMP
4412,10:10:00,J,7,2579.379,c,AMP_standard,1.25,,,,,10,10,00,AMP
4413,10:10:00,L,7,16.822,a,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,10,10,00,AMP
4414,10:10:00,N,7,2.804,b,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,10,10,00,AMP
4415,10:10:00,P,7,5.607,c,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,10,10,00,AMP
4416,10:10:00,F,9,1474.7320000000002,a,AMP_standard,0.625,,,,,10,10,00,AMP
4417,10:10:00,H,9,1399.033,b,AMP_standard,0.625,,,,,10,10,00,AMP
4418,10:10:00,J,9,1317.726,c,AMP_standard,0.625,,,,,10,10,00,AMP
4419,10:10:00,L,9,8029.72,a,sample,,r17Ar3C,RNAseT,syn_11C,target_added,10,10,00,AMP
4420,10:10:00,N,9,6908.251,b,sample,,r17Ar3C,RNAseT,syn_11C,target_added,10,10,00,AMP
4421,10:10:00,P,9,6044.719,c,sample,,r17Ar3C,RNAseT,syn_11C,target_added,10,10,00,AMP
4422,10:10:00,F,11,796.243,a,AMP_standard,0.3125,,,,,10,10,00,AMP
4423,10:10:00,H,11,908.39,b,AMP_standard,0.3125,,,,,10,10,00,AMP
4424,10:10:00,J,11,972.875,c,AMP_standard,0.3125,,,,,10,10,00,AMP
4425,10:10:00,L,11,759.795,a,sample,,r17Ar3C,RNAseT,syn_11C,no_target,10,10,00,AMP
4426,10:10:00,N,11,709.329,b,sample,,r17Ar3C,RNAseT,syn_11C,no_target,10,10,00,AMP
4427,10:10:00,P,11,280.367,c,sample,,r17Ar3C,RNAseT,syn_11C,no_target,10,10,00,AMP
4428,10:10:00,F,13,527.091,a,AMP_standard,0.15625,,,,,10,10,00,AMP
4429,10:10:00,H,13,602.79,b,AMP_standard,0.15625,,,,,10,10,00,AMP
4430,10:10:00,J,13,580.36,c,AMP_standard,0.15625,,,,,10,10,00,AMP
4431,10:10:00,L,13,25437.727000000003,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,10,10,00,AMP
4432,10:10:00,N,13,24327.472999999998,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,10,10,00,AMP
4433,10:10:00,P,13,21790.147999999997,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,10,10,00,AMP
4434,10:10:00,F,15,465.41,a,AMP_standard,0.078125,,,,,10,10,00,AMP
4435,10:10:00,H,15,428.962,b,AMP_standard,0.078125,,,,,10,10,00,AMP
4436,10:10:00,J,15,471.017,c,AMP_standard,0.078125,,,,,10,10,00,AMP
4437,10:10:00,L,15,7491.415,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,10,10,00,AMP
4438,10:10:00,N,15,9941.825,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,10,10,00,AMP
4439,10:10:00,P,15,7934.396,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,10,10,00,AMP
4440,10:10:00,F,17,400.925,a,AMP_standard,0.0390625,,,,,10,10,00,AMP
4441,10:10:00,H,17,392.514,b,AMP_standard,0.0390625,,,,,10,10,00,AMP
4442,10:10:00,J,17,398.12199999999996,c,AMP_standard,0.0390625,,,,,10,10,00,AMP
4443,10:10:00,L,17,737.3660000000001,a,sample,,no_reporter,RNAseT,syn_11C,target_added,10,10,00,AMP
4444,10:10:00,N,17,563.538,b,sample,,no_reporter,RNAseT,syn_11C,target_added,10,10,00,AMP
4445,10:10:00,P,17,316.815,c,sample,,no_reporter,RNAseT,syn_11C,target_added,10,10,00,AMP
4446,10:10:00,F,19,319.619,a,AMP_standard,0.0195312,,,,,10,10,00,AMP
4447,10:10:00,H,19,344.852,b,AMP_standard,0.0195312,,,,,10,10,00,AMP
4448,10:10:00,J,19,325.226,c,AMP_standard,0.0195312,,,,,10,10,00,AMP
4449,10:10:00,L,19,14.017999999999999,a,sample,,,,,,10,10,00,AMP
4450,10:10:00,N,19,14.017999999999999,b,sample,,,,,,10,10,00,AMP
4451,10:10:00,P,19,19.625999999999998,c,sample,,,,,,10,10,00,AMP
4452,10:10:00,F,21,314.01099999999997,a,AMP_standard,0.0097656,,,,,10,10,00,AMP
4453,10:10:00,H,21,336.441,b,AMP_standard,0.0097656,,,,,10,10,00,AMP
4454,10:10:00,J,21,333.63699999999994,c,AMP_standard,0.0097656,,,,,10,10,00,AMP
4455,10:10:00,L,21,11.215,a,sample,,,,,,10,10,00,AMP
4456,10:10:00,N,21,11.215,b,sample,,,,,,10,10,00,AMP
4457,10:10:00,P,21,16.822,c,sample,,,,,,10,10,00,AMP
4458,10:10:00,F,23,336.441,a,AMP_standard,0,,,,,10,10,00,AMP
4459,10:10:00,H,23,330.833,b,AMP_standard,0,,,,,10,10,00,AMP
4460,10:10:00,J,23,311.20799999999997,c,AMP_standard,0,,,,,10,10,00,AMP
4461,10:10:00,L,23,11.215,a,sample,,,,,,10,10,00,AMP
4462,10:10:00,N,23,16.822,b,sample,,,,,,10,10,00,AMP
4463,10:10:00,P,23,8.411,c,sample,,,,,,10,10,00,AMP
4464,10:20:00,F,1,13884.288,a,AMP_standard,10,,,,,10,20,00,AMP
4465,10:20:00,H,1,13223.931,b,AMP_standard,10,,,,,10,20,00,AMP
4466,10:20:00,J,1,13940.251,c,AMP_standard,10,,,,,10,20,00,AMP
4467,10:20:00,L,1,19567.277,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,10,20,00,AMP
4468,10:20:00,N,1,16693.604,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,10,20,00,AMP
4469,10:20:00,P,1,11581.434,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,10,20,00,AMP
4470,10:20:00,F,3,7000.905,a,AMP_standard,5,,,,,10,20,00,AMP
4471,10:20:00,H,3,7510.1630000000005,b,AMP_standard,5,,,,,10,20,00,AMP
4472,10:20:00,J,3,7300.304,c,AMP_standard,5,,,,,10,20,00,AMP
4473,10:20:00,L,3,596.0,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,10,20,00,AMP
4474,10:20:00,N,3,635.174,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,10,20,00,AMP
4475,10:20:00,P,3,346.967,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,10,20,00,AMP
4476,10:20:00,F,5,3942.5559999999996,a,AMP_standard,2.5,,,,,10,20,00,AMP
4477,10:20:00,H,5,4191.589,b,AMP_standard,2.5,,,,,10,20,00,AMP
4478,10:20:00,J,5,4311.907999999999,c,AMP_standard,2.5,,,,,10,20,00,AMP
4479,10:20:00,L,5,285.409,a,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,10,20,00,AMP
4480,10:20:00,N,5,288.207,b,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,10,20,00,AMP
4481,10:20:00,P,5,237.84,c,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,10,20,00,AMP
4482,10:20:00,F,7,2462.349,a,AMP_standard,1.25,,,,,10,20,00,AMP
4483,10:20:00,H,7,2473.541,b,AMP_standard,1.25,,,,,10,20,00,AMP
4484,10:20:00,J,7,2501.522,c,AMP_standard,1.25,,,,,10,20,00,AMP
4485,10:20:00,L,7,8.394,a,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,10,20,00,AMP
4486,10:20:00,N,7,25.183000000000003,b,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,10,20,00,AMP
4487,10:20:00,P,7,16.789,c,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,10,20,00,AMP
4488,10:20:00,F,9,1441.033,a,AMP_standard,0.625,,,,,10,20,00,AMP
4489,10:20:00,H,9,1516.5829999999999,b,AMP_standard,0.625,,,,,10,20,00,AMP
4490,10:20:00,J,9,1413.0520000000001,c,AMP_standard,0.625,,,,,10,20,00,AMP
4491,10:20:00,L,9,7568.924,a,sample,,r17Ar3C,RNAseT,syn_11C,target_added,10,20,00,AMP
4492,10:20:00,N,9,6642.745,b,sample,,r17Ar3C,RNAseT,syn_11C,target_added,10,20,00,AMP
4493,10:20:00,P,9,5948.81,c,sample,,r17Ar3C,RNAseT,syn_11C,target_added,10,20,00,AMP
4494,10:20:00,F,11,825.446,a,AMP_standard,0.3125,,,,,10,20,00,AMP
4495,10:20:00,H,11,861.822,b,AMP_standard,0.3125,,,,,10,20,00,AMP
4496,10:20:00,J,11,914.9860000000001,c,AMP_standard,0.3125,,,,,10,20,00,AMP
4497,10:20:00,L,11,682.742,a,sample,,r17Ar3C,RNAseT,syn_11C,no_target,10,20,00,AMP
4498,10:20:00,N,11,649.165,b,sample,,r17Ar3C,RNAseT,syn_11C,no_target,10,20,00,AMP
4499,10:20:00,P,11,291.005,c,sample,,r17Ar3C,RNAseT,syn_11C,no_target,10,20,00,AMP
4500,10:20:00,F,13,551.23,a,AMP_standard,0.15625,,,,,10,20,00,AMP
4501,10:20:00,H,13,568.019,b,AMP_standard,0.15625,,,,,10,20,00,AMP
4502,10:20:00,J,13,671.55,c,AMP_standard,0.15625,,,,,10,20,00,AMP
4503,10:20:00,L,13,24766.191000000003,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,10,20,00,AMP
4504,10:20:00,N,13,23786.846,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,10,20,00,AMP
4505,10:20:00,P,13,21067.07,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,10,20,00,AMP
4506,10:20:00,F,15,391.73699999999997,a,AMP_standard,0.078125,,,,,10,20,00,AMP
4507,10:20:00,H,15,402.93,b,AMP_standard,0.078125,,,,,10,20,00,AMP
4508,10:20:00,J,15,397.333,c,AMP_standard,0.078125,,,,,10,20,00,AMP
4509,10:20:00,L,15,7303.102,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,10,20,00,AMP
4510,10:20:00,N,15,9661.92,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,10,20,00,AMP
4511,10:20:00,P,15,7543.741,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,10,20,00,AMP
4512,10:20:00,F,17,414.12199999999996,a,AMP_standard,0.0390625,,,,,10,20,00,AMP
4513,10:20:00,H,17,332.977,b,AMP_standard,0.0390625,,,,,10,20,00,AMP
4514,10:20:00,J,17,394.535,c,AMP_standard,0.0390625,,,,,10,20,00,AMP
4515,10:20:00,L,17,735.9060000000001,a,sample,,no_reporter,RNAseT,syn_11C,target_added,10,20,00,AMP
4516,10:20:00,N,17,593.202,b,sample,,no_reporter,RNAseT,syn_11C,target_added,10,20,00,AMP
4517,10:20:00,P,17,310.592,c,sample,,no_reporter,RNAseT,syn_11C,target_added,10,20,00,AMP
4518,10:20:00,F,19,366.55400000000003,a,AMP_standard,0.0195312,,,,,10,20,00,AMP
4519,10:20:00,H,19,254.62900000000002,b,AMP_standard,0.0195312,,,,,10,20,00,AMP
4520,10:20:00,J,19,327.38,c,AMP_standard,0.0195312,,,,,10,20,00,AMP
4521,10:20:00,L,19,8.394,a,sample,,,,,,10,20,00,AMP
4522,10:20:00,N,19,22.385,b,sample,,,,,,10,20,00,AMP
4523,10:20:00,P,19,13.991,c,sample,,,,,,10,20,00,AMP
4524,10:20:00,F,21,302.197,a,AMP_standard,0.0097656,,,,,10,20,00,AMP
4525,10:20:00,H,21,282.61,b,AMP_standard,0.0097656,,,,,10,20,00,AMP
4526,10:20:00,J,21,355.36199999999997,c,AMP_standard,0.0097656,,,,,10,20,00,AMP
4527,10:20:00,L,21,13.991,a,sample,,,,,,10,20,00,AMP
4528,10:20:00,N,21,8.394,b,sample,,,,,,10,20,00,AMP
4529,10:20:00,P,21,2.798,c,sample,,,,,,10,20,00,AMP
4530,10:20:00,F,23,316.188,a,AMP_standard,0,,,,,10,20,00,AMP
4531,10:20:00,H,23,263.024,b,AMP_standard,0,,,,,10,20,00,AMP
4532,10:20:00,J,23,296.601,c,AMP_standard,0,,,,,10,20,00,AMP
4533,10:20:00,L,23,8.394,a,sample,,,,,,10,20,00,AMP
4534,10:20:00,N,23,0.0,b,sample,,,,,,10,20,00,AMP
4535,10:20:00,P,23,5.596,c,sample,,,,,,10,20,00,AMP
4536,10:30:00,F,1,13434.053999999998,a,AMP_standard,10,,,,,10,30,00,AMP
4537,10:30:00,H,1,12969.17,b,AMP_standard,10,,,,,10,30,00,AMP
4538,10:30:00,J,1,13450.856000000002,c,AMP_standard,10,,,,,10,30,00,AMP
4539,10:30:00,L,1,18458.172,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,10,30,00,AMP
4540,10:30:00,N,1,16430.602,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,10,30,00,AMP
4541,10:30:00,P,1,11423.287,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,10,30,00,AMP
4542,10:30:00,F,3,7062.89,a,AMP_standard,5,,,,,10,30,00,AMP
4543,10:30:00,H,3,7158.107,b,AMP_standard,5,,,,,10,30,00,AMP
4544,10:30:00,J,3,7499.77,c,AMP_standard,5,,,,,10,30,00,AMP
4545,10:30:00,L,3,621.714,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,10,30,00,AMP
4546,10:30:00,N,3,627.315,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,10,30,00,AMP
4547,10:30:00,P,3,417.276,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,10,30,00,AMP
4548,10:30:00,F,5,4035.5370000000003,a,AMP_standard,2.5,,,,,10,30,00,AMP
4549,10:30:00,H,5,4147.558,b,AMP_standard,2.5,,,,,10,30,00,AMP
4550,10:30:00,J,5,4281.982,c,AMP_standard,2.5,,,,,10,30,00,AMP
4551,10:30:00,L,5,302.455,a,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,10,30,00,AMP
4552,10:30:00,N,5,310.857,b,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,10,30,00,AMP
4553,10:30:00,P,5,229.642,c,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,10,30,00,AMP
4554,10:30:00,F,7,2234.808,a,AMP_standard,1.25,,,,,10,30,00,AMP
4555,10:30:00,H,7,2517.66,b,AMP_standard,1.25,,,,,10,30,00,AMP
4556,10:30:00,J,7,2352.43,c,AMP_standard,1.25,,,,,10,30,00,AMP
4557,10:30:00,L,7,19.604,a,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,10,30,00,AMP
4558,10:30:00,N,7,14.003,b,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,10,30,00,AMP
4559,10:30:00,P,7,5.601,c,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,10,30,00,AMP
4560,10:30:00,F,9,1235.026,a,AMP_standard,0.625,,,,,10,30,00,AMP
4561,10:30:00,H,9,1571.0870000000002,b,AMP_standard,0.625,,,,,10,30,00,AMP
4562,10:30:00,J,9,1377.852,c,AMP_standard,0.625,,,,,10,30,00,AMP
4563,10:30:00,L,9,7749.016,a,sample,,r17Ar3C,RNAseT,syn_11C,target_added,10,30,00,AMP
4564,10:30:00,N,9,6659.616999999999,b,sample,,r17Ar3C,RNAseT,syn_11C,target_added,10,30,00,AMP
4565,10:30:00,P,9,5665.435,c,sample,,r17Ar3C,RNAseT,syn_11C,target_added,10,30,00,AMP
4566,10:30:00,F,11,907.3660000000001,a,AMP_standard,0.3125,,,,,10,30,00,AMP
4567,10:30:00,H,11,879.3610000000001,b,AMP_standard,0.3125,,,,,10,30,00,AMP
4568,10:30:00,J,11,887.762,c,AMP_standard,0.3125,,,,,10,30,00,AMP
4569,10:30:00,L,11,736.535,a,sample,,r17Ar3C,RNAseT,syn_11C,no_target,10,30,00,AMP
4570,10:30:00,N,11,722.5319999999999,b,sample,,r17Ar3C,RNAseT,syn_11C,no_target,10,30,00,AMP
4571,10:30:00,P,11,215.639,c,sample,,r17Ar3C,RNAseT,syn_11C,no_target,10,30,00,AMP
4572,10:30:00,F,13,546.1,a,AMP_standard,0.15625,,,,,10,30,00,AMP
4573,10:30:00,H,13,582.506,b,AMP_standard,0.15625,,,,,10,30,00,AMP
4574,10:30:00,J,13,635.716,c,AMP_standard,0.15625,,,,,10,30,00,AMP
4575,10:30:00,L,13,24031.189,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,10,30,00,AMP
4576,10:30:00,N,13,23109.822,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,10,30,00,AMP
4577,10:30:00,P,13,20917.021,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,10,30,00,AMP
4578,10:30:00,F,15,464.885,a,AMP_standard,0.078125,,,,,10,30,00,AMP
4579,10:30:00,H,15,462.084,b,AMP_standard,0.078125,,,,,10,30,00,AMP
4580,10:30:00,J,15,470.486,c,AMP_standard,0.078125,,,,,10,30,00,AMP
4581,10:30:00,L,15,7015.281,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,10,30,00,AMP
4582,10:30:00,N,15,9216.483,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,10,30,00,AMP
4583,10:30:00,P,15,7348.5419999999995,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,10,30,00,AMP
4584,10:30:00,F,17,319.258,a,AMP_standard,0.0390625,,,,,10,30,00,AMP
4585,10:30:00,H,17,397.673,b,AMP_standard,0.0390625,,,,,10,30,00,AMP
4586,10:30:00,J,17,330.46,c,AMP_standard,0.0390625,,,,,10,30,00,AMP
4587,10:30:00,L,17,691.7260000000001,a,sample,,no_reporter,RNAseT,syn_11C,target_added,10,30,00,AMP
4588,10:30:00,N,17,518.095,b,sample,,no_reporter,RNAseT,syn_11C,target_added,10,30,00,AMP
4589,10:30:00,P,17,299.655,c,sample,,no_reporter,RNAseT,syn_11C,target_added,10,30,00,AMP
4590,10:30:00,F,19,296.85400000000004,a,AMP_standard,0.0195312,,,,,10,30,00,AMP
4591,10:30:00,H,19,333.26099999999997,b,AMP_standard,0.0195312,,,,,10,30,00,AMP
4592,10:30:00,J,19,319.258,c,AMP_standard,0.0195312,,,,,10,30,00,AMP
4593,10:30:00,L,19,11.202,a,sample,,,,,,10,30,00,AMP
4594,10:30:00,N,19,14.003,b,sample,,,,,,10,30,00,AMP
4595,10:30:00,P,19,11.202,c,sample,,,,,,10,30,00,AMP
4596,10:30:00,F,21,280.051,a,AMP_standard,0.0097656,,,,,10,30,00,AMP
4597,10:30:00,H,21,316.45799999999997,b,AMP_standard,0.0097656,,,,,10,30,00,AMP
4598,10:30:00,J,21,364.06699999999995,c,AMP_standard,0.0097656,,,,,10,30,00,AMP
4599,10:30:00,L,21,8.402000000000001,a,sample,,,,,,10,30,00,AMP
4600,10:30:00,N,21,8.402000000000001,b,sample,,,,,,10,30,00,AMP
4601,10:30:00,P,21,19.604,c,sample,,,,,,10,30,00,AMP
4602,10:30:00,F,23,327.66,a,AMP_standard,0,,,,,10,30,00,AMP
4603,10:30:00,H,23,310.857,b,AMP_standard,0,,,,,10,30,00,AMP
4604,10:30:00,J,23,330.46,c,AMP_standard,0,,,,,10,30,00,AMP
4605,10:30:00,L,23,11.202,a,sample,,,,,,10,30,00,AMP
4606,10:30:00,N,23,11.202,b,sample,,,,,,10,30,00,AMP
4607,10:30:00,P,23,8.402000000000001,c,sample,,,,,,10,30,00,AMP
4608,10:40:00,F,1,13283.371000000001,a,AMP_standard,10,,,,,10,40,00,AMP
4609,10:40:00,H,1,12677.542,b,AMP_standard,10,,,,,10,40,00,AMP
4610,10:40:00,J,1,12952.408000000001,c,AMP_standard,10,,,,,10,40,00,AMP
4611,10:40:00,L,1,18620.842,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,10,40,00,AMP
4612,10:40:00,N,1,15532.794,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,10,40,00,AMP
4613,10:40:00,P,1,11084.436000000002,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,target_added,10,40,00,AMP
4614,10:40:00,F,3,6784.729,a,AMP_standard,5,,,,,10,40,00,AMP
4615,10:40:00,H,3,7146.543000000001,b,AMP_standard,5,,,,,10,40,00,AMP
4616,10:40:00,J,3,7118.496,c,AMP_standard,5,,,,,10,40,00,AMP
4617,10:40:00,L,3,614.244,a,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,10,40,00,AMP
4618,10:40:00,N,3,656.315,b,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,10,40,00,AMP
4619,10:40:00,P,3,398.277,c,sample,,r17A-AAAAA-phos,RNAseT,syn_11C,no_target,10,40,00,AMP
4620,10:40:00,F,5,3859.3579999999997,a,AMP_standard,2.5,,,,,10,40,00,AMP
4621,10:40:00,H,5,3965.9390000000003,b,AMP_standard,2.5,,,,,10,40,00,AMP
4622,10:40:00,J,5,4145.444,c,AMP_standard,2.5,,,,,10,40,00,AMP
4623,10:40:00,L,5,263.64799999999997,a,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,10,40,00,AMP
4624,10:40:00,N,5,319.743,b,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,10,40,00,AMP
4625,10:40:00,P,5,235.6,c,sample,,r17A-AAAAA-phos,RNAseT,no_gRNA,target_added,10,40,00,AMP
4626,10:40:00,F,7,2395.27,a,AMP_standard,1.25,,,,,10,40,00,AMP
4627,10:40:00,H,7,2246.618,b,AMP_standard,1.25,,,,,10,40,00,AMP
4628,10:40:00,J,7,2384.051,c,AMP_standard,1.25,,,,,10,40,00,AMP
4629,10:40:00,L,7,19.633,a,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,10,40,00,AMP
4630,10:40:00,N,7,11.219000000000001,b,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,10,40,00,AMP
4631,10:40:00,P,7,2.805,c,sample,,r17A-AAAAA-phos,no_RNAseT,syn_11C,target_added,10,40,00,AMP
4632,10:40:00,F,9,1259.34,a,AMP_standard,0.625,,,,,10,40,00,AMP
4633,10:40:00,H,9,1452.869,b,AMP_standard,0.625,,,,,10,40,00,AMP
4634,10:40:00,J,9,1329.4589999999998,c,AMP_standard,0.625,,,,,10,40,00,AMP
4635,10:40:00,L,9,7676.645,a,sample,,r17Ar3C,RNAseT,syn_11C,target_added,10,40,00,AMP
4636,10:40:00,N,9,6246.214,b,sample,,r17Ar3C,RNAseT,syn_11C,target_added,10,40,00,AMP
4637,10:40:00,P,9,5620.751,c,sample,,r17Ar3C,RNAseT,syn_11C,target_added,10,40,00,AMP
4638,10:40:00,F,11,824.6010000000001,a,AMP_standard,0.3125,,,,,10,40,00,AMP
4639,10:40:00,H,11,799.3580000000001,b,AMP_standard,0.3125,,,,,10,40,00,AMP
4640,10:40:00,J,11,880.696,c,AMP_standard,0.3125,,,,,10,40,00,AMP
4641,10:40:00,L,11,732.044,a,sample,,r17Ar3C,RNAseT,syn_11C,no_target,10,40,00,AMP
4642,10:40:00,N,11,600.22,b,sample,,r17Ar3C,RNAseT,syn_11C,no_target,10,40,00,AMP
4643,10:40:00,P,11,224.38099999999997,c,sample,,r17Ar3C,RNAseT,syn_11C,no_target,10,40,00,AMP
4644,10:40:00,F,13,546.929,a,AMP_standard,0.15625,,,,,10,40,00,AMP
4645,10:40:00,H,13,577.7819999999999,b,AMP_standard,0.15625,,,,,10,40,00,AMP
4646,10:40:00,J,13,684.363,c,AMP_standard,0.15625,,,,,10,40,00,AMP
4647,10:40:00,L,13,23599.301,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,10,40,00,AMP
4648,10:40:00,N,13,22454.955,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,10,40,00,AMP
4649,10:40:00,P,13,20525.277,c,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,target_added,10,40,00,AMP
4650,10:40:00,F,15,409.496,a,AMP_standard,0.078125,,,,,10,40,00,AMP
4651,10:40:00,H,15,367.42400000000004,b,AMP_standard,0.078125,,,,,10,40,00,AMP
4652,10:40:00,J,15,518.882,c,AMP_standard,0.078125,,,,,10,40,00,AMP
4653,10:40:00,L,15,6944.601,a,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,10,40,00,AMP
4654,10:40:00,N,15,8882.693000000001,b,sample,,r17A-TTATT-r3C,RNAseT,syn_11C,no_target,10,40,00,AMP
