,Unnamed: 0,time,row_384,column_384,rfu_value,stock_conc,target_DNA,replicate
467,1859,01:30:00,D,18,2.893,1.40625,no_target,b
468,1872,01:30:00,A,20,11.827,0.703125,target_added,a
469,1873,01:30:00,B,20,15.692,0.703125,target_added,b
470,1874,01:30:00,C,20,3.672,0.703125,no_target,a
471,1875,01:30:00,D,20,3.2030000000000003,0.703125,no_target,b
472,1888,01:30:00,A,22,12.417,0.35156,target_added,a
473,1889,01:30:00,B,22,15.466,0.35156,target_added,b
474,1890,01:30:00,C,22,3.276,0.35156,no_target,a
475,1891,01:30:00,D,22,3.2230000000000003,0.35156,no_target,b
476,1904,01:30:00,A,24,11.064,0.0,target_added,a
477,1905,01:30:00,B,24,13.737,0.0,target_added,b
478,1906,01:30:00,C,24,4.098,0.0,no_target,a
479,1907,01:30:00,D,24,3.587,0.0,no_target,b
480,1920,01:40:00,A,2,11.149,360.0,target_added,a
481,1921,01:40:00,B,2,10.007,360.0,target_added,b
482,1922,01:40:00,C,2,3.227,360.0,no_target,a
483,1923,01:40:00,D,2,3.35,360.0,no_target,b
484,1936,01:40:00,A,4,11.769,180.0,target_added,a
485,1937,01:40:00,B,4,10.871,180.0,target_added,b
486,1938,01:40:00,C,4,3.383,180.0,no_target,a
487,1939,01:40:00,D,4,3.082,180.0,no_target,b
488,1952,01:40:00,A,6,13.356,90.0,target_added,a
489,1953,01:40:00,B,6,11.967,90.0,target_added,b
490,1954,01:40:00,C,6,3.114,90.0,no_target,a
491,1955,01:40:00,D,6,3.2960000000000003,90.0,no_target,b
492,1968,01:40:00,A,8,15.314,45.0,target_added,a
493,1969,01:40:00,B,8,11.617,45.0,target_added,b
494,1970,01:40:00,C,8,3.051,45.0,no_target,a
495,1971,01:40:00,D,8,2.988,45.0,no_target,b
496,1984,01:40:00,A,10,12.786,22.5,target_added,a
497,1985,01:40:00,B,10,12.022,22.5,target_added,b
498,1986,01:40:00,C,10,3.292,22.5,no_target,a
499,1987,01:40:00,D,10,3.828,22.5,no_target,b
500,2000,01:40:00,A,12,13.871,11.25,target_added,a
501,2001,01:40:00,B,12,15.626,11.25,target_added,b
502,2002,01:40:00,C,12,3.412,11.25,no_target,a
503,2003,01:40:00,D,12,3.185,11.25,no_target,b
504,2016,01:40:00,A,14,18.592,5.625,target_added,a
505,2017,01:40:00,B,14,17.993,5.625,target_added,b
506,2018,01:40:00,C,14,3.107,5.625,no_target,a
507,2019,01:40:00,D,14,3.234,5.625,no_target,b
508,2032,01:40:00,A,16,18.276,2.8125,target_added,a
509,2033,01:40:00,B,16,18.13,2.8125,target_added,b
510,2034,01:40:00,C,16,3.29,2.8125,no_target,a
511,2035,01:40:00,D,16,3.258,2.8125,no_target,b
512,2048,01:40:00,A,18,15.017,1.40625,target_added,a
513,2049,01:40:00,B,18,16.063,1.40625,target_added,b
514,2050,01:40:00,C,18,2.966,1.40625,no_target,a
515,2051,01:40:00,D,18,2.877,1.40625,no_target,b
516,2064,01:40:00,A,20,12.917,0.703125,target_added,a
517,2065,01:40:00,B,20,18.132,0.703125,target_added,b
518,2066,01:40:00,C,20,3.84,0.703125,no_target,a
519,2067,01:40:00,D,20,3.321,0.703125,no_target,b
520,2080,01:40:00,A,22,14.81,0.35156,target_added,a
521,2081,01:40:00,B,22,17.309,0.35156,target_added,b
522,2082,01:40:00,C,22,3.388,0.35156,no_target,a
523,2083,01:40:00,D,22,3.324,0.35156,no_target,b
524,2096,01:40:00,A,24,12.684,0.0,target_added,a
525,2097,01:40:00,B,24,15.125,0.0,target_added,b
526,2098,01:40:00,C,24,4.2010000000000005,0.0,no_target,a
527,2099,01:40:00,D,24,3.622,0.0,no_target,b
528,2112,01:50:00,A,2,12.774,360.0,target_added,a
529,2113,01:50:00,B,2,11.550999999999998,360.0,target_added,b
530,2114,01:50:00,C,2,3.14,360.0,no_target,a
531,2115,01:50:00,D,2,3.409,360.0,no_target,b
532,2128,01:50:00,A,4,13.719,180.0,target_added,a
533,2129,01:50:00,B,4,12.214,180.0,target_added,b
534,2130,01:50:00,C,4,3.404,180.0,no_target,a
535,2131,01:50:00,D,4,3.414,180.0,no_target,b
536,2144,01:50:00,A,6,14.890999999999998,90.0,target_added,a
537,2145,01:50:00,B,6,13.537,90.0,target_added,b
538,2146,01:50:00,C,6,3.2110000000000003,90.0,no_target,a
539,2147,01:50:00,D,6,3.306,90.0,no_target,b
540,2160,01:50:00,A,8,17.125999999999998,45.0,target_added,a
541,2161,01:50:00,B,8,14.02,45.0,target_added,b
542,2162,01:50:00,C,8,2.968,45.0,no_target,a
543,2163,01:50:00,D,8,3.005,45.0,no_target,b
544,2176,01:50:00,A,10,14.538,22.5,target_added,a
545,2177,01:50:00,B,10,13.925999999999998,22.5,target_added,b
546,2178,01:50:00,C,10,3.4210000000000003,22.5,no_target,a
547,2179,01:50:00,D,10,4.092,22.5,no_target,b
548,2192,01:50:00,A,12,16.125,11.25,target_added,a
549,2193,01:50:00,B,12,17.559,11.25,target_added,b
550,2194,01:50:00,C,12,3.577,11.25,no_target,a
551,2195,01:50:00,D,12,3.176,11.25,no_target,b
552,2208,01:50:00,A,14,21.569000000000006,5.625,target_added,a
553,2209,01:50:00,B,14,21.06,5.625,target_added,b
554,2210,01:50:00,C,14,2.904,5.625,no_target,a
555,2211,01:50:00,D,14,3.32,5.625,no_target,b
556,2224,01:50:00,A,16,20.497,2.8125,target_added,a
557,2225,01:50:00,B,16,20.434,2.8125,target_added,b
558,2226,01:50:00,C,16,3.225,2.8125,no_target,a
559,2227,01:50:00,D,16,3.189,2.8125,no_target,b
560,2240,01:50:00,A,18,17.703,1.40625,target_added,a
561,2241,01:50:00,B,18,18.435,1.40625,target_added,b
562,2242,01:50:00,C,18,2.948,1.40625,no_target,a
563,2243,01:50:00,D,18,3.07,1.40625,no_target,b
564,2256,01:50:00,A,20,13.904000000000002,0.703125,target_added,a
565,2257,01:50:00,B,20,20.574,0.703125,target_added,b
566,2258,01:50:00,C,20,3.69,0.703125,no_target,a
567,2259,01:50:00,D,20,3.116,0.703125,no_target,b
568,2272,01:50:00,A,22,16.615,0.35156,target_added,a
569,2273,01:50:00,B,22,19.921,0.35156,target_added,b
570,2274,01:50:00,C,22,3.3310000000000004,0.35156,no_target,a
571,2275,01:50:00,D,22,3.307,0.35156,no_target,b
572,2288,01:50:00,A,24,14.466,0.0,target_added,a
573,2289,01:50:00,B,24,17.692999999999994,0.0,target_added,b
574,2290,01:50:00,C,24,4.174,0.0,no_target,a
575,2291,01:50:00,D,24,3.653,0.0,no_target,b
576,2304,02:00:00,A,2,14.374,360.0,target_added,a
577,2305,02:00:00,B,2,13.273,360.0,target_added,b
578,2306,02:00:00,C,2,3.505,360.0,no_target,a
579,2307,02:00:00,D,2,3.394,360.0,no_target,b
580,2320,02:00:00,A,4,15.38,180.0,target_added,a
581,2321,02:00:00,B,4,14.065,180.0,target_added,b
582,2322,02:00:00,C,4,3.378,180.0,no_target,a
583,2323,02:00:00,D,4,3.318,180.0,no_target,b
584,2336,02:00:00,A,6,16.871,90.0,target_added,a
585,2337,02:00:00,B,6,15.422,90.0,target_added,b
586,2338,02:00:00,C,6,3.451,90.0,no_target,a
587,2339,02:00:00,D,6,3.469,90.0,no_target,b
588,2352,02:00:00,A,8,19.572,45.0,target_added,a
589,2353,02:00:00,B,8,15.307,45.0,target_added,b
590,2354,02:00:00,C,8,3.117,45.0,no_target,a
591,2355,02:00:00,D,8,2.997,45.0,no_target,b
592,2368,02:00:00,A,10,16.392,22.5,target_added,a
593,2369,02:00:00,B,10,16.061,22.5,target_added,b
594,2370,02:00:00,C,10,3.5210000000000004,22.5,no_target,a
595,2371,02:00:00,D,10,4.0539999999999985,22.5,no_target,b
596,2384,02:00:00,A,12,18.815,11.25,target_added,a
597,2385,02:00:00,B,12,19.929,11.25,target_added,b
598,2386,02:00:00,C,12,3.2310000000000003,11.25,no_target,a
599,2387,02:00:00,D,12,3.464,11.25,no_target,b
600,2400,02:00:00,A,14,25.006,5.625,target_added,a
601,2401,02:00:00,B,14,24.436,5.625,target_added,b
602,2402,02:00:00,C,14,3.151,5.625,no_target,a
603,2403,02:00:00,D,14,3.478,5.625,no_target,b
604,2416,02:00:00,A,16,23.884,2.8125,target_added,a
605,2417,02:00:00,B,16,24.48,2.8125,target_added,b
606,2418,02:00:00,C,16,3.091,2.8125,no_target,a
607,2419,02:00:00,D,16,3.152,2.8125,no_target,b
608,2432,02:00:00,A,18,19.821,1.40625,target_added,a
609,2433,02:00:00,B,18,20.563,1.40625,target_added,b
610,2434,02:00:00,C,18,3.096,1.40625,no_target,a
611,2435,02:00:00,D,18,3.016,1.40625,no_target,b
612,2448,02:00:00,A,20,15.654000000000002,0.703125,target_added,a
613,2449,02:00:00,B,20,24.625,0.703125,target_added,b
614,2450,02:00:00,C,20,3.777,0.703125,no_target,a
615,2451,02:00:00,D,20,3.26,0.703125,no_target,b
616,2464,02:00:00,A,22,18.752,0.35156,target_added,a
617,2465,02:00:00,B,22,23.417,0.35156,target_added,b
618,2466,02:00:00,C,22,3.47,0.35156,no_target,a
619,2467,02:00:00,D,22,3.423,0.35156,no_target,b
620,2480,02:00:00,A,24,16.122,0.0,target_added,a
621,2481,02:00:00,B,24,19.985,0.0,target_added,b
622,2482,02:00:00,C,24,4.3,0.0,no_target,a
623,2483,02:00:00,D,24,3.748,0.0,no_target,b
624,2496,02:10:00,A,2,15.522,360.0,target_added,a
625,2497,02:10:00,B,2,14.696,360.0,target_added,b
626,2498,02:10:00,C,2,3.417,360.0,no_target,a
627,2499,02:10:00,D,2,3.4560000000000004,360.0,no_target,b
628,2512,02:10:00,A,4,17.334,180.0,target_added,a
629,2513,02:10:00,B,4,15.472,180.0,target_added,b
630,2514,02:10:00,C,4,3.28,180.0,no_target,a
631,2515,02:10:00,D,4,3.359,180.0,no_target,b
632,2528,02:10:00,A,6,19.283,90.0,target_added,a
633,2529,02:10:00,B,6,17.649,90.0,target_added,b
634,2530,02:10:00,C,6,3.234,90.0,no_target,a
635,2531,02:10:00,D,6,3.377,90.0,no_target,b
636,2544,02:10:00,A,8,22.094,45.0,target_added,a
637,2545,02:10:00,B,8,17.621,45.0,target_added,b
638,2546,02:10:00,C,8,3.2960000000000003,45.0,no_target,a
639,2547,02:10:00,D,8,3.0,45.0,no_target,b
640,2560,02:10:00,A,10,19.272,22.5,target_added,a
641,2561,02:10:00,B,10,18.108,22.5,target_added,b
642,2562,02:10:00,C,10,3.466,22.5,no_target,a
643,2563,02:10:00,D,10,4.1080000000000005,22.5,no_target,b
644,2576,02:10:00,A,12,21.007,11.25,target_added,a
645,2577,02:10:00,B,12,23.211,11.25,target_added,b
646,2578,02:10:00,C,12,3.695,11.25,no_target,a
647,2579,02:10:00,D,12,3.209,11.25,no_target,b
648,2592,02:10:00,A,14,28.325,5.625,target_added,a
649,2593,02:10:00,B,14,28.412,5.625,target_added,b
650,2594,02:10:00,C,14,3.161,5.625,no_target,a
651,2595,02:10:00,D,14,3.302,5.625,no_target,b
652,2608,02:10:00,A,16,27.426,2.8125,target_added,a
653,2609,02:10:00,B,16,27.367,2.8125,target_added,b
654,2610,02:10:00,C,16,3.034,2.8125,no_target,a
655,2611,02:10:00,D,16,3.255,2.8125,no_target,b
656,2624,02:10:00,A,18,22.726,1.40625,target_added,a
657,2625,02:10:00,B,18,23.789,1.40625,target_added,b
658,2626,02:10:00,C,18,3.103,1.40625,no_target,a
659,2627,02:10:00,D,18,2.958,1.40625,no_target,b
660,2640,02:10:00,A,20,16.549,0.703125,target_added,a
661,2641,02:10:00,B,20,28.017,0.703125,target_added,b
662,2642,02:10:00,C,20,3.661,0.703125,no_target,a
663,2643,02:10:00,D,20,3.616,0.703125,no_target,b
664,2656,02:10:00,A,22,21.586,0.35156,target_added,a
665,2657,02:10:00,B,22,27.305,0.35156,target_added,b
666,2658,02:10:00,C,22,3.466,0.35156,no_target,a
667,2659,02:10:00,D,22,3.247,0.35156,no_target,b
668,2672,02:10:00,A,24,19.185,0.0,target_added,a
669,2673,02:10:00,B,24,23.135,0.0,target_added,b
670,2674,02:10:00,C,24,4.542,0.0,no_target,a
671,2675,02:10:00,D,24,3.629,0.0,no_target,b
672,2688,02:20:00,A,2,16.98,360.0,target_added,a
673,2689,02:20:00,B,2,16.336,360.0,target_added,b
674,2690,02:20:00,C,2,3.2510000000000003,360.0,no_target,a
675,2691,02:20:00,D,2,3.474,360.0,no_target,b
676,2704,02:20:00,A,4,19.33,180.0,target_added,a
677,2705,02:20:00,B,4,17.28,180.0,target_added,b
678,2706,02:20:00,C,4,3.43,180.0,no_target,a
679,2707,02:20:00,D,4,3.552,180.0,no_target,b
680,2720,02:20:00,A,6,21.765,90.0,target_added,a
681,2721,02:20:00,B,6,19.796,90.0,target_added,b
682,2722,02:20:00,C,6,3.407,90.0,no_target,a
683,2723,02:20:00,D,6,3.312,90.0,no_target,b
684,2736,02:20:00,A,8,25.349,45.0,target_added,a
685,2737,02:20:00,B,8,20.097,45.0,target_added,b
686,2738,02:20:00,C,8,3.1260000000000003,45.0,no_target,a
687,2739,02:20:00,D,8,3.113,45.0,no_target,b
688,2752,02:20:00,A,10,21.897,22.5,target_added,a
689,2753,02:20:00,B,10,20.554,22.5,target_added,b
690,2754,02:20:00,C,10,3.646,22.5,no_target,a
691,2755,02:20:00,D,10,4.1110000000000015,22.5,no_target,b
692,2768,02:20:00,A,12,23.679,11.25,target_added,a
693,2769,02:20:00,B,12,25.773000000000003,11.25,target_added,b
694,2770,02:20:00,C,12,3.3710000000000004,11.25,no_target,a
695,2771,02:20:00,D,12,3.399,11.25,no_target,b
696,2784,02:20:00,A,14,32.509,5.625,target_added,a
697,2785,02:20:00,B,14,31.433000000000003,5.625,target_added,b
698,2786,02:20:00,C,14,3.248,5.625,no_target,a
699,2787,02:20:00,D,14,3.3680000000000003,5.625,no_target,b
700,2800,02:20:00,A,16,32.129,2.8125,target_added,a
701,2801,02:20:00,B,16,31.459,2.8125,target_added,b
702,2802,02:20:00,C,16,3.143,2.8125,no_target,a
703,2803,02:20:00,D,16,3.535,2.8125,no_target,b
704,2816,02:20:00,A,18,25.53,1.40625,target_added,a
705,2817,02:20:00,B,18,27.908,1.40625,target_added,b
706,2818,02:20:00,C,18,3.113,1.40625,no_target,a
707,2819,02:20:00,D,18,3.241,1.40625,no_target,b
708,2832,02:20:00,A,20,18.35,0.703125,target_added,a
709,2833,02:20:00,B,20,31.894,0.703125,target_added,b
710,2834,02:20:00,C,20,4.141,0.703125,no_target,a
711,2835,02:20:00,D,20,3.671,0.703125,no_target,b
712,2848,02:20:00,A,22,24.628,0.35156,target_added,a
713,2849,02:20:00,B,22,29.947,0.35156,target_added,b
714,2850,02:20:00,C,22,3.528,0.35156,no_target,a
715,2851,02:20:00,D,22,3.362,0.35156,no_target,b
716,2864,02:20:00,A,24,20.968000000000004,0.0,target_added,a
717,2865,02:20:00,B,24,26.048,0.0,target_added,b
718,2866,02:20:00,C,24,4.626,0.0,no_target,a
719,2867,02:20:00,D,24,3.652,0.0,no_target,b
720,2880,02:30:00,A,2,18.978,360.0,target_added,a
721,2881,02:30:00,B,2,18.353,360.0,target_added,b
722,2882,02:30:00,C,2,3.426,360.0,no_target,a
723,2883,02:30:00,D,2,3.875,360.0,no_target,b
724,2896,02:30:00,A,4,21.93,180.0,target_added,a
725,2897,02:30:00,B,4,19.735,180.0,target_added,b
726,2898,02:30:00,C,4,3.33,180.0,no_target,a
727,2899,02:30:00,D,4,3.249,180.0,no_target,b
728,2912,02:30:00,A,6,24.479,90.0,target_added,a
729,2913,02:30:00,B,6,22.679,90.0,target_added,b
730,2914,02:30:00,C,6,3.321,90.0,no_target,a
731,2915,02:30:00,D,6,3.487,90.0,no_target,b
732,2928,02:30:00,A,8,28.435,45.0,target_added,a
733,2929,02:30:00,B,8,21.394,45.0,target_added,b
734,2930,02:30:00,C,8,3.281,45.0,no_target,a
735,2931,02:30:00,D,8,3.237,45.0,no_target,b
736,2944,02:30:00,A,10,23.903,22.5,target_added,a
737,2945,02:30:00,B,10,22.969,22.5,target_added,b
738,2946,02:30:00,C,10,3.484,22.5,no_target,a
739,2947,02:30:00,D,10,4.04,22.5,no_target,b
740,2960,02:30:00,A,12,27.603,11.25,target_added,a
741,2961,02:30:00,B,12,29.866,11.25,target_added,b
742,2962,02:30:00,C,12,3.549,11.25,no_target,a
743,2963,02:30:00,D,12,3.512,11.25,no_target,b
744,2976,02:30:00,A,14,36.941,5.625,target_added,a
745,2977,02:30:00,B,14,35.809,5.625,target_added,b
746,2978,02:30:00,C,14,3.4410000000000003,5.625,no_target,a
747,2979,02:30:00,D,14,3.263,5.625,no_target,b
748,2992,02:30:00,A,16,35.547,2.8125,target_added,a
749,2993,02:30:00,B,16,36.052,2.8125,target_added,b
750,2994,02:30:00,C,16,3.176,2.8125,no_target,a
751,2995,02:30:00,D,16,3.491,2.8125,no_target,b
752,3008,02:30:00,A,18,29.377,1.40625,target_added,a
753,3009,02:30:00,B,18,31.12,1.40625,target_added,b
754,3010,02:30:00,C,18,3.194,1.40625,no_target,a
755,3011,02:30:00,D,18,3.082,1.40625,no_target,b
756,3024,02:30:00,A,20,18.893,0.703125,target_added,a
757,3025,02:30:00,B,20,35.775,0.703125,target_added,b
758,3026,02:30:00,C,20,4.1080000000000005,0.703125,no_target,a
759,3027,02:30:00,D,20,3.419,0.703125,no_target,b
760,3040,02:30:00,A,22,27.502,0.35156,target_added,a
761,3041,02:30:00,B,22,33.869,0.35156,target_added,b
762,3042,02:30:00,C,22,3.744,0.35156,no_target,a
763,3043,02:30:00,D,22,3.42,0.35156,no_target,b
764,3056,02:30:00,A,24,23.614,0.0,target_added,a
765,3057,02:30:00,B,24,29.947,0.0,target_added,b
766,3058,02:30:00,C,24,4.573,0.0,no_target,a
767,3059,02:30:00,D,24,3.776,0.0,no_target,b
768,3072,02:40:00,A,2,21.57,360.0,target_added,a
769,3073,02:40:00,B,2,20.3,360.0,target_added,b
770,3074,02:40:00,C,2,3.472,360.0,no_target,a
771,3075,02:40:00,D,2,4.021,360.0,no_target,b
772,3088,02:40:00,A,4,23.625,180.0,target_added,a
773,3089,02:40:00,B,4,22.336,180.0,target_added,b
774,3090,02:40:00,C,4,3.423,180.0,no_target,a
775,3091,02:40:00,D,4,3.443,180.0,no_target,b
776,3104,02:40:00,A,6,27.607,90.0,target_added,a
777,3105,02:40:00,B,6,24.717,90.0,target_added,b
778,3106,02:40:00,C,6,3.4210000000000003,90.0,no_target,a
779,3107,02:40:00,D,6,3.725,90.0,no_target,b
780,3120,02:40:00,A,8,31.47,45.0,target_added,a
781,3121,02:40:00,B,8,25.163,45.0,target_added,b
782,3122,02:40:00,C,8,3.142,45.0,no_target,a
783,3123,02:40:00,D,8,3.2230000000000003,45.0,no_target,b
784,3136,02:40:00,A,10,27.477,22.5,target_added,a
785,3137,02:40:00,B,10,25.373,22.5,target_added,b
786,3138,02:40:00,C,10,3.617,22.5,no_target,a
787,3139,02:40:00,D,10,4.222,22.5,no_target,b
788,3152,02:40:00,A,12,30.017,11.25,target_added,a
789,3153,02:40:00,B,12,33.198,11.25,target_added,b
790,3154,02:40:00,C,12,3.4810000000000003,11.25,no_target,a
791,3155,02:40:00,D,12,3.677,11.25,no_target,b
792,3168,02:40:00,A,14,41.632,5.625,target_added,a
793,3169,02:40:00,B,14,40.914,5.625,target_added,b
794,3170,02:40:00,C,14,3.31,5.625,no_target,a
795,3171,02:40:00,D,14,3.427,5.625,no_target,b
796,3184,02:40:00,A,16,40.264,2.8125,target_added,a
797,3185,02:40:00,B,16,41.483,2.8125,target_added,b
798,3186,02:40:00,C,16,3.14,2.8125,no_target,a
799,3187,02:40:00,D,16,3.437,2.8125,no_target,b
800,3200,02:40:00,A,18,32.418,1.40625,target_added,a
801,3201,02:40:00,B,18,35.257,1.40625,target_added,b
802,3202,02:40:00,C,18,3.0580000000000003,1.40625,no_target,a
803,3203,02:40:00,D,18,3.151,1.40625,no_target,b
804,3216,02:40:00,A,20,20.375,0.703125,target_added,a
805,3217,02:40:00,B,20,40.773,0.703125,target_added,b
806,3218,02:40:00,C,20,4.06,0.703125,no_target,a
807,3219,02:40:00,D,20,3.502,0.703125,no_target,b
808,3232,02:40:00,A,22,31.521,0.35156,target_added,a
809,3233,02:40:00,B,22,38.778,0.35156,target_added,b
810,3234,02:40:00,C,22,3.543,0.35156,no_target,a
811,3235,02:40:00,D,22,3.489,0.35156,no_target,b
812,3248,02:40:00,A,24,26.652,0.0,target_added,a
813,3249,02:40:00,B,24,33.177,0.0,target_added,b
814,3250,02:40:00,C,24,4.56,0.0,no_target,a
815,3251,02:40:00,D,24,3.959,0.0,no_target,b
816,3264,02:50:00,A,2,23.109,360.0,target_added,a
817,3265,02:50:00,B,2,22.36,360.0,target_added,b
818,3266,02:50:00,C,2,3.463,360.0,no_target,a
819,3267,02:50:00,D,2,3.941,360.0,no_target,b
820,3280,02:50:00,A,4,26.202,180.0,target_added,a
821,3281,02:50:00,B,4,24.568,180.0,target_added,b
822,3282,02:50:00,C,4,3.572,180.0,no_target,a
823,3283,02:50:00,D,4,3.556,180.0,no_target,b
824,3296,02:50:00,A,6,30.474,90.0,target_added,a
825,3297,02:50:00,B,6,27.719,90.0,target_added,b
826,3298,02:50:00,C,6,3.552,90.0,no_target,a
827,3299,02:50:00,D,6,3.832,90.0,no_target,b
828,3312,02:50:00,A,8,34.831,45.0,target_added,a
829,3313,02:50:00,B,8,27.41,45.0,target_added,b
830,3314,02:50:00,C,8,3.196,45.0,no_target,a
831,3315,02:50:00,D,8,3.19,45.0,no_target,b
832,3328,02:50:00,A,10,30.408,22.5,target_added,a
833,3329,02:50:00,B,10,28.363000000000003,22.5,target_added,b
834,3330,02:50:00,C,10,3.63,22.5,no_target,a
835,3331,02:50:00,D,10,4.084,22.5,no_target,b
836,3344,02:50:00,A,12,33.628,11.25,target_added,a
837,3345,02:50:00,B,12,36.548,11.25,target_added,b
838,3346,02:50:00,C,12,3.604,11.25,no_target,a
839,3347,02:50:00,D,12,3.701,11.25,no_target,b
840,3360,02:50:00,A,14,46.75899999999999,5.625,target_added,a
841,3361,02:50:00,B,14,46.361,5.625,target_added,b
842,3362,02:50:00,C,14,3.23,5.625,no_target,a
843,3363,02:50:00,D,14,3.529,5.625,no_target,b
844,3376,02:50:00,A,16,44.602,2.8125,target_added,a
845,3377,02:50:00,B,16,44.512,2.8125,target_added,b
846,3378,02:50:00,C,16,3.2960000000000003,2.8125,no_target,a
847,3379,02:50:00,D,16,3.5810000000000004,2.8125,no_target,b
848,3392,02:50:00,A,18,36.438,1.40625,target_added,a
849,3393,02:50:00,B,18,40.157,1.40625,target_added,b
850,3394,02:50:00,C,18,3.198,1.40625,no_target,a
851,3395,02:50:00,D,18,3.213,1.40625,no_target,b
852,3408,02:50:00,A,20,21.754,0.703125,target_added,a
853,3409,02:50:00,B,20,46.095,0.703125,target_added,b
854,3410,02:50:00,C,20,4.198,0.703125,no_target,a
855,3411,02:50:00,D,20,3.606,0.703125,no_target,b
856,3424,02:50:00,A,22,35.09,0.35156,target_added,a
857,3425,02:50:00,B,22,43.239,0.35156,target_added,b
858,3426,02:50:00,C,22,3.56,0.35156,no_target,a
859,3427,02:50:00,D,22,3.4210000000000003,0.35156,no_target,b
860,3440,02:50:00,A,24,29.475,0.0,target_added,a
861,3441,02:50:00,B,24,36.977,0.0,target_added,b
862,3442,02:50:00,C,24,4.558,0.0,no_target,a
863,3443,02:50:00,D,24,3.797,0.0,no_target,b
864,3456,03:00:00,A,2,25.682,360.0,target_added,a
865,3457,03:00:00,B,2,24.75,360.0,target_added,b
866,3458,03:00:00,C,2,3.619,360.0,no_target,a
867,3459,03:00:00,D,2,3.828,360.0,no_target,b
868,3472,03:00:00,A,4,29.427,180.0,target_added,a
869,3473,03:00:00,B,4,27.501,180.0,target_added,b
870,3474,03:00:00,C,4,3.525,180.0,no_target,a
871,3475,03:00:00,D,4,3.671,180.0,no_target,b
872,3488,03:00:00,A,6,34.078,90.0,target_added,a
873,3489,03:00:00,B,6,30.941,90.0,target_added,b
874,3490,03:00:00,C,6,3.616,90.0,no_target,a
875,3491,03:00:00,D,6,3.534,90.0,no_target,b
876,3504,03:00:00,A,8,39.476,45.0,target_added,a
877,3505,03:00:00,B,8,30.712,45.0,target_added,b
878,3506,03:00:00,C,8,3.192,45.0,no_target,a
879,3507,03:00:00,D,8,3.399,45.0,no_target,b
880,3520,03:00:00,A,10,33.974000000000004,22.5,target_added,a
881,3521,03:00:00,B,10,32.295,22.5,target_added,b
882,3522,03:00:00,C,10,3.726,22.5,no_target,a
883,3523,03:00:00,D,10,4.16,22.5,no_target,b
884,3536,03:00:00,A,12,37.408,11.25,target_added,a
885,3537,03:00:00,B,12,41.227,11.25,target_added,b
886,3538,03:00:00,C,12,3.879,11.25,no_target,a
887,3539,03:00:00,D,12,3.821,11.25,no_target,b
888,3552,03:00:00,A,14,51.706,5.625,target_added,a
889,3553,03:00:00,B,14,52.31,5.625,target_added,b
890,3554,03:00:00,C,14,3.411,5.625,no_target,a
891,3555,03:00:00,D,14,3.5580000000000003,5.625,no_target,b
892,3568,03:00:00,A,16,50.761,2.8125,target_added,a
893,3569,03:00:00,B,16,50.865,2.8125,target_added,b
894,3570,03:00:00,C,16,3.516,2.8125,no_target,a
895,3571,03:00:00,D,16,3.636,2.8125,no_target,b
896,3584,03:00:00,A,18,41.344,1.40625,target_added,a
897,3585,03:00:00,B,18,44.603,1.40625,target_added,b
898,3586,03:00:00,C,18,3.263,1.40625,no_target,a
899,3587,03:00:00,D,18,3.408,1.40625,no_target,b
900,3600,03:00:00,A,20,22.764,0.703125,target_added,a
901,3601,03:00:00,B,20,52.063,0.703125,target_added,b
902,3602,03:00:00,C,20,4.32,0.703125,no_target,a
903,3603,03:00:00,D,20,3.747,0.703125,no_target,b
