,Unnamed: 0,time,row_384,column_384,rfu_value,replicate,gRNA,reporter,target,standard_conc,hours,minutes,seconds
348,348,00:40:00,K,3,99323.688,c,syn_11C,r17Ar3C,target_added,,00,40,00
349,349,00:40:00,M,3,731.7810000000002,a,syn_11C,r17A-AAAAA-phos,no_target,,00,40,00
350,350,00:40:00,A,5,16459.4,a,,,,2.5,00,40,00
351,351,00:40:00,C,5,16952.928,b,,,,2.5,00,40,00
352,352,00:40:00,E,5,17205.363,c,,,,2.5,00,40,00
353,353,00:40:00,G,5,258.10900000000004,a,alt-R_11C,r17Ar3C,no_target,,00,40,00
354,354,00:40:00,I,5,192.873,b,alt-R_11C,r17Ar3C,no_target,,00,40,00
355,355,00:40:00,K,5,150.327,c,alt-R_11C,r17Ar3C,no_target,,00,40,00
356,356,00:40:00,M,5,58207.797,a,syn_11C,r17A-AAAAA-phos,target_added,,00,40,00
357,357,00:40:00,A,7,7144.792,a,,,,1.25,00,40,00
358,358,00:40:00,C,7,7862.392,b,,,,1.25,00,40,00
359,359,00:40:00,E,7,7973.01,c,,,,1.25,00,40,00
360,360,00:40:00,G,7,479.345,a,syn_11C,r17Ar3C,no_target,,00,40,00
361,361,00:40:00,I,7,445.309,b,syn_11C,r17Ar3C,no_target,,00,40,00
362,362,00:40:00,K,7,275.127,c,syn_11C,r17Ar3C,no_target,,00,40,00
363,363,00:40:00,M,7,59172.16,a,syn_11C,r17A-AAAAA-phos,target_added,,00,40,00
364,364,00:40:00,A,9,2762.615,a,,,,0.625,00,40,00
365,365,00:40:00,C,9,2932.797,b,,,,0.625,00,40,00
366,366,00:40:00,E,9,3460.36,c,,,,0.625,00,40,00
367,367,00:40:00,G,9,106661.352,a,alt-R_11C,r17Ar3C,target_added,,00,40,00
368,368,00:40:00,I,9,108496.469,b,alt-R_11C,r17Ar3C,target_added,,00,40,00
369,369,00:40:00,K,9,98606.078,c,alt-R_11C,r17Ar3C,target_added,,00,40,00
370,370,00:40:00,M,9,61279.578,b,syn_11C,r17A-AAAAA-phos,target_added,,00,40,00
371,371,00:40:00,A,11,2181.161,a,,,,0.3125,00,40,00
372,372,00:40:00,C,11,1696.144,b,,,,0.3125,00,40,00
373,373,00:40:00,E,11,1806.762,c,,,,0.3125,00,40,00
374,374,00:40:00,G,11,105203.461,a,syn_11C,r17Ar3C,target_added,,00,40,00
375,375,00:40:00,I,11,111528.547,b,syn_11C,r17Ar3C,target_added,,00,40,00
376,376,00:40:00,K,11,98226.008,c,syn_11C,r17Ar3C,target_added,,00,40,00
377,377,00:40:00,M,11,751.6360000000002,b,syn_11C,r17A-AAAAA-phos,no_target,,00,40,00
378,378,00:40:00,A,13,779.9989999999998,a,,,,0.15625,00,40,00
379,379,00:40:00,C,13,1049.453,b,,,,0.15625,00,40,00
380,380,00:40:00,E,13,1055.126,c,,,,0.15625,00,40,00
381,381,00:40:00,G,13,3939.705,a,alt-R_11C,no_reporter,target_added,,00,40,00
382,382,00:40:00,I,13,4376.505,b,alt-R_11C,no_reporter,target_added,,00,40,00
383,383,00:40:00,K,13,3083.1240000000007,c,alt-R_11C,no_reporter,target_added,,00,40,00
384,384,00:40:00,M,13,60570.48,b,syn_11C,r17A-AAAAA-phos,target_added,,00,40,00
385,385,00:40:00,A,15,1063.635,a,,,,0.078125,00,40,00
386,386,00:40:00,C,15,814.0360000000002,b,,,,0.078125,00,40,00
387,387,00:40:00,E,15,652.363,c,,,,0.078125,00,40,00
388,388,00:40:00,G,15,2737.088,a,syn_11C,no_reporter,target_added,,00,40,00
389,389,00:40:00,I,15,3134.179,b,syn_11C,no_reporter,target_added,,00,40,00
390,390,00:40:00,K,15,2405.234,c,syn_11C,no_reporter,target_added,,00,40,00
391,391,00:40:00,M,15,56279.07,b,syn_11C,r17A-AAAAA-phos,target_added,,00,40,00
392,392,00:40:00,A,17,547.418,a,,,,0.0390625,00,40,00
393,393,00:40:00,C,17,550.254,b,,,,0.0390625,00,40,00
394,394,00:40:00,E,17,1225.308,c,,,,0.0390625,00,40,00
395,395,00:40:00,G,17,587.127,a,no_gRNA,r17Ar3C,target_added,,00,40,00
396,396,00:40:00,I,17,487.854,b,no_gRNA,r17Ar3C,target_added,,00,40,00
397,397,00:40:00,K,17,292.145,c,no_gRNA,r17Ar3C,target_added,,00,40,00
398,398,00:40:00,M,17,57121.46900000001,c,syn_11C,r17A-AAAAA-phos,target_added,,00,40,00
399,399,00:40:00,A,19,470.836,a,,,,0.0195312,00,40,00
400,400,00:40:00,C,19,538.909,b,,,,0.0195312,00,40,00
401,401,00:40:00,E,19,422.61800000000005,c,,,,0.0195312,00,40,00
402,402,00:40:00,G,19,22.691,,,,,,00,40,00
403,403,00:40:00,I,19,36.87300000000001,,,,,,00,40,00
404,404,00:40:00,K,19,36.87300000000001,,,,,,00,40,00
405,405,00:40:00,M,19,805.5260000000002,c,syn_11C,r17A-AAAAA-phos,no_target,,00,40,00
406,406,00:40:00,A,21,374.4,a,,,,0.0097656,00,40,00
407,407,00:40:00,C,21,507.709,b,,,,0.0097656,00,40,00
408,408,00:40:00,E,21,652.363,c,,,,0.0097656,00,40,00
409,409,00:40:00,G,21,8.509,,,,,,00,40,00
410,410,00:40:00,I,21,22.691,,,,,,00,40,00
411,411,00:40:00,K,21,42.545,,,,,,00,40,00
412,412,00:40:00,M,21,59974.848,c,syn_11C,r17A-AAAAA-phos,target_added,,00,40,00
413,413,00:40:00,A,23,510.545,a,,,,0,00,40,00
414,414,00:40:00,C,23,482.181,b,,,,0,00,40,00
415,415,00:40:00,E,23,504.872,c,,,,0,00,40,00
416,416,00:40:00,G,23,19.855,,,,,,00,40,00
417,417,00:40:00,I,23,11.345,,,,,,00,40,00
418,418,00:40:00,K,23,14.182,,,,,,00,40,00
419,419,00:40:00,M,23,61055.504,c,syn_11C,r17A-AAAAA-phos,target_added,,00,40,00
420,420,00:50:00,A,1,68357.297,a,,,,10,00,50,00
421,421,00:50:00,C,1,67110.828,b,,,,10,00,50,00
422,422,00:50:00,E,1,68331.75,c,,,,10,00,50,00
423,423,00:50:00,G,1,114652.867,a,alt-R_11C,r17Ar3C,target_added,,00,50,00
424,424,00:50:00,I,1,114309.305,b,alt-R_11C,r17Ar3C,target_added,,00,50,00
425,425,00:50:00,K,1,95947.242,c,alt-R_11C,r17Ar3C,target_added,,00,50,00
426,426,00:50:00,M,1,56114.035,a,syn_11C,r17A-AAAAA-phos,target_added,,00,50,00
427,427,00:50:00,A,3,34446.969,a,,,,5,00,50,00
428,428,00:50:00,C,3,36482.781,b,,,,5,00,50,00
429,429,00:50:00,E,3,36928.559,c,,,,5,00,50,00
430,430,00:50:00,G,3,104629.969,a,syn_11C,r17Ar3C,target_added,,00,50,00
431,431,00:50:00,I,3,104411.336,b,syn_11C,r17Ar3C,target_added,,00,50,00
432,432,00:50:00,K,3,96103.406,c,syn_11C,r17Ar3C,target_added,,00,50,00
433,433,00:50:00,M,3,797.857,a,syn_11C,r17A-AAAAA-phos,no_target,,00,50,00
434,434,00:50:00,A,5,16908.316000000006,a,,,,2.5,00,50,00
435,435,00:50:00,C,5,17271.752,b,,,,2.5,00,50,00
436,436,00:50:00,E,5,17572.725,c,,,,2.5,00,50,00
437,437,00:50:00,G,5,184.558,a,alt-R_11C,r17Ar3C,no_target,,00,50,00
438,438,00:50:00,I,5,178.87900000000005,b,alt-R_11C,r17Ar3C,no_target,,00,50,00
439,439,00:50:00,K,5,119.253,c,alt-R_11C,r17Ar3C,no_target,,00,50,00
440,440,00:50:00,M,5,57005.586,a,syn_11C,r17A-AAAAA-phos,target_added,,00,50,00
441,441,00:50:00,A,7,7328.357,a,,,,1.25,00,50,00
442,442,00:50:00,C,7,8097.82,b,,,,1.25,00,50,00
443,443,00:50:00,E,7,8214.233,c,,,,1.25,00,50,00
444,444,00:50:00,G,7,442.9380000000001,a,syn_11C,r17Ar3C,no_target,,00,50,00
445,445,00:50:00,I,7,513.922,b,syn_11C,r17Ar3C,no_target,,00,50,00
446,446,00:50:00,K,7,210.112,c,syn_11C,r17Ar3C,no_target,,00,50,00
447,447,00:50:00,M,7,58175.395,a,syn_11C,r17A-AAAAA-phos,target_added,,00,50,00
448,448,00:50:00,A,9,3083.532,a,,,,0.625,00,50,00
449,449,00:50:00,C,9,3160.1940000000004,b,,,,0.625,00,50,00
450,450,00:50:00,E,9,3407.218,c,,,,0.625,00,50,00
451,451,00:50:00,G,9,102736.125,a,alt-R_11C,r17Ar3C,target_added,,00,50,00
452,452,00:50:00,I,9,104859.953,b,alt-R_11C,r17Ar3C,target_added,,00,50,00
453,453,00:50:00,K,9,95595.164,c,alt-R_11C,r17Ar3C,target_added,,00,50,00
454,454,00:50:00,M,9,59822.21900000001,b,syn_11C,r17A-AAAAA-phos,target_added,,00,50,00
455,455,00:50:00,A,11,2226.049,a,,,,0.3125,00,50,00
456,456,00:50:00,C,11,1791.629,b,,,,0.3125,00,50,00
457,457,00:50:00,E,11,2024.455,c,,,,0.3125,00,50,00
458,458,00:50:00,G,11,101926.914,a,syn_11C,r17Ar3C,target_added,,00,50,00
459,459,00:50:00,I,11,107801.523,b,syn_11C,r17Ar3C,target_added,,00,50,00
460,460,00:50:00,K,11,95251.609,c,syn_11C,r17Ar3C,target_added,,00,50,00
461,461,00:50:00,M,11,911.431,b,syn_11C,r17A-AAAAA-phos,no_target,,00,50,00
462,462,00:50:00,A,13,922.788,a,,,,0.15625,00,50,00
463,463,00:50:00,C,13,1169.811,b,,,,0.15625,00,50,00
464,464,00:50:00,E,13,1073.273,c,,,,0.15625,00,50,00
465,465,00:50:00,G,13,4119.894,a,alt-R_11C,no_reporter,target_added,,00,50,00
466,466,00:50:00,I,13,4582.708,b,alt-R_11C,no_reporter,target_added,,00,50,00
467,467,00:50:00,K,13,3336.234000000001,c,alt-R_11C,no_reporter,target_added,,00,50,00
468,468,00:50:00,M,13,58604.145,b,syn_11C,r17A-AAAAA-phos,target_added,,00,50,00
469,469,00:50:00,A,15,1002.29,a,,,,0.078125,00,50,00
470,470,00:50:00,C,15,857.4830000000002,b,,,,0.078125,00,50,00
471,471,00:50:00,E,15,726.873,c,,,,0.078125,00,50,00
472,472,00:50:00,G,15,2998.351,a,syn_11C,no_reporter,target_added,,00,50,00
473,473,00:50:00,I,15,3361.788,b,syn_11C,no_reporter,target_added,,00,50,00
474,474,00:50:00,K,15,2663.308,c,syn_11C,no_reporter,target_added,,00,50,00
475,475,00:50:00,M,15,54691.52,b,syn_11C,r17A-AAAAA-phos,target_added,,00,50,00
476,476,00:50:00,A,17,477.01,a,,,,0.0390625,00,50,00
477,477,00:50:00,C,17,579.227,b,,,,0.0390625,00,50,00
478,478,00:50:00,E,17,1164.133,c,,,,0.0390625,00,50,00
479,479,00:50:00,G,17,681.443,a,no_gRNA,r17Ar3C,target_added,,00,50,00
480,480,00:50:00,I,17,459.974,b,no_gRNA,r17Ar3C,target_added,,00,50,00
481,481,00:50:00,K,17,354.918,c,no_gRNA,r17Ar3C,target_added,,00,50,00
482,482,00:50:00,M,17,55534.809,c,syn_11C,r17A-AAAAA-phos,target_added,,00,50,00
483,483,00:50:00,A,19,440.099,a,,,,0.0195312,00,50,00
484,484,00:50:00,C,19,678.6039999999998,b,,,,0.0195312,00,50,00
485,485,00:50:00,E,19,505.404,c,,,,0.0195312,00,50,00
486,486,00:50:00,G,19,19.875,,,,,,00,50,00
487,487,00:50:00,I,19,17.035999999999998,,,,,,00,50,00
488,488,00:50:00,K,19,22.715,,,,,,00,50,00
489,489,00:50:00,M,19,851.804,c,syn_11C,r17A-AAAAA-phos,no_target,,00,50,00
490,490,00:50:00,A,21,397.509,a,,,,0.0097656,00,50,00
491,491,00:50:00,C,21,522.44,b,,,,0.0097656,00,50,00
492,492,00:50:00,E,21,655.8889999999999,c,,,,0.0097656,00,50,00
493,493,00:50:00,G,21,36.912,,,,,,00,50,00
494,494,00:50:00,I,21,11.357,,,,,,00,50,00
495,495,00:50:00,K,21,19.875,,,,,,00,50,00
496,496,00:50:00,M,21,58530.32,c,syn_11C,r17A-AAAAA-phos,target_added,,00,50,00
497,497,00:50:00,A,23,417.384,a,,,,0,00,50,00
498,498,00:50:00,C,23,468.492,b,,,,0,00,50,00
499,499,00:50:00,E,23,431.581,c,,,,0,00,50,00
500,500,00:50:00,G,23,31.233,,,,,,00,50,00
501,501,00:50:00,I,23,19.875,,,,,,00,50,00
502,502,00:50:00,K,23,31.233,,,,,,00,50,00
503,503,00:50:00,M,23,59137.93700000001,c,syn_11C,r17A-AAAAA-phos,target_added,,00,50,00
504,504,01:00:00,A,1,66141.016,a,,,,10,01,00,00
505,505,01:00:00,C,1,64747.09,b,,,,10,01,00,00
506,506,01:00:00,E,1,66087.188,c,,,,10,01,00,00
507,507,01:00:00,G,1,109947.93,a,alt-R_11C,r17Ar3C,target_added,,01,00,00
508,508,01:00:00,I,1,109857.273,b,alt-R_11C,r17Ar3C,target_added,,01,00,00
509,509,01:00:00,K,1,92656.93,c,alt-R_11C,r17Ar3C,target_added,,01,00,00
510,510,01:00:00,M,1,54207.59,a,syn_11C,r17A-AAAAA-phos,target_added,,01,00,00
511,511,01:00:00,A,3,33383.582,a,,,,5,01,00,00
512,512,01:00:00,C,3,35298.82,b,,,,5,01,00,00
513,513,01:00:00,E,3,36245.109,c,,,,5,01,00,00
514,514,01:00:00,G,3,100677.711,a,syn_11C,r17Ar3C,target_added,,01,00,00
515,515,01:00:00,I,3,101210.352,b,syn_11C,r17Ar3C,target_added,,01,00,00
516,516,01:00:00,K,3,90991.008,c,syn_11C,r17Ar3C,target_added,,01,00,00
517,517,01:00:00,M,3,917.956,a,syn_11C,r17A-AAAAA-phos,no_target,,01,00,00
518,518,01:00:00,A,5,16622.375,a,,,,2.5,01,00,00
519,519,01:00:00,C,5,17622.496,b,,,,2.5,01,00,00
520,520,01:00:00,E,5,17919.98,c,,,,2.5,01,00,00
521,521,01:00:00,G,5,283.32,a,alt-R_11C,r17Ar3C,no_target,,01,00,00
522,522,01:00:00,I,5,167.15900000000005,b,alt-R_11C,r17Ar3C,no_target,,01,00,00
523,523,01:00:00,K,5,116.161,c,alt-R_11C,r17Ar3C,no_target,,01,00,00
524,524,01:00:00,M,5,54626.902,a,syn_11C,r17A-AAAAA-phos,target_added,,01,00,00
525,525,01:00:00,A,7,7570.306,a,,,,1.25,01,00,00
526,526,01:00:00,C,7,8357.937,b,,,,1.25,01,00,00
527,527,01:00:00,E,7,8244.607,c,,,,1.25,01,00,00
528,528,01:00:00,G,7,552.474,a,syn_11C,r17Ar3C,no_target,,01,00,00
529,529,01:00:00,I,7,441.979,b,syn_11C,r17Ar3C,no_target,,01,00,00
530,530,01:00:00,K,7,311.652,c,syn_11C,r17Ar3C,no_target,,01,00,00
531,531,01:00:00,M,7,55119.875,a,syn_11C,r17A-AAAAA-phos,target_added,,01,00,00
532,532,01:00:00,A,9,3232.679,a,,,,0.625,01,00,00
533,533,01:00:00,C,9,3218.513,b,,,,0.625,01,00,00
534,534,01:00:00,E,9,3598.1620000000007,c,,,,0.625,01,00,00
535,535,01:00:00,G,9,99581.266,a,alt-R_11C,r17Ar3C,target_added,,01,00,00
536,536,01:00:00,I,9,100040.25,b,alt-R_11C,r17Ar3C,target_added,,01,00,00
537,537,01:00:00,K,9,92189.453,c,alt-R_11C,r17Ar3C,target_added,,01,00,00
538,538,01:00:00,M,9,57448.766,b,syn_11C,r17A-AAAAA-phos,target_added,,01,00,00
539,539,01:00:00,A,11,2300.557,a,,,,0.3125,01,00,00
540,540,01:00:00,C,11,2037.07,b,,,,0.3125,01,00,00
541,541,01:00:00,E,11,2167.397,c,,,,0.3125,01,00,00
542,542,01:00:00,G,11,98969.289,a,syn_11C,r17Ar3C,target_added,,01,00,00
543,543,01:00:00,I,11,102723.281,b,syn_11C,r17Ar3C,target_added,,01,00,00
544,544,01:00:00,K,11,91407.484,c,syn_11C,r17Ar3C,target_added,,01,00,00
545,545,01:00:00,M,11,926.456,b,syn_11C,r17A-AAAAA-phos,no_target,,01,00,00
546,546,01:00:00,A,13,974.62,a,,,,0.15625,01,00,00
547,547,01:00:00,C,13,1215.442,b,,,,0.15625,01,00,00
548,548,01:00:00,E,13,1031.284,c,,,,0.15625,01,00,00
549,549,01:00:00,G,13,4303.628,a,alt-R_11C,no_reporter,target_added,,01,00,00
550,550,01:00:00,I,13,4569.949000000001,b,alt-R_11C,no_reporter,target_added,,01,00,00
551,551,01:00:00,K,13,3442.336,c,alt-R_11C,no_reporter,target_added,,01,00,00
552,552,01:00:00,M,13,56748.96900000001,b,syn_11C,r17A-AAAAA-phos,target_added,,01,00,00
553,553,01:00:00,A,15,1017.118,a,,,,0.078125,01,00,00
554,554,01:00:00,C,15,900.957,b,,,,0.078125,01,00,00
555,555,01:00:00,E,15,677.1339999999999,c,,,,0.078125,01,00,00
556,556,01:00:00,G,15,2952.193,a,syn_11C,no_reporter,target_added,,01,00,00
557,557,01:00:00,I,15,3280.844,b,syn_11C,no_reporter,target_added,,01,00,00
558,558,01:00:00,K,15,2906.862,c,syn_11C,no_reporter,target_added,,01,00,00
559,559,01:00:00,M,15,53711.777,b,syn_11C,r17A-AAAAA-phos,target_added,,01,00,00
560,560,01:00:00,A,17,546.807,a,,,,0.0390625,01,00,00
561,561,01:00:00,C,17,538.308,b,,,,0.0390625,01,00,00
562,562,01:00:00,E,17,1181.444,c,,,,0.0390625,01,00,00
563,563,01:00:00,G,17,668.635,a,no_gRNA,r17Ar3C,target_added,,01,00,00
564,564,01:00:00,I,17,603.471,b,no_gRNA,r17Ar3C,target_added,,01,00,00
565,565,01:00:00,K,17,365.483,c,no_gRNA,r17Ar3C,target_added,,01,00,00
566,566,01:00:00,M,17,53011.98,c,syn_11C,r17A-AAAAA-phos,target_added,,01,00,00
567,567,01:00:00,A,19,416.48,a,,,,0.0195312,01,00,00
568,568,01:00:00,C,19,492.977,b,,,,0.0195312,01,00,00
569,569,01:00:00,E,19,524.1419999999998,c,,,,0.0195312,01,00,00
570,570,01:00:00,G,19,11.333,,,,,,01,00,00
571,571,01:00:00,I,19,16.999000000000002,,,,,,01,00,00
572,572,01:00:00,K,19,25.499,,,,,,01,00,00
573,573,01:00:00,M,19,886.791,c,syn_11C,r17A-AAAAA-phos,no_target,,01,00,00
574,574,01:00:00,A,21,416.48,a,,,,0.0097656,01,00,00
575,575,01:00:00,C,21,450.479,b,,,,0.0097656,01,00,00
576,576,01:00:00,E,21,671.4680000000002,c,,,,0.0097656,01,00,00
577,577,01:00:00,G,21,19.832,,,,,,01,00,00
578,578,01:00:00,I,21,11.333,,,,,,01,00,00
579,579,01:00:00,K,21,33.998000000000005,,,,,,01,00,00
580,580,01:00:00,M,21,55621.355,c,syn_11C,r17A-AAAAA-phos,target_added,,01,00,00
581,581,01:00:00,A,23,478.811,a,,,,0,01,00,00
582,582,01:00:00,C,23,470.311,b,,,,0,01,00,00
583,583,01:00:00,E,23,422.147,c,,,,0,01,00,00
584,584,01:00:00,G,23,11.333,,,,,,01,00,00
585,585,01:00:00,I,23,22.666,,,,,,01,00,00
586,586,01:00:00,K,23,2.833,,,,,,01,00,00
587,587,01:00:00,M,23,56193.66,c,syn_11C,r17A-AAAAA-phos,target_added,,01,00,00
588,588,01:10:00,A,1,64287.086,a,,,,10,01,10,00
589,589,01:10:00,C,1,62815.727,b,,,,10,01,10,00
590,590,01:10:00,E,1,63489.152,c,,,,10,01,10,00
591,591,01:10:00,G,1,106130.281,a,alt-R_11C,r17Ar3C,target_added,,01,10,00
592,592,01:10:00,I,1,106065.203,b,alt-R_11C,r17Ar3C,target_added,,01,10,00
593,593,01:10:00,K,1,90117.93,c,alt-R_11C,r17Ar3C,target_added,,01,10,00
594,594,01:10:00,M,1,52530.359,a,syn_11C,r17A-AAAAA-phos,target_added,,01,10,00
595,595,01:10:00,A,3,32938.641,a,,,,5,01,10,00
596,596,01:10:00,C,3,34395.852,b,,,,5,01,10,00
597,597,01:10:00,E,3,35012.695,c,,,,5,01,10,00
598,598,01:10:00,G,3,96600.398,a,syn_11C,r17Ar3C,target_added,,01,10,00
599,599,01:10:00,I,3,97084.25,b,syn_11C,r17Ar3C,target_added,,01,10,00
600,600,01:10:00,K,3,88929.523,c,syn_11C,r17Ar3C,target_added,,01,10,00
601,601,01:10:00,M,3,947.895,a,syn_11C,r17A-AAAAA-phos,no_target,,01,10,00
602,602,01:10:00,A,5,16965.904,a,,,,2.5,01,10,00
603,603,01:10:00,C,5,17138.506,b,,,,2.5,01,10,00
604,604,01:10:00,E,5,17888.334,c,,,,2.5,01,10,00
605,605,01:10:00,G,5,237.681,a,alt-R_11C,r17Ar3C,no_target,,01,10,00
606,606,01:10:00,I,5,229.193,b,alt-R_11C,r17Ar3C,no_target,,01,10,00
607,607,01:10:00,K,5,124.5,c,alt-R_11C,r17Ar3C,no_target,,01,10,00
608,608,01:10:00,M,5,53147.199,a,syn_11C,r17A-AAAAA-phos,target_added,,01,10,00
609,609,01:10:00,A,7,7716.148,a,,,,1.25,01,10,00
610,610,01:10:00,C,7,8284.885,b,,,,1.25,01,10,00
611,611,01:10:00,E,7,8332.987,c,,,,1.25,01,10,00
612,612,01:10:00,G,7,548.93,a,syn_11C,r17Ar3C,no_target,,01,10,00
613,613,01:10:00,I,7,514.976,b,syn_11C,r17Ar3C,no_target,,01,10,00
614,614,01:10:00,K,7,282.954,c,syn_11C,r17Ar3C,no_target,,01,10,00
615,615,01:10:00,M,7,54072.457,a,syn_11C,r17A-AAAAA-phos,target_added,,01,10,00
616,616,01:10:00,A,9,3268.115,a,,,,0.625,01,10,00
617,617,01:10:00,C,9,3347.343,b,,,,0.625,01,10,00
618,618,01:10:00,E,9,3836.853,c,,,,0.625,01,10,00
619,619,01:10:00,G,9,94851.75,a,alt-R_11C,r17Ar3C,target_added,,01,10,00
620,620,01:10:00,I,9,96945.602,b,alt-R_11C,r17Ar3C,target_added,,01,10,00
621,621,01:10:00,K,9,88889.906,c,alt-R_11C,r17Ar3C,target_added,,01,10,00
622,622,01:10:00,M,9,55713.59,b,syn_11C,r17A-AAAAA-phos,target_added,,01,10,00
623,623,01:10:00,A,11,2260.8,a,,,,0.3125,01,10,00
624,624,01:10:00,C,11,1870.324,b,,,,0.3125,01,10,00
625,625,01:10:00,E,11,2198.551,c,,,,0.3125,01,10,00
626,626,01:10:00,G,11,94919.656,a,syn_11C,r17Ar3C,target_added,,01,10,00
627,627,01:10:00,I,11,99115.867,b,syn_11C,r17Ar3C,target_added,,01,10,00
628,628,01:10:00,K,11,87625.109,c,syn_11C,r17Ar3C,target_added,,01,10,00
629,629,01:10:00,M,11,928.088,b,syn_11C,r17A-AAAAA-phos,no_target,,01,10,00
630,630,01:10:00,A,13,888.475,a,,,,0.15625,01,10,00
631,631,01:10:00,C,13,1253.485,b,,,,0.15625,01,10,00
632,632,01:10:00,E,13,1162.94,c,,,,0.15625,01,10,00
633,633,01:10:00,G,13,4357.487,a,alt-R_11C,no_reporter,target_added,,01,10,00
634,634,01:10:00,I,13,4626.293,b,alt-R_11C,no_reporter,target_added,,01,10,00
635,635,01:10:00,K,13,3610.489,c,alt-R_11C,no_reporter,target_added,,01,10,00
636,636,01:10:00,M,13,54624.215,b,syn_11C,r17A-AAAAA-phos,target_added,,01,10,00
637,637,01:10:00,A,15,1117.667,a,,,,0.078125,01,10,00
638,638,01:10:00,C,15,888.475,b,,,,0.078125,01,10,00
639,639,01:10:00,E,15,704.555,c,,,,0.078125,01,10,00
640,640,01:10:00,G,15,3361.49,a,syn_11C,no_reporter,target_added,,01,10,00
641,641,01:10:00,I,15,3449.206,b,syn_11C,no_reporter,target_added,,01,10,00
642,642,01:10:00,K,15,2829.5370000000007,c,syn_11C,no_reporter,target_added,,01,10,00
643,643,01:10:00,M,15,51483.43,b,syn_11C,r17A-AAAAA-phos,target_added,,01,10,00
644,644,01:10:00,A,17,509.317,a,,,,0.0390625,01,10,00
645,645,01:10:00,C,17,602.691,b,,,,0.0390625,01,10,00
646,646,01:10:00,E,17,1143.133,c,,,,0.0390625,01,10,00
647,647,01:10:00,G,17,721.5319999999998,a,no_gRNA,r17Ar3C,target_added,,01,10,00
648,648,01:10:00,I,17,580.055,b,no_gRNA,r17Ar3C,target_added,,01,10,00
649,649,01:10:00,K,17,319.738,c,no_gRNA,r17Ar3C,target_added,,01,10,00
650,650,01:10:00,M,17,51602.27,c,syn_11C,r17A-AAAAA-phos,target_added,,01,10,00
651,651,01:10:00,A,19,531.953,a,,,,0.0195312,01,10,00
652,652,01:10:00,C,19,628.1569999999998,b,,,,0.0195312,01,10,00
653,653,01:10:00,E,19,681.918,c,,,,0.0195312,01,10,00
654,654,01:10:00,G,19,11.318,,,,,,01,10,00
655,655,01:10:00,I,19,16.977,,,,,,01,10,00
656,656,01:10:00,K,19,28.295,,,,,,01,10,00
657,657,01:10:00,M,19,953.554,c,syn_11C,r17A-AAAAA-phos,no_target,,01,10,00
658,658,01:10:00,A,21,455.556,a,,,,0.0097656,01,10,00
659,659,01:10:00,C,21,537.612,b,,,,0.0097656,01,10,00
660,660,01:10:00,E,21,676.2589999999999,c,,,,0.0097656,01,10,00
661,661,01:10:00,G,21,33.954,,,,,,01,10,00
662,662,01:10:00,I,21,42.44300000000001,,,,,,01,10,00
663,663,01:10:00,K,21,45.273,,,,,,01,10,00
664,664,01:10:00,M,21,54799.645,c,syn_11C,r17A-AAAAA-phos,target_added,,01,10,00
665,665,01:10:00,A,23,455.556,a,,,,0,01,10,00
666,666,01:10:00,C,23,483.851,b,,,,0,01,10,00
667,667,01:10:00,E,23,469.703,c,,,,0,01,10,00
668,668,01:10:00,G,23,33.954,,,,,,01,10,00
669,669,01:10:00,I,23,22.636,,,,,,01,10,00
670,670,01:10:00,K,23,28.295,,,,,,01,10,00
671,671,01:10:00,M,23,54027.184,c,syn_11C,r17A-AAAAA-phos,target_added,,01,10,00
672,672,01:20:00,A,1,61202.098,a,,,,10,01,20,00
673,673,01:20:00,C,1,59955.789,b,,,,10,01,20,00
674,674,01:20:00,E,1,60814.039,c,,,,10,01,20,00
675,675,01:20:00,G,1,102534.117,a,alt-R_11C,r17Ar3C,target_added,,01,20,00
676,676,01:20:00,I,1,102191.383,b,alt-R_11C,r17Ar3C,target_added,,01,20,00
677,677,01:20:00,K,1,85558.867,c,alt-R_11C,r17Ar3C,target_added,,01,20,00
678,678,01:20:00,M,1,51316.629,a,syn_11C,r17A-AAAAA-phos,target_added,,01,20,00
679,679,01:20:00,A,3,32284.977000000006,a,,,,5,01,20,00
680,680,01:20:00,C,3,34015.641,b,,,,5,01,20,00
681,681,01:20:00,E,3,33958.992,c,,,,5,01,20,00
682,682,01:20:00,G,3,94795.695,a,syn_11C,r17Ar3C,target_added,,01,20,00
683,683,01:20:00,I,3,93158.5,b,syn_11C,r17Ar3C,target_added,,01,20,00
684,684,01:20:00,K,3,84519.336,c,syn_11C,r17Ar3C,target_added,,01,20,00
685,685,01:20:00,M,3,923.399,a,syn_11C,r17A-AAAAA-phos,no_target,,01,20,00
686,686,01:20:00,A,5,16691.996,a,,,,2.5,01,20,00
687,687,01:20:00,C,5,17374.633,b,,,,2.5,01,20,00
688,688,01:20:00,E,5,18009.113,c,,,,2.5,01,20,00
689,689,01:20:00,G,5,280.41900000000004,a,alt-R_11C,r17Ar3C,no_target,,01,20,00
690,690,01:20:00,I,5,226.601,b,alt-R_11C,r17Ar3C,no_target,,01,20,00
691,691,01:20:00,K,5,116.133,c,alt-R_11C,r17Ar3C,no_target,,01,20,00
692,692,01:20:00,M,5,51701.848,a,syn_11C,r17A-AAAAA-phos,target_added,,01,20,00
693,693,01:20:00,A,7,7800.739,a,,,,1.25,01,20,00
